Question,CorrectAnswer,GivenAnswer,Correct
"Ова прашање се однесува на следниве информации.
Прво мораме да забележеме дека космосот е сферичен во форма, делумно бидејќи оваа форма е совршена целина која не бара зглобови, е најкомплетна од сите, делумно затоа што ја прави најкапациозната форма, која е најпогодна за содржина и зачувување на сè; или пак бидејќи сите составни делови на универзумот, тоа е сонцето, месечината и планетите се појавуваат во оваа форма; или затоа што сè се обидува да ја постигне оваа форма, како што се појавува во случај на капки вода и други тела на течности ако се обидат да се дефинираат себеси. Значи, никој нема да се сомнева дека оваа форма припаѓа на небесните тела. ...
Затоа земјата е сферична, бидејќи притиска од сите страни на својот центар. Иако поради издигнувањата на планините и депресиите на долините не може да се разбере совршен круг, но сепак ова не влијае на општата сферична природа на земјата. ...
Како што веќе беше покажано дека земјата има форма на сфера, мораме да размислиме дали движењето исто така се совпаѓа со оваа форма, и кое место земјата ја држи во универзумот. ... Поголемиот дел од авторите се разбира се согласуваат дека земјата сé уште стои во центарот на универзумот и сметаат дека е незамисливо и смешно да се претпостави спротивното. Но, ако прашањето е внимателно тежено, ќе се види дека прашањето сé уште не е решено и затоа во никој случај не треба да се смета за лесно. Секоја промена на местото кое се набљудува се должи, имено, на движење на набљудуваниот објект или на набљудувачот, или на движењата на двете. ... Сега е од земјата, револуцијата на небото се набљудува и се произведува за нашите очи. Затоа, ако земјата не претрпи движење ова движење мора да се одвива во сé надвор од земјата, туку во спротивна насока отколку ако сè на земјата се движи, и од овој вид е секојдневната револуција. Се чини дека ова влијае на целиот универзум, т.е. се надвор од земјата со единствен исклучок на самата земја. Ако, сепак, некој признае дека ова движење не било особено за небото, туку дека земјата се вртела од запад на исток, и ако ова внимателно се разгледувало во однос на очигледното издигнување и заоѓање на сонцето, месечината и ѕвездите, ќе се открие дека ова е вистинската ситуација.""
Никола Коперник, Револуциите на небесните тела, 1543
Преминот може да се користи како доказ дека Коперник се разликува од традиционалните, аристотелиски природни филозофи на неговото време бидејќи тој сугерирал дека
A.Космосот е сферичен.
B.Земјата е сферична.
C.Космосот е геостатски.
D.Земјата не е неподвижна.",D,"Преминот може да се користи како доказ дека Коперник се разликува од традиционалните, аристотелиски природни филозофи на неговото време бидејќи тој сугерирал дека:

D. Земјата не е неподвижна.

Во текстот, Коперник ја разгледува можноста дека движењето на небесните тела може да се објасни со ротацијата на Земјата од запад на исток, што е спротивно на традиционалното аристотелско гледиште дека Земјата е неподвижна и дека сите небесни тела се движат околу неа.",D
"Што е повторен напад?
A.Кога напаѓачот ќе одговори на порака испратена од системот
B.Напад кој постојано се повторува, пробувајќи за слабост
C.Напад кој ги користи сопствените пораки на системот и така не може да се брани од
D.Напаѓачот се откажува од заробена порака, а сајтот ја прифаќа својата и одговара во корист на напаѓачот",D,"Повторен напад (replay attack) е вид на напад во кој напаѓачот пресретнува и повторно испраќа порака или податок со цел да измами системот или корисникот. Од дадените опции, најсоодветниот одговор е:

C. Напад кој ги користи сопствените пораки на системот и така не може да се брани од

Во овој контекст, напаѓачот ги користи легитимните пораки испратени од системот и ги репродуцира за да постигне неовластен пристап или да изврши неовластени активности.",C
"Негативната остаточна автокорелација е индицирана со која од следниве?
A.Циклична шема во остатоците
B.Наизменична шема во остатоците
C.Целосна случајност во остатоците
D.Остатоци кои се блиску до нулата",B,"Негативната остаточна автокорелација е индицирана со:

B. Наизменична шема во остатоците

Ова значи дека остатоците имаат тенденција да се менуваат од позитивни на негативни и обратно, што укажува на негативна автокорелација.",B
"Напонот предизвикан во индуктор е претставен како,
A.производ од неговата индуктивност и струја преку него.
B.односот на неговата индуктивност кон струјата низ него.
C.односот на струјата преку неа кон неговата индуктивност.
D.производ од неговата индуктивност и стапка на промена на струјата преку него.",D,"Точниот одговор е:

D. производ од неговата индуктивност и стапка на промена на струјата преку него.

Ова е во согласност со законот на Фарадеј за електромагнетна индукција, кој вели дека напонот (V) предизвикан во индуктор е еднаков на производот од индуктивноста (L) и стапката на промена на струјата (di/dt) низ него. Формулата е:

\[ V = L \frac{dI}{dt} \]",D
"Енергијата ослободена од распадот на високоенергетските фосфати, ATP и фосфокреатинот, може да одржи максимална вежба за напор за околу:
A.1-2 секунди.
B.5-10 секунди.
C.30-40 секунди.
D.50-60 секунди.",B,"Енергијата ослободена од распадот на високоенергетските фосфати, како што се ATP и фосфокреатинот, може да одржи максимална вежба за напор за околу:

B. 5-10 секунди.

Ова е затоа што ATP и фосфокреатинот се брзо достапни извори на енергија кои се користат за краткотрајни, интензивни активности како што се спринтови или тежински тренинзи.",B
"Заблудата на лаудаторската личност е специфичен вид на
A.Заблудата на несреќата
B.Лажна дилема
C.Го проколнувам прашањето.
D.Кружно размислување",A,"Заблудата на лаудаторската личност (или ""appeal to authority"" на англиски) е специфичен вид на логичка заблуда каде што аргументот се заснова на авторитетот на некоја личност, наместо на логичките и фактичките докази. Оваа заблуда не се вклопува директно во ниту една од понудените опции (A, B, C, D), но најблиску би можела да се поврзе со:

B. Лажна дилема

Сепак, ова не е точен одговор бидејќи ""appeal to authority"" е посебна категорија на логичка заблуда. Лажната дилема е заблуда каде што се претставуваат две опции како единствени можни, кога всушност постојат и други опции.",C
"Во споредба со политичките партии во земји како што се Англија и Израел, од кои двете имаат повеќепартиски системи, американските политички партии се
A.помалку заинтересирани да влијаат на исходот од изборите
B.помалку јасно идентификувани со конзистентни политички идеологии
C.Помалку ефикасен во собирањето пари од политичките поддржувачи
D.подобро да ги одразат целите на своите цели изборни единици",B,"B. помалку јасно идентификувани со конзистентни политички идеологии

Американските политички партии, особено двете главни партии (Демократската и Републиканската партија), често се сметаат за помалку јасно идентификувани со конзистентни политички идеологии во споредба со партиите во земји како Англија и Израел, кои имаат повеќепартиски системи. Во повеќепартиските системи, партиите често имаат појасно дефинирани идеолошки позиции и платформи, бидејќи тие мораат да се разликуваат од многуте други партии за да привлечат поддржувачи.",B
"Некои од водата на Марс е замрзната во почвата и ледените капачи, а некои се изгубени поради исголувањето на соларниот ветер, но се смета дека голем дел од оригиналната вода е изгубена преку друг механизам. Што се случи со оваа ""изгубена"" вода?
A.Беше одземено од магнетното поле кога брзо се намали по сила
B.Бил скршен на водород и кислород од ултравиолетова светлина и водородот бил изгубен преку термално бегство
C.Беше потрошена од цивилизација на жедни Марсовци
D.Испарен е за време на период на интензивен вулканизам и бил изгубен во вселената преку термално бегство",B,"B. Бил скршен на водород и кислород од ултравиолетова светлина и водородот бил изгубен преку термално бегство.

Ова е најприфатената теорија за тоа што се случило со голем дел од оригиналната вода на Марс. Ултравиолетовата светлина од Сонцето може да разложи молекулите на водата (H₂O) на водород (H) и кислород (O). Водородот, кој е многу лесен елемент, може лесно да избега од гравитационата привлечност на Марс и да се изгуби во вселената преку процес наречен термално бегство. Ова е еден од главните механизми преку кој Марс ја изгубил својата вода со текот на времето.",B
"Мутациите кои предизвикуваат ахондроплазија врши ефект кој може да се класифицира како:
A.Доминантна негативна.
B.Добивање на функција.
C.Хаплоинзификуваност.
D.губење на функцијата.",B,"Ахондроплазијата е генетско нарушување кое најчесто е предизвикано од мутации во генот FGFR3 (Fibroblast Growth Factor Receptor 3). Овие мутации водат до конститутивна активација на рецепторот, што значи дека рецепторот е постојано активен дури и без присуство на неговиот лиганд. Ова предизвикува инхибиција на растот на коските, што резултира со карактеристичните симптоми на ахондроплазија.

Со оглед на тоа, мутациите кои предизвикуваат ахондроплазија вршат ефект кој може да се класифицира како:

B. Добивање на функција.

Ова е затоа што мутацијата води до зголемена или конститутивна активност на FGFR3 рецепторот, што е типичен пример за добивање на функција.",B
"Која од следните земји емитувала најмногу CO2 по глава на жител во 2017 година?
A.Јапонија
B.Канада
C.Русија
D.Иран",B,"Во 2017 година, земјата која емитувала најмногу CO2 по глава на жител од наведените опции е Канада. Канада има високо ниво на емисии на CO2 по глава на жител поради нејзината индустријализирана економија и големата употреба на фосилни горива.",B
"Економијата е во длабока рецесија. Со оглед на оваа економска ситуација која од следните изјави за монетарната политика е точна?
A.Експанзионерната политика само ќе ја влоши рецесијата.
B.Експанзионерната политика во голема мера ја зголемува собната побарувачка ако инвестициите се чувствителни на промените во каматната стапка.
C.Контракционерната политика е соодветен стимул за инвестиции и потрошувачка.
D.Ако побарувачката на пари е совршено еластична експанзија на монетарната политика може да биде прилично ефикасна.",B,"Во услови на длабока рецесија, целта на монетарната политика е да се стимулира економијата преку зголемување на агрегатната побарувачка. Со оглед на оваа економска ситуација, точната изјава е:

B. Експанзионерната политика во голема мера ја зголемува собната побарувачка ако инвестициите се чувствителни на промените во каматната стапка.

Експанзионерната монетарна политика, која вклучува намалување на каматните стапки и зголемување на паричната понуда, може да поттикне инвестиции и потрошувачка ако економските субјекти реагираат на пониските каматни стапки со зголемени инвестиции и потрошувачка.",B
"К-фолд вкрстена валидација е
A.Линеарен во К
B.Квадратски во К
C.Кубен во К
D.Експоненцијален во К",A,"К-фолд вкрстена валидација (K-fold cross-validation) е техника за проценка на перформансите на моделите во машинското учење. Во оваа техника, податоците се делат на K подгрупи (или ""фолдови""). Моделот се тренира K пати, секој пат користејќи различна подгрупа како тест сет, а останатите K-1 подгрупи како тренинг сет. 

Што се однесува до времето на извршување, K-фолд вкрстената валидација е линеарна во однос на K, бидејќи моделот се тренира и тестира K пати. Затоа, точниот одговор е:

A. Линеарен во К",A
"Се чини дека возрасните на средна возраст се повеќе ____ отколку постарите или помладите возрасни
A.Генеративна
B.Невротски
C.Согласно.
D.Одредени.",A,"Се чини дека возрасните на средна возраст се повеќе **A. Генеративна** отколку постарите или помладите возрасни.

Генеративноста е концепт кој се однесува на желбата и способноста на возрасните да се грижат за следните генерации, да придонесуваат за општеството и да создаваат нешто што ќе ги надмине. Ова е особено изразено кај возрасните на средна возраст, кои често се во фаза на животот каде што се фокусирани на кариера, семејство и општествени придонеси.",A
"Најди $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$
A.1
B.-1
C.0
D.2",B,"Да го најдеме изразот \(-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}\), прво ќе ги поедноставиме деловите на изразот.

Прво, разгледај го делот \(-\dfrac{1}{-3}\):
\[
-\dfrac{1}{-3} = \dfrac{1}{3}
\]

Сега разгледај го делот \(\cfrac{1}{~\frac{1}{-3}~}\):
\[
\cfrac{1}{~\frac{1}{-3}~} = \cfrac{1}{-1/3} = -3
\]

Сега го имаме изразот:
\[
\dfrac{1}{3} \cdot (-3)
\]

Множењето на овие два броја:
\[
\dfrac{1}{3} \cdot (-3) = -1
\]

Значи, конечниот резултат е:
\[
\boxed{-1}
\]

Така, точниот одговор е:
B. -1",B
"Кој од следниве сетови битни низи не може да се опише со редовен израз?
A.Сите битни жици чиј број нули е повеќе од пет
B.Сите битови почнуваат со нула и завршуваат со една
C.Сите битни жици со рамен број нули
D.Сите битни жици со повеќе од нулите",D,"Редовните изрази се моќен алат за опишување на јазиците, но има ограничувања во тоа што можат да опишат. Од дадените сетови битни низи, сетот кој не може да се опише со редовен израз е:

A. Сите битни жици чиј број нули е повеќе од пет

Ова е затоа што редовните изрази не можат да бројаат произволно големи броеви. Тие не можат да следат состојба која бара броење на нули и проверка дали бројот е поголем од пет. Ова барање бара меморија која редовните изрази и конечните автомати не ја поседуваат.

Останатите сетови можат да се опишат со редовни изрази:

B. Сите битови почнуваат со нула и завршуваат со една
   - Ова може да се опише со редовен израз: `0[01]*1`

C. Сите битни жици со рамен број нули
   - Ова може да се опише со редовен израз, иако е малку покомплексно, но сепак е можно со конечен автомат.

D. Сите битни жици со повеќе од нулите
   - Ова е нејасно формулирано, но ако значи дека има повеќе нули отколку единици, тогаш тоа не може да се опише со редовен израз. Ако значи нешто друго, треба да се прецизира.",A
"Фактот дека инфрацрвената апсорпциона фреквенција на деутериум хлорид (DCl) е изменета од онаа на водороден хлорид (HCl) се должи на разликите во нивните
A.Електронска дистрибуција
B.Диполен момент
C.Константна сила
D.Намалена маса",D,"Фактот дека инфрацрвената апсорпциона фреквенција на деутериум хлорид (DCl) е изменета од онаа на водороден хлорид (HCl) се должи на разликите во нивните:

D. Намалена маса

Намалената маса на молекулата влијае на вибрационите фреквенции. Бидејќи деутериумот (D) е потежок од водородот (H), намалената маса на DCl е поголема од онаа на HCl, што резултира со пониска вибрациона фреквенција за DCl во споредба со HCl.",D
"Дали незаконското убиство извршено од страна на министерот на земјата Х во странство е актот jure imperii или jure gestionis?
A.Ваквото однесување е јавен акт (jure imperii)
B.Ваквото однесување никогаш не привлекува имунитет
C.Ваквото однесување е приватен акт (jure gestionis)
D.Ваквото однесување е јавен чин, но е заштитено од имунитетот",C,"Незаконското убиство извршено од страна на министерот на земјата Х во странство е сложено прашање кое вклучува различни аспекти на меѓународното право и имунитетот на државните функционери. Во овој контекст, важно е да се разгледа дали дејството е извршено во рамките на службените должности на министерот или не.

Ако дејството е извршено како дел од службените должности на министерот, тогаш тоа би можело да се смета за јавен акт (jure imperii). Меѓутоа, незаконското убиство е сериозно кривично дело кое обично не се смета за дел од легитимните службени должности на државните функционери.

Затоа, најсоодветниот одговор би бил:

B. Ваквото однесување никогаш не привлекува имунитет

Ова е затоа што незаконското убиство, дури и ако е извршено од државен функционер, не се смета за легитимен јавен акт и не е заштитено од имунитетот.",B
"Данокот наметнат на снабдувачот поверојатно ќе биде пренесен на потрошувачот во форма на зголемување на цената ако
A.еластичноста на цената на побарувачката е многу еластична.
B.еластичноста на цените на побарувачката е многу нееластична.
C.Еластичноста на цената на побарувачката е единица еластична.
D.еластичноста на платите на побарувачката е многу еластична.",B,"Одговорот е:

B. еластичноста на цените на побарувачката е многу нееластична.

Кога побарувачката е многу нееластична, потрошувачите се помалку чувствителни на промените во цената. Тоа значи дека дури и ако цената се зголеми поради данокот, потрошувачите ќе продолжат да купуваат речиси истата количина на производот. Затоа, снабдувачите можат да го пренесат поголемиот дел од данокот на потрошувачите во форма на зголемени цени без значително намалување на побарувачката.",B
"Кои од нив ја прават одредувањето на еволутивната поврзаност на различни видови врз основа на аминокиселинската секвенца на хомологните протеини генерално помалку точна од одредбите на сродството врз основа на нуклеотидните секвенци на хомологните гени?
A.Тивки мутации
B.Генски дупликации
C.Транслокациски настани кои ги менуваат генските секвенци
D.Преминување",A,"Одредувањето на еволутивната поврзаност на различни видови врз основа на аминокиселинската секвенца на хомологните протеини може да биде помалку точно од одредбите на сродството врз основа на нуклеотидните секвенци на хомологните гени поради **A. Тивки мутации**.

Тивки мутации се промени во нуклеотидната секвенца на ДНК кои не резултираат со промена во аминокиселинската секвенца на протеинот. Ова значи дека две различни нуклеотидни секвенци можат да кодираат за истата аминокиселинска секвенца, што може да го замаскира вистинското еволутивно растојание помеѓу видовите кога се анализираат само аминокиселинските секвенци. Нуклеотидните секвенци, од друга страна, ги рефлектираат сите промени, вклучувајќи ги и тивките мутации, и затоа можат да обезбедат подетална и точна слика за еволутивната поврзаност.",A
"Број, заокружен до најблиските илјади, е 47.000. Кој број може да е бројот кој е заокружен?
A.46,295
B.46,504
C.47,520
D.47,924",B,"Кога бројот се заокружува до најблиските илјади, треба да се разгледаат стотиците. Ако стотиците се 500 или повеќе, бројот се заокружува нагоре, а ако се помалку од 500, бројот се заокружува надолу.

Ајде да ги разгледаме опциите:

A. 46,295 - Стотиците се 2 (200), што значи дека бројот ќе се заокружи надолу до 46,000.
B. 46,504 - Стотиците се 5 (500), што значи дека бројот ќе се заокружи нагоре до 47,000.
C. 47,520 - Стотиците се 5 (500), што значи дека бројот ќе се заокружи нагоре до 48,000.
D. 47,924 - Стотиците се 9 (900), што значи дека бројот ќе се заокружи нагоре до 48,000.

Значи, единствениот број кој ќе се заокружи до 47,000 е:
B. 46,504",B
"Кои од овие јадења се направени од цревата на свињите?
A.Хагис.
B.Читлинс
C.Гриз.
D.Исечи суши.",B,"Од наведените јадења, **читлинс (B)** се направени од цревата на свињите. Читлинс, исто така познати како читерлинс, се традиционално јадење во некои култури и се прават од чистени и варени свински црева.

**Хагис (A)** е шкотско јадење кое се прави од овчи органи (срце, црн дроб и бели дробови), мешани со кромид, овес, зачини и сол, и традиционално се готви во овчево стомаче.

**Гриз (C)** е вид на храна направена од мелено жито, обично пченка, и не е поврзана со свински црева.

**Исечи суши (D)** е јапонско јадење кое обично се состои од риба или морски плодови и ориз, и не вклучува свински црева.",B
" Оваа маркетинг и комуникациска алатка нуди директна индукција или поттик за охрабрување на клиентите да купат производ/услуга:
A.Реклама.
B.Односи со јавноста.
C.Унапредување на продажбата.
D.Директен маркетинг.",C,"Точниот одговор е:
C. Унапредување на продажбата.

Унапредувањето на продажбата е маркетинг и комуникациска алатка која нуди директна индукција или поттик за охрабрување на клиентите да купат производ или услуга. Ова може да вклучува попусти, купони, специјални понуди, наградни игри и други промотивни активности кои имаат за цел да го зголемат интересот и продажбата на производите или услугите.",C
"Истражувањето на Гарсија и Келинг во врска со учените верзии утврдило дека кои од следните UCS и CS парови се најмоќни и најбрзо се учат?
A.извршување на задача и добивање на награда за храна
B.гадење и храна или пијалок
C.движење и шок
D.казни и награди",B,"Истражувањето на Гарсија и Келинг (Garcia and Koelling) се однесува на концептот на ""подготвеност за учење"" (preparedness) и покажува дека одредени парови на условен стимулус (CS) и безусловен стимулус (UCS) се учат побрзо и се поефикасни поради биолошката релевантност. Според нивното истражување, најмоќните и најбрзо научени парови се:

B. гадење и храна или пијалок

Ова е затоа што животните, вклучувајќи ги и луѓето, имаат биолошка предиспозиција да поврзуваат гадење со храна или пијалок, што е еволутивно корисно за избегнување на токсични супстанции.",B
"Во xy-рамнината, графиката на x^(log y) = y^log x е
A.Отворениот прв квадрант
B.Затворена крива.
C.Зрак во отворениот прв квадрант.
D.Една точка.",A,"Да ја разгледаме равенката \( x^{\log y} = y^{\log x} \).

Прво, да ја земеме логаритамската функција од двете страни на равенката:
\[ \log(x^{\log y}) = \log(y^{\log x}) \]

Со користење на својството на логаритмите \( \log(a^b) = b \log a \), добиваме:
\[ \log y \cdot \log x = \log x \cdot \log y \]

Оваа равенка е идентична на двете страни, што значи дека е вистинита за сите \( x \) и \( y \) кои се позитивни реални броеви. Значи, равенката е вистинита за сите \( x > 0 \) и \( y > 0 \).

Затоа, графиката на равенката \( x^{\log y} = y^{\log x} \) е отворениот прв квадрант (без оските, бидејќи \( x \) и \( y \) не можат да бидат нула или негативни).

Така, точниот одговор е:
A. Отворениот прв квадрант",A
