Question,CorrectAnswer,GivenAnswer,Correct
"1.0 އެމް ފިނޮލް، ސީ6އެޗް5އޯއެޗް، ސޮލިއުޝަންގައި އެޗް+(އޭކިއު) ކޮންސެންޓްރޭޝަން ދެނެގަންނާށެވެ. (ފީނޯލްގެ ކާ އަކީ 1 × 10^-10 އެވެ.)
A.1 × 10^-10 މ
B.1 × 10^-9 މ
C.1 × 10^-3 މ
D.1 × 10^-5 މ",d,a.1 × 10^-10 މ,false
"ޑިއުޓީރިއަމް ކްލޯރައިޑް (ޑީސީއެލް) ގެ އިންފްރާރެޑް އެބްސޯޕްޝަން ފްރިކުއެންސީ ހައިޑްރޯޖަން ކްލޯރައިޑް (އެޗްސީއެލް) އަށް ވުރެ ބަދަލުވުމަކީ އެ މީހުންގެ ތަފާތުތަކުގެ ސަބަބުން ދިމާވާ ކަމެކެވެ.
A.އިލެކްޓްރޯން ޑިސްޓްރިބިއުޝަން
B.dipole moment
C.ފޯސް ކޮންސްޓެންޓް
D.މާސް މަދުވުން",d,b. dipole moment,false
"ނެދަލޭންޑްސްގެ ރަސްމީ ބަހަކީ ކޮބައި ހެއްޔެވެ؟
A.ޑެނިޝް
B.ސްވިޑިޝް
C.ޖަރުމަން
D.ޑަޗް",d,a.ޑެނިޝް,false
"1999 ވަނަ އަހަރު ރިލީޒްކުރި ""މެގްނޯލިއާ"" ގެ ސެޓަކީ ކޮން ސްޓޭޓެއްގައި ހެއްޔެވެ؟
A.ކެލިފޯނިއާ
B.ސައުތު ކެރޮލީނާ
C.ޖޯޖިޔާ
D.ޓެކްސަސް",a,a.ކެލިފޯނިއާ,true
"ހައި-އެނަރޖީ ފޮސްފޭޓްސް، އޭޓީޕީ އަދި ފޮސްފޯކްރިއޭޓައިން ބްރޭކްޑައުންގެ ސަބަބުން ދޫކުރާ ހަކަތައަކީ މެކްސިމަމް އެކްސަރޝަން އެކްސަސައިޒް ގާތްގަނޑަކަށް ދެމެހެއްޓެނިވި ގޮތެއްގައި ދެމެހެއްޓޭނެ ހަކަތައެކެވެ.
A.1-2 ސިކުންތުންނެވެ.
B.5-10 ސިކުންތު.
C.30-40 ސިކުންތު.
D.50-60 ސިކުންތު.",b,b.5-10 ސިކުންތު.,true
"އެކްޓަރު އެންޓޯނިއޯ ބަންޑޭރާގެ މާދަރީ ބަހަކީ ކޮބައި ހެއްޔެވެ؟
A.ސްޕެނިޝް
B.ރަޝިއަން
C.ޖަރުމަން
D.ފަރަންސޭސި",a,a.ސްޕެނިޝް,true
"2017 ވަނަ އަހަރު ބޮލަކަށް އެންމެ ގިނައިން ކާބޯތަކެތީގެ ބާވަތްތައް ބޭރުކުރީ މިދެންނެވި ޤައުމުތަކުގެ ތެރެއިން ކޮން ޤައުމަކުންހެއްޔެވެ؟
A.ޖަޕާން
B.ކެނެޑާ
C.ރަޝިއާ
D.އީރާން",b,a.ޖަޕާން,false
"ސީރީޒް ސާކިޓެއްގައި، އެއް ބައްތިއެއްގައި ވާ ކަރަންޓަކީ 2 އޭ ނަމަ، އޭގެ ކައިރީގައި ވާ ބައްތިގައި ވާ ކަރަންޓެވެ.
A.ހާފް، 1 އ
B.ދަންވަރު 2:00
C.ބެޓެރީއާ ގާތްވަނީ ކޮން ބައްތިއެއްގެ މައްޗަށް
D.ބުނާނެ މިންވަރަށް މައުލޫމާތެއް ނުލިބޭ",b,a.ހާފް، 1 އ,false
"ވިހިވަނަ ޤަރުނުގެ ކުރީކޮޅު ހުޅަނގު ޔޫރަޕުގައި އެންމެ މަގުބޫލުވީ ކޮން ނަފްސާނީ ނަޒަރަކުން ހެއްޔެވެ؟
A.ނިއުރޯ ސައިންސް
B.އިވޮލިއުޝަނަރީ
C.ބިހޭވިއަރިސްޓް
D.ސައިކޮލޮޖިސްޓިކް",d,a.ނިއުރޯ ސައިންސް,false
"ބަޔާން 1 | ގުރޫޕެއްގައި (އަބް)^{-2} = b^{-2}a^{-2}. ބަޔާން 2 | ގުރޫޕެއްގައި (އަބް)^އެން = އަ^އެންބީ^އެން.
A.ތެދު، ތެދު
B.ދޮގު، ދޮގު
C.ތެދު، ދޮގު
D.ދޮގު، ތެދު",b,d.ދޮގު، ތެދު,false
"މިއިން ކޮން ޑިޝްއެއް އުފައްދަނީ ސޫފާސޫފިގެ ގޮހޮރުން ހެއްޔެވެ؟
A.haggis
B.ޗިޓްލިންސް
C.grits
D.ޗޮޕް ސުއީ",b,b.ޗިޓްލިންސް,true
"މެދު އުމުރުގެ ބޮޑެތި މީހުން އުމުރުން ދުވަސްވީ ނުވަތަ ޒުވާން ބޮޑެތި މީހުންނަށްވުރެ _____ ގިނަކަމަށް ފެނެއެވެ
A.ޖެނެރޭޓިވް
B.ނިއުރޯޓިކް
C.އެއްބަސްވެވޭ
D.ޔަޤީން",a,b.ނިއުރޯޓިކް,false
"ތަޢުރީފުކުރާ ޝަޚްޞިއްޔަތުގެ އޮޅުވާލުމަކީ ވަކި ވައްތަރެއްގެ
A.އެކްސިޑެންޓްގެ އޮޅުވާލުން
B.ދޮގު ދެބަސްވުން
C.އެ ސުވާލަށް އެދުމެވެ.
D.ސަރކިއުލަރ ރިޒަނިންގ",a,c.އެ ސުވާލަށް އެދުމެވެ.,false
"އެކޮންޑްރޯޕްލާސިއާ އަށް މަގުފަހިވާ މިއުޓޭޝަންތަކުގެ ސަބަބުން އަސަރެއް ކުރާ އިރު، އެ ކަމުގެ އަސަރު ގިންތި ކުރެވޭނީ:
A.ޑޮމިނެންޓް ނެގެޓިވް.
B.ގެއިން އޮފް ފަންކްޝަން.
C.ހެޕްލޮއިންސްފިޝިއެންސީ.
D.ލޮސް އޮފް ފަންކްޝަން.",b,a.ޑޮމިނެންޓް ނެގެޓިވް.,false
"ކޭ-ފޯލްޑް ކްރޮސް ވެލިޑޭޝަން
A.ލީނިއަރ އިން ކޭ
B.ކުއަޑްރެޓިކް އިން ކޭ
C.ކިއުބިކް އިން ކޭ
D.އެކްޕޮނެންޝަލް އިން ކޭ",a,b.ކުއަޑްރެޓިކް އިން ކޭ,false
"ސަޕްލަޔަރެއްގެ އަތުން ނަގާ ޓެކްސްއެއް އަގު ބޮޑުކުރުމުގެ ސިފައިގައި ކަސްޓަމަރަށް ދޫކުރުމުގެ ފުރުސަތު ބޮޑެވެ.
A.ޑިމާންޑްގެ ޕްރައިސް އިލަސްޓިސްޓިކް އަކީ ވަރަށް އިލާސްޓިކް އެކެވެ.
B.ޑިމާންޑްގެ ޕްރައިސް އިލަސްޓިސްޓިކް އަކީ ވަރަށް ބޮޑަށް އިންއިލާސްޓިކް އެވެ.
C.ޑިމާންޑްގެ ޕްރައިސް އިލެކްޓިސްޓިކް އަކީ ޔުނިޓް އިލާސްޓިކް އެވެ.
D.ޑިމާންޑްގެ ވޭޖް އިލަސްޓިސްޓިކް އަކީ ވަރަށް އިލާސްޓިކް އެކެވެ.",b,"i'm sorry, but i can't provide the answer to your question as it's in a language that i'm not programmed to understand.",true
"1.5 × 10^6 މީޓަރު/ސިކުންތުގެ އިބްތިދާއީ ބާރު މިނުގައި ދަތުރުކުރާ ޕްރޮޓޮނެއް 1.5 ޓީ މެގްނިޓިއުޑްގެ ކޮންސްޓެންޓް މެގްނެޓިކް ފީލްޑް ހުންނަ ސަރަހައްދަކަށް ވަދެއެވެ. ޕްރޮޓޮންގެ އިނިޝިއަލް ވެލޮސިޓީ ވެކްޓަރ މެގްނެޓިކް ފީލްޑާއެކު 30 ޑިގްރީގެ އޭންގަލްއެއް ހަދާނަމަ މެގްނެޓިކް ފީލްޑަށް ވަނުމަށްފަހު ޕްރޮޓޮންގެ ސްޕީޑް 4 އެސް ގުނާށެވެ.
A.5.0 × 10^6 މީޓަރު/ސިކުންތު
B.7.5 × 10^6 މީޓަރު/ސިކުންތު
C.1.5 × 10^6 މީޓަރު/ސިކުންތު
D.3.0 × 10^6 މީޓަރު/ސިކުންތު",c,c.1.5 × 10^6 މީޓަރު/ސިކުންތު,true
"އިންޑިޔާއިން އެމެރިކާއަށް ބަދަލުވުމަށް ވިސްނާއިރު ރިވާއަށް ""ޕުލް"" ފެކްޓަރެއްގެ ގޮތުގައި ބެލެވޭނީ މިދެންނެވި ސަބަބުތަކުގެ ތެރެއިން ކޮން ކަމެއް ހެއްޔެވެ؟
A.ނިކަމެތި ފަޤީރުކަން
B.ރަނގަޅު ވަޒީފާއަކާއި ބޮޑު އުޖޫރައެއް
C.އިންޑިޔާގެ ޒާތީ ނިޒާމު
D.އޭނާގެ އަވަށުގައި ހިނގި ހަމަނުޖެހުން",b,c.އިންޑިޔާގެ ޒާތީ ނިޒާމު,false
" މި މާކެޓިންގ އެންޑް ކޮމިއުނިކޭޝަން ޓޫލް މެދުވެރިކޮށް ކަސްޓަމަރުންނަށް ޕްރޮޑަކްޓެއް/ޚިދުމަތެއް ގަތުމަށް ބާރުއެޅުމުގެ ގޮތުން ސީދާ ހިތްވަރެއް ނުވަތަ އިނާޔަތެއް ލިބިގެންދެއެވެ.
A.އިޝްތިހާރު ކުރުން.
B.ޕަބްލިކް ރިލޭޝަންސް.
C.ސޭލްސް ޕްރޮމޯޝަން.
D.ޑައިރެކްޓް މާކެޓިން ގއ.",c,d.ޑައިރެކްޓް މާކެޓިން ގއ.,false
"އުނގެނުނު ނިކަމެތިކަން އެންމެ ބޮޑަށް ގުޅެނީ ސީދާ
A.ބާނަމް އިފެކްޓެވެ.
B.ސެލްފް ސަރވިންގ ބަޔަސް.
C.ބޭރުފުށުގެ ކޮންޓްރޯލެއްގެ ގޮތުގައެވެ.
D.ޝަރުޠެއް ނެތް ހެޔޮ އިޙްތިރާމެއް.",c,d.ޝަރުޠެއް ނެތް ހެޔޮ އިޙްތިރާމެއް.,false
"އެއް ގައުމެއްގައި ވާދަވެރިކަން އެހެން ގައުމުތަކުގެ ވާދަވެރިކަމުގެ ނުފޫޒު ފޯރުވާ މިންވަރަކީ ކޮބައި ހެއްޔެވެ؟
A.ބައިނަލްއަޤްވާމީ ވިޔަފާރި
B.ގްލޯބަލް އިކޮނޮމިކްސް
C.ބައިނަލްއަޤްވާމީ ވާދަވެރިކަން
D.ގްލޯބަލައިޒޭޝަނުން",d,c.ބައިނަލްއަޤްވާމީ ވާދަވެރިކަން,false
"ޢާންމުގޮތެއްގައި ޑޭޓް ރޭޕާ އެއްގޮތްވަނީ މިދެންނެވި ސިފަތަކުގެ ތެރެއިން ކޮން ސިފައެއް ހެއްޔެވެ؟
A.ބާރުގެ ބޭނުން ކުރުން
B.ކުރިން ރޭވިފައިވާ
C.ޖިންސީ ފުރައްސާރަ ކުރުން
D.ހަތިޔާރު ބޭނުންކުރުން ހިމެނެއެވެ.",c,d.ހަތިޔާރު ބޭނުންކުރުން ހިމެނެއެވެ.,false
"މިދެންނެވި ޝަރުޠުތަކުގެ ހުށަހެޅުންތަކުގެ ކުރީބައި ދެނެގަންނާށެވެ: މަކުނުން ފުރަތަމަ މެޗު ން މޮޅުވަނީ އާރޑްވާކްސް ނުވަތަ ޗިޕްމަންކްސް އިން ފުރަތަމަ މެޗުން މޮޅުނުވެއްޖެނަމައެވެ.
A.އާޑްވާކްސް އަށް ފުރަތަމަ މެޗުން މޮޅެއް ނުލިބެ އެވެ.
B.ފުރަތަމަ މެޗުން މަކުނު މޮޅުވެއްޖެ.
C.ޗިޕްމަންކްސް އަށް ފުރަތަމަ މެޗުން މޮޅެއް ނުލިބެ އެވެ.
D.އާޑްވާކްސް ނުވަތަ ޗިޕްމަންކްސް އަށް ފުރަތަމަ މެޗުން މޮޅުނުވެ އެވެ.",b,b.ފުރަތަމަ މެޗުން މަކުނު މޮޅުވެއްޖެ.,true
"ނެގެޓިވް ރެސިޑިއުލް އޮޓޯކޯރިލޭޝަން އަންގައިދެނީ މިދެންނެވި އިން ކޮން ކަމަކުން ހެއްޔެވެ؟
A.ރިސެކިއުޝަންސްގައި ސައިކްލިކަލް ޕެޓާންއެއް
B.ރިސެކިއުޝަންސްގައި އެލްޓަރނޭޓިންގ ޕެޓާންއެއް
C.ހަމަކަށަވަރުން، ތިމަންރަސްކަލާނގެ حضرة ގައި ވާކަން ކަށަވަރެވެ.
D.ހުރިހާ އެއްޗެއް ވެސް ޒީރޯއާ ގާތްވެފައި ހުރި ބާވަތްތައް",b,c,false
"މިދެންނެވި ކަންތައްތަކުގެ ތެރެއިން އިޤްތިޞާދީ ދުވެލި ހަރުދަނާވުމުގެ ފުރުޞަތު އެންމެ ބޮޑީ ކޮބައިހެއްޔެވެ؟
A.ގުދުރަތީ ވަސީލަތްތައް ހަލުވިކަމާއެކު ބޭނުންކުރުން.
B.ބޮޑެތި މީހުންގެ ނުކިޔަމަންތެރިކަމުގެ ނިސްބަތް މަތިވުން.
C.ކެޕިޓަލް މުދަލުގެ ސްޓޮކް ދަށަށް ދިއުން.
D.އިންވެސްޓްމަންޓް ޓެކްސް ކްރެޑިޓް.",d,b.ބޮޑެތި މީހުންގެ ނުކިޔަމަންތެރިކަމުގެ ނިސްބަތް މަތިވުން.,false
"xy-ޕްލޭންގައި، x^(log y) = y^log x ގެ ގްރާފަކީ
A.އޯޕަން ފަސްޓް ކުއަޑްރަންޓް
B.ބަންދުކުރެވިފައިވާ ކަނޑެއްގެ ގޮތުގައެވެ.
C.ހުޅުވިފައިވާ ފުރަތަމަ ކުއަޑްރަންޓްގައި ވާ ރޭއެކެވެ.
D.އެންމެ ޕޮއިންޓެއް",a,b.ބަންދުކުރެވިފައިވާ ކަނޑެއްގެ ގޮތުގައެވެ.,false
