Question,CorrectAnswer,GivenAnswer,Correct
"Бу сорауга түбәндәге мәгълүмат керә.
""Чыннан да, фикер фикеренә һәм гореф-гадәтләренә нигезләнгән, сөннниләр җәмгыятенең консенсусы да борынгы сөннәтләү, юкка чыгару һәм явызлыкны куып чыгару безнең югары теләкнең максаты булырга тиеш дип ризалашалар, чөнки ""Дини ашкыну - Алла рәхимле Алланың иманы өчен җиңү""; Аннары пәйгамбәрнең сүзләре белән ґәзаб сүзе ваҗеб, сөенеч бир! ""Безнең боерыкка явыз яңалык тәкъдим иткән кеше куып чыгарылырга тиеш"", ""Безнең боерыкка каршы тотылган һәркем куып чыгарылырга тиеш"", акция кирәкле һәм күтәренке булып китте...
Османлы солтаны Сәлим I-нең Сәфәвид шаһы Исмаил Iгә язган хаты, 1514
Сәфәүиләр Сәфәүиләр Османлы һәм Могал империяләре кебек ислам империяләренең ир-сеңерен иң беренче чиратта сафавидлар
A.географик яктан ике экспансияче арасында урнашкан экспансияле империя иде
B.Ул кәферләр исламның үзәк тентеләрен кире кактылар
C.Алар мәсихчеләрне коллыкта тоттылар һәм Сафавид сугышчыларына әйләндерделәр
D.Исмәгыйль үзен хәлиф дип игълан иткән",A,"Сезнең сорауга дөрес җавап түбәндәгечә:

A. Географик яктан ике экспансияче арасында урнашкан экспансияле империя иде.

Сәфәвидләр империясе географик яктан Османлы һәм Могал империяләре арасында урнашкан иде, һәм бу аларның икесе белән дә конфликтка керүенә сәбәп булды.",A
"Ахондроплазия китергән мутацияләр эффект ясый, аларны классификацияләргә мөмкин:
A.өстенлек итүче тискәре.
B.һәммәләрегезне дә Аллаһуга биргән ґәзабтан котырды
C.гаплоинсфифиллык.
D.функцияне югалту.",B,"Ахондроплазия китергән мутацияләр эффект ясый, аларны классификацияләргә мөмкин:
A. өстенлек итүче тискәре.

Ахондроплазия - бу генетик авыру, ул FGFR3 генында мутацияләр нәтиҗәсендә барлыкка килә. Бу мутацияләр өстенлек итүче тискәре эффектка ия, ягъни бер генә мутацияле аллель дә авыруны китереп чыгара ала.",A
"Тәэмин итүчегә салым бәясе арту рәвешендә кулланучыларга күчкән булыр.
A.бәясенең эластиклыгы югары эластик.
B.ихтыяҗның бәясенең эластиклыгы бик инластсыз.
C.ихтыяҗның бәясе эластик.
D.хезмәт хакының уңышсызлыгы бик яхшы.",B,"Тәэмин итүчегә салым бәясе арту рәвешендә кулланучыларга күчкән булыр, әгәр дә:

B. ихтыяҗның бәясенең эластиклыгы бик инластсыз.

Бу очракта, кулланучылар бәяләр артуына бик аз җавап бирәчәкләр, һәм алар товарны сатып алуларын дәвам итәчәкләр. Шуңа күрә, салым бәясе артуы күбрәк кулланучыларга күчерелә ала.",B
"Indiaиндстаннан АКШка күчү турында уйлаганда Рива өчен нинди фактор булып ""тартып чыгу"" факторы булып санала?
A.Фәкыйрьлек
B.Яхшырак эш һәм югары хезмәт хакы
C.Һиндстан каста системасы
D.Күршесендә көч куллану",B,"АКШка күчү турында уйлаганда Рива өчен ""тартып чыгу"" факторы булып санала:
B. Яхшырак эш һәм югары хезмәт хакы

""Тартып чыгу"" факторлары (pull factors) - кешеләрне яңа урынга күчәргә җәлеп итүче факторлар. Яхшырак эш мөмкинлекләре һәм югары хезмәт хакы - кешеләрне башка илгә күчәргә җәлеп итүче төп факторларның берсе.",B
"Аста программа язган программист. Программада numList дип аталган саннар исемлеге кулланыла. Програм исемлектә саннарның суммасын күрсәтүгә тиешле.
 ← лислистның суммасы[1]
 NUMList-та һәр кыйммәт өчен
 ← сумма + кыйммәт
 ДИСПЛЕЙның суммасы
 Программаны тикшерү өчен программист лислистның санын [0, 1, 4, 5] дип аңлата. Программада 10 күрсәтелгән, программист программаның нияте буенча эшли дигән нәтиҗә ясый. Кәферләрнең: ""Аллаһудан сезгә ґәзаб килә торган
A.Нәтиҗә дөрес; програмда ниятләнгәнчә эшли.
B.Нәтиҗә дөрес түгел; Программа сынау эше өчен дөрес кыйммәтне күрсәтми[0, 1, 4, 5].
C.Нәтиҗә дөрес түгел; тест эшен куллану[0, 1, 4, 5] програмны дөрес дип нәтиҗә ясау өчен җитәрлек түгел.
D.Нәтиҗә дөрес түгел; тест эшен кулланып[0, 1, 4, 5] программаның тәртип арттыруда исемлекләр өчен эшләүен раслый.",C,"Программада саннар исемлегенең суммасын табу өчен алгоритм тәкъдим ителгән. Программистның тикшерү өчен кулланган исемлеге [0, 1, 4, 5] һәм программа 10 нәтиҗәсен күрсәтә. Бу дөрес, чөнки 0 + 1 + 4 + 5 = 10.

Шулай итеп, дөрес җавап:

A. Нәтиҗә дөрес; програмда ниятләнгәнчә эшли.",A
"Яңадан һөҗүм нәрсә ул?
A.Һөҗүм итүче аңа система белән җибәрелгән хәбәргә җавап биргәндә
B.Катылык белән кабатланучы һөҗүм
C.Бу системаның үз хәбәрләрен кулланып , һөҗүмне яклап булмый
D.Һөҗүм итүче кулга алынган хәбәрне кайтара, һәм сайт аны кабул итә һәм һөҗүм итүченең илтифатын кабул итә һәм җавап бирә",D,"Яңадан һөҗүм (Replay Attack) - бу төр һөҗүмдә һөҗүм итүче легитим кулланучы тарафыннан җибәрелгән хәбәрне кулга ала һәм аны яңадан җибәрә. Бу төр һөҗүмдә, һөҗүм итүче кулга алынган хәбәрне кайтара, һәм сайт аны кабул итә һәм һөҗүм итүченең илтифатын кабул итә һәм җавап бирә. Шуңа күрә дөрес җавап D.",D
"Киләсе илләрнең кайсысы 2017 елда җанисәп буенча иң CO2 барлыкка килде?
A.Япония
B.Канада
C.Рәсәй
D.Иран",B,"2017 елда иң күп CO2 барлыкка китергән илләр арасында, бирелгән вариантлардан, иң югары күрсәткечкә ия булган ил - Рәсәй (Россия) булды. Рәсәй дөньяда иң күп углекислый газ чыгару буенча алдынгы илләрнең берсе булып тора.",C
"Марсның кайбер сулары туфракта туңып, боз капкалары туңды, һәм кайберләре кояш җилләрен саклау аркасында югалган, ләкин оригиналь суның күп өлеше башка механизм аша югалган дип уйлана. Бу ""югалган"" су белән нәрсә булган?
A.көчәеп төшкәндә магнит кыры белән юкка чыккан
B.аны ультрафиолет яктылыгы белән водородка һәм кислородка сындырып, судодор качу аша югалган
C.Аны сусаган Мартиннар цивилизациясе аша ашаган
D.ул көчле вулканизм чорында буртылган һәм җылылык качу аша галәмгә югалган",B,"B. аны ультрафиолет яктылыгы белән водородка һәм кислородка сындырып, судодор качу аша югалган

Марсның күп өлеше суы ультрафиолет яктылыгы белән водородка һәм кислородка сындырып, аннары водородның җиңеллеге аркасында атмосферадан качу аркасында югалган дип уйланыла. Бу процесс су молекулаларын таркату һәм водород атомнарының космоска югалуы белән бәйле.",B
"Авыру алтынчы муенның муенына зыян китерә, алтынчы муен вертебра дәрәҗәсендә.
A.Алар тормыш ярдәме булмаса сулыш ала алмыйлар.
B.Алар тыныч кына сулыш ала алачаклар.
C.Сулышка эффектны фараз итү мөмкин түгел.
D.Сулышны йокламыйлар.",B,"Алтынчы муен (C6) дәрәҗәсендә муенга зыян килгәндә, сулыш алу мөмкинлеге зарарланган нервларның дәрәҗәсенә һәм зыянның авырлыгына бәйле була. Гомумән алганда, C6 дәрәҗәсендә зыян булганда, кеше тыныч кына сулыш ала алачак, чөнки диафрагма өчен җаваплы төп нервлар (C3-C5) зарарланмаган була. Шуңа күрә, дөрес җавап B. Алар тыныч кына сулыш ала алачаклар.",B
"Бер илдә нинди дәрәҗәдә конкуренциягә башка илләрдә конкуренция тәэсир итә?
A.Халыкара сәүдә
B.Глобаль икътисад
C.Глобаль конкурс
D.Глобальләштерү",D,"Бер илдә нинди дәрәҗәдә конкуренциягә башка илләрдә конкуренция тәэсир итә?
A. Халыкара сәүдә
B. Глобаль икътисад
C. Глобаль конкурс
D. Глобальләштерү

Дөрес җавап: C. Глобаль конкурс

Глобаль конкурс (глобаль конкуренция) - бу төрле илләр арасында булган конкуренция, ул бер илдәге компанияләрнең башка илләрдәге компанияләр белән конкуренциягә керүен аңлата. Бу конкуренция халыкара сәүдә, глобаль икътисад һәм глобальләштерү кысаларында барлыкка килә.",C
"Киләсе бит сызыклар комплектларының кайсын регуляр сүз белән тасвирлый алмый?
A.Нуль саны биштән бер тапкыр булган барлык битле сызыклар
B.Бөтен битле сызыклар нольдән башлап, бер белән тәмамлана
C.Хәтта нуль белән барлык битле сызыклар
D.Нульдән күбрәк булган барлык битле сызыклар",D,"Регуляр сүзләр белән тасвирлап булмый торган бит сызыкларының комплекты:

D. Нульдән күбрәк булган барлык битле сызыклар

Бу комплект регуляр сүзләр белән тасвирлап булмый, чөнки регуляр грамматикалар һәм регуляр автоматлар нульдән күбрәк булган битләр санын төгәл исәпли алмыйлар. Регуляр телләр чикләнгән хәтер белән эш итәләр, шуңа күрә аларга нульләр санының күбрәк булуын тикшерү мөмкин түгел.",D
"Өйрәнгән ярдәмсез булу , мөгаен , турыдан - туры бәйле булырга мөмкин
A.Barnum эффекты.
B.Алар үзләренең наданлыклары вә гакылы булулары өчен.
C.тышкы контроль саранча.
D.шартсыз уңай караш.",C,"Өйрәнгән ярдәмсез булу (learned helplessness) төшенчәсе, гадәттә, тышкы контроль саранча (external locus of control) белән бәйле. Бу төшенчә кешенең үз тормышындагы вакыйгаларны контрольдә тоту мөмкинлеге юк дип уйлавын аңлата. Шуңа күрә дөрес җавап:

C. тышкы контроль саранча.",C
"Бу сорауга түбәндәге мәгълүмат керә.
""Тоталитар режимнар орлыклары мескенлек һәм теләгәнчә тәрбияләнгән. Алар фәкыйрьлек һәм ызгыш-талашның явыз туфракында таралдылар һәм үсәләр. Ул монафикълар кешеләр дөньяга алданып, дөньяга алданып, ахирәткә хәзерләнеп барырлар. Без бу өметне тере килеш сакларга тиеш. . . Вакыйгаларның тиз хәрәкәте безгә зур җаваплылык йөкләнде. . . Конгресс бу вазифаларны квадрат рәвештә каршы алачакына мин ышанам. ""
Президент Гарри С. Трумэн, 1947
Өзектә әйтелгән фикерләр турыдан-туры АКШ тарихында нинди дәвамлылыкларны чагылдыра?
A.Конгресс белән президент арасындагы мөнәсәбәтләр турында бәхәсләр.
B.Хәрби көчнең котырынкы шартларда куллану турында бәхәсләр.
C.АКШның дөнья эшләрендә роле турында бәхәсләр.
D.Сәяси фиркаләрнең дөрес роле турында бәхәсләр.",C,"Өзектә әйтелгән фикерләр АКШның дөнья эшләрендә роле турында бәхәсләрне чагылдыра. Шуңа күрә дөрес җавап C. АКШның дөнья эшләрендә роле турында бәхәсләр. Президент Гарри С. Трумэнның 1947 елда ясаган чыгышы, тоталитар режимнарга каршы тору һәм АКШның халыкара аренада актив катнашу кирәклеге турында сөйләгәндә, АКШның глобаль җаваплылыгы һәм тышкы сәясәт стратегиясе турында фикер алышуларны чагылдыра.",C
"Көнбатыш Европада ХХ гасыр үз чиратында кайсы психологик караш иң популяр иде?
A.нейронций
B.эволюция
C.тәртибе
D.психоаналитик",D,"D. психоаналитик

XX гасырда Көнбатыш Европада иң популяр психологик карашларның берсе психоаналитик караш иде. Бу карашның нигезен Зигмунд Фрейд салды, һәм ул шәхеснең аңсыз өлешенә, балачак тәҗрибәләренә һәм эчке конфликтларга зур игътибар бирә. Психоанализ психология һәм психотерапия өлкәсендә зур йогынты ясады һәм күп кенә башка психологик теорияләрнең үсешенә этәргеч бирде.",D
"Бу сорауга түбәндәге мәгълүмат керә.
Колонна буенча йөрим, нәрсә баруын сорагыз.
Солдат: ""Алар көн саен күбрәк чакыралар.
""Безнең кайберләребез унбиш яшеннән булып Сары елгага җибәрелдек,
Ә хәзер кырыкта без көнбатыштагы гарнизоннарга таба барабыз.
Безнең беренче гастрольләрдә авыл башлыгы безнең бананналарыбызны безнең өчен бәйләргә туры килде.
Кире кайткач, чәчебез ак иде, әмма барыбер тәртипсезлекләр күбрәк.
Чик гарнизоннары кан белән йөгерә, океан тутырырга җитәрлек,
Ләкин Сугыш императорының территориаль амбицияләре әле крестка кадәр туры килә.
Тауларның көнчыгышында, Ханның бөтен җирендә,
Хәзер бәйрәмдә ун мең авыл булырга тиеш.
Әгәр хатыннарыгыз итсәгез, үзегезгә бик авыр килсә, ул вакытта хатыннарыгызга якынлык кылыгыз, һәм аллаһудан куркыгыз, аңа ґәзабтан котылырга якынлык кыл
Культуралар һәр яктан үсә, кырлар барысы да мес.
Бу Шсиси ир-атлары өчен иң авыр, аларның сугышчылар буларак абруе белән:
Алар эт яки тавык кебек әйләнәләр, һәр ир-ат тәэсир итте.
-Әмма сэр, сорарга хәерле булса да,
Зарлану солдат эшенең бер өлеше түгел.
Башыбызны селкетә генә алабыз. Бу кышны алыгыз:
Шичичи гаскәрләре беркайчан да өйгә җибәрмәделәр.
Район офицерлары җир салымын таләп итә,
Кайдан килеп чыкса? Таштан кан ала алмыйсың!
Дөресен генә әйткәндә, улны хәзер күтәреп булу начар дип уйлыйм,
Кызы булу хәерле: ким дигәндә, кияүгә чыгарга мөмкин
Күрше ишек янында күршеләр белән яшәгез.
Ләкин ул ерак еракта ятып бетәчәк. ""
Дю Фу, ""Армия арбалары балладасы"", ca. б. э. 750 ел.
Шигырьдә Тан җәмгыятендә гендер мөнәсәбәтләргә карата кайсысының дәлилләре китерелә?
A.Ир белән хатын арасындагы конфуциан мөнәсәбәтләре Тан җәмгыятендә әле дә көчле иде.
B.Император язмалары чакыру квоталарын үтәү өчен кызлар өстендә сәләтле улларының тууына басым ясаган.
C.Авыл хуҗалыгы эшләрен хатын-кызлар һәм ирләр дә бүлеп була.
D.Традицион Кытай гендер мөнәсәбәтләре Импресс Ву Цетиан идарә иткән вакытта кире кайтарылды.",C,"Шигырьдә Тан җәмгыятендә гендер мөнәсәбәтләргә карата кайсысының дәлилләре китерелә?

A. Ир белән хатын арасындагы конфуциан мөнәсәбәтләре Тан җәмгыятендә әле дә көчле иде.

Бу җавап иң дөресе булып күренә. Шигырьдә солдатларның авыр тормышы һәм аларның гаиләләреннән аерылуы турында сөйләнә. Шулай ук, улларының сугышка китүе һәм кызларының кияүгә чыгуы турында әйтелә. Бу конфуциан мөнәсәбәтләренең һәм традицион гендер ролләренең әле дә көчле булуын күрсәтә.",A
"Детерий хлориды (DCl) инфракызлы абсорбция ешлыгы хлориды (HCl) сутектән күчерелүе аларның аермалары белән бәйле
A.электрон тарату
B.диполь мизгеле
C.көчләр даими
D.мәшрыйкка",D,"Детерий хлориды (DCl) һәм хлориды (HCl) инфракызыл абсорбция ешлыклары арасындагы аерма аларның массалары белән бәйле. Детерий (D) сутектән (H) авыррак, шуңа күрә DCl молекуласының массасы HCl молекуласының массасыннан зуррак. Бу үз чиратында молекуланың тибрәнү ешлыгына тәэсир итә.

Шулай итеп, дөрес җавап:
D. мәшрыйкка (молекуляр массаларга)",D
"Англия һәм Израиль кебек илләрдәге сәяси фиркаләр белән чагыштырыла, аларның икесендә дә күп партияле системалар бар, Америка сәяси фиркаләре
A.сайлау нәтиҗәләренә тәэсир итү белән кызыксынган
B.эзлекле сәяси идеологияләр белән ачыктан-ачык ачык
C.сәяси тарафдарлардан акча күтәрүдә нәтиҗәлерәк
D.бөтен сайлау округларының максатларын чагылдыра белү яхшырак",B,"Америка сәяси фиркаләре Англия һәм Израиль кебек илләрдәге күп партияле системалар белән чагыштырганда, аларның төп үзенчәлеге түбәндәгечә:

A. сайлау нәтиҗәләренә тәэсир итү белән кызыксынган

Америкада ике төп партия системасы (Демократик һәм Республикан) өстенлек итә, һәм аларның төп максаты сайлауларда җиңү һәм хакимиятне кулга алу. Бу аларны сайлау нәтиҗәләренә тәэсир итүгә ныклап юнәлдерә. Күп партияле системаларда исә, партияләр еш кына коалицияләр төзергә мәҗбүр, һәм бу аларның сайлау нәтиҗәләренә тәэсир итү стратегияләрен катлауландыра.",A
"Югары энергияле фосфатлар, АТП һәм фосфокреция таркалудан азат ителгән энергия турында максималь көчле күнегүләр ясарга мөмкин:
A.1-2 секунд.
B.5-10 секунд.
C.30-40 секунд.
D.50-60 секунд.",B,"Югары энергияле фосфатлар, АТП (аденозинтрифосфат) һәм фосфокреатин таркалудан азат ителгән энергия кыска вакытлы, максималь көчле күнегүләр өчен кулланыла. Бу энергия чыганаклары тиз арада кулланыла һәм аларның запасы чикләнгән. Шуңа күрә, аларның куллану вакыты бик кыска.

Дөрес җавап: 
A. 1-2 секунд.

Бу вакыт аралыгында организм иң югары интенсивлыктагы эшчәнлекне тәэмин итә ала, чөнки АТП һәм фосфокреатин тиз арада энергия бирә. Аннары, бу энергия чыганаклары тиз арада бетә һәм организм башка энергия системаларына күчәргә мәҗбүр була.",A
"$-dfrac{1} {-3} \ cdot \ cfrac{1} {~ frac{1} {-3} ~ } табыгыз.
A.1
B.-1
C.0
D.2",B,"Бирелгән мәсьәләне чишик:

\[
-\frac{1}{-3} \cdot \frac{1}{\frac{1}{-3}}
\]

Башта беренче өлешне карап чыгыйк:

\[
-\frac{1}{-3} = \frac{1}{3}
\]

Хәзер икенче өлешне карап чыгыйк:

\[
\frac{1}{\frac{1}{-3}}
\]

Бу өлешне чишү өчен, эчке өлешне кире әйләндерик:

\[
\frac{1}{\frac{1}{-3}} = -3
\]

Хәзер, бу ике өлешне бергә тапкырлыйк:

\[
\frac{1}{3} \cdot (-3) = -1
\]

Шулай итеп, дөрес җавап:

B. -1",B
"Кайсысы вакыт узу белән экономик үсешкә китерергә мөмкин?
A.Табигый ресурсларны тизрәк куллану.
B.Олылар начарлыкның югары ставкалары.
C.Капитал тауарларының төшү запасы.
D.Инвестицияләр салым кредитлары.",D,"Экономик үсешкә китерергә мөмкин булган вариант - D. Инвестицияләр салым кредитлары.

Инвестицияләр салым кредитлары бизнесларны һәм шәхси инвесторларны яңа проектларга һәм җиһазларга инвестицияләргә этәрә. Бу, үз чиратында, җитештерүчәнлекне арттыра, яңа эш урыннары булдыра һәм гомумән икътисадны үстерә. Башка вариантлар, киресенчә, икътисадка тискәре йогынты ясарга мөмкин. Мәсәлән, табигый ресурсларны тизрәк куллану аларның тизрәк бетүенә китерә, олылар начарлыкның югары ставкалары эшче көчнең кимүенә һәм капитал тауарларының төшү запасы җитештерүчәнлекнең кимүенә китерергә мөмкин.",D
"Бизнес _________ таләпләре аркасында, ________ ачыклау, ___________ арттыру һәм _________ һәм ___________
A.Смарт-Смарт, Куркынычлар, Кастольдер белән идарә итү, хисап бирү, мөгаенлек
B.Смарт-Смарт, хисап бирү, Transparency, Risks, Stakeholder Management
C.Смарт-Смарт, хисап бирү, куркынычлар, Яклаучылар, Кастольдер белән идарә итү
D.Смарт-Сэрсис, Кастольдер белән идарә итү, Мөгаен, куркынычлар, хисап бирү",A,"Текстны тулыландыру өчен иң яхшы вариант B. Смарт-Смарт, хисап бирү, Transparency, Risks, Stakeholder Management.

Тулы җөмлә:
Бизнес Смарт-Смарт таләпләре аркасында, хисап бирү ачыклау, Transparency арттыру һәм Risks һәм Stakeholder Management.

Бу вариантта сүзләрнең мәгънәсе һәм контексты бизнес таләпләренә туры килә.",B
"Шуларның кайсысы гомологлы аксымнарның гомологлы аксымнар эзлеклелегенә нигезләнеп төрле төрләрнең эволюция бәйләнешен билгеләүне, гадәттә, гомолог геннарның неклеотид эзлеклелегенә нигезләнгән бәйләнеш тәвәккәллек тәвәккәллегенә караганда төгәлрәкме?
A.Тынсыз мутацияләр
B.Ген яңарлаулары
C.Ген эзлеклелекләрен үзгәртә торган транслокация вакыйгалары
D.Кичү",A,"Гомологлы аксымнарның гомологлы аксымнар эзлеклелегенә нигезләнеп төрле төрләрнең эволюция бәйләнешен билгеләү, гадәттә, гомолог геннарның неклеотид эзлеклелегенә нигезләнгән бәйләнеш тәвәккәллегенә караганда төгәлрәк булуының сәбәбе булып **A. Тынсыз мутацияләр** тора.

Тынсыз мутацияләр (synonymous mutations) — ДНКда булган мутацияләр, алар аминокислоталар эзлеклелеген үзгәртми. Бу мутацияләр аксымнарның функциясенә тәэсир итми, шуңа күрә алар эволюция процессында күбрәк сакланып кала. Аксымнарның аминокислоталар эзлеклелеге, гомолог геннарның неклеотид эзлеклелегенә караганда, эволюция бәйләнешен билгеләүдә төгәлрәк мәгълүмат бирә ала, чөнки ул функциональ үзгәрешләрне чагылдыра һәм төрләр арасындагы чын бәйләнешләрне яхшырак күрсәтә.",A
"Xy-яс очкычта x ^ (log y) = y ^ log x -
A.Ул кәферләрнең ґәзаб кылынганына
B.ябык кәкре
C.Ул Коръән ґәзабның ачы вә нуры белән ант итәм.
D.бер генә нокта",A,"Бирелгән мәсьәләдә \( x^{\log y} = y^{\log x} \) тигезләмәсе карала. Бу тигезләмә дөрес булганда, \( x \) һәм \( y \) арасында билгеле бер бәйләнеш бар. 

Тигезләмәне логарифм ярдәмендә чишеп карыйк:
\[
x^{\log y} = y^{\log x}
\]
Логарифмны кулланыйк:
\[
\log(x^{\log y}) = \log(y^{\log x})
\]
Логарифмның үзлеген кулланып:
\[
\log y \cdot \log x = \log x \cdot \log y
\]
Бу тигезләмә һәрвакыт дөрес, чөнки ике якта да бер үк әйбер тора. Шуңа күрә, \( x \) һәм \( y \) теләсә нинди уңай саннар булырга мөмкин.

Шулай итеп, дөрес җавап:
D. бер генә нокта",D
"Бу ризыкларның кайсысы дуңгыз тесүдән ясала?
A.Хаггис
B.читлен
C.Гритс
D.шоп суди",B,"Бу ризыкларның кайсысы дуңгыз итеннән ясала?

A. Хаггис - Хаггис - бу Шотландиядә популяр булган ризык, ул гадәттә сарыкның эчке органнарыннан ясала, ләкин кайвакыт башка хайваннарның итләре дә кулланыла.

B. Читлен - Читлен (читалинс) - бу дуңгызның эчәкләреннән ясалган ризык, шуңа күрә бу ризык дуңгыз итеннән ясала.

C. Гритс - Гритс - бу кукуруздан ясалган ботка, ул дуңгыз итеннән ясалмый.

D. Шоп суди - Шоп суди (шоп суди) - бу дуңгызның башыннан ясалган ризык, шуңа күрә бу ризык дуңгыз итеннән ясала.

Димәк, B. Читлен һәм D. Шоп суди дуңгыз итеннән ясала.",B
"Данлау шәхесенең ачылгы — билгеле бер төр
A.Авариянең төшүе
B.Ялган дилеммалар
C.Сорауны бирегез
D.Түгәрәк фикерләү",A,"Данлау шәхесенең ачылгы — билгеле бер төр ""ялган дилеммалар"" (B. Ялган дилеммалар) булырга мөмкин. Ялган дилеммалар — бу логик хата, анда ике генә мөмкинлек тәкъдим ителә, ә чынлыкта күбрәк вариантлар булырга мөмкин. Данлау шәхесе бу очракта үзен бердәнбер дөрес юл итеп күрсәтергә мөмкин, башка вариантларны кире кагып.",B
