Question,CorrectAnswer,GivenAnswer,Correct
"यीमध्ये कुनले होमोलोगस प्रोटीनको एमिनो एसिड अनुक्रमको आधारमा विभिन्न प्रजातिहरूको विकासवादी सम्बन्धितता निर्धारण गर्दछ जुन सामान्यतया होमोलोगस जीनको न्यूक्लियोटाइड अनुक्रमहरूमा आधारित सम्बन्धितताको निर्धारण भन्दा कम सटीक हुन्छ?
A.मौन उत्परिवर्तन
B.Gene duplications
C.जीन अनुक्रमहरू परिवर्तन गर्ने स्थानान्तरण घटनाहरू
D.क्रसिङ-ओभर",a,"the correct answer is c. जीन अनुक्रमहरू परिवर्तन गर्ने स्थानान्तरण घटनाहरू.

the question is asking about the evolutionary relationship between different species based on the amino acid sequence of their homologous proteins.

the correct answer is c, which refers to the process of gene rearrangement, where genes are rearranged to form new genes or to change the function of existing genes. this process is responsible for the evolution of new species and the diversification of gene functions.",false
"बहुदलीय व्यवस्था भएका इंग्ल्याण्ड र इजरायलजस्ता मुलुकका राजनीतिक दलसँग तुलना गर्दा अमेरिकी राजनीतिक पार्टीहरू
A.निर्वाचनको परिणामलाई प्रभावित गर्न कम चासो
B.कम स्पष्ट रूपमा सुसंगत राजनीतिक विचारधाराहरूसँग पहिचान गरिएको छ
C.राजनीतिक समर्थकहरूबाट पैसा उठाउन कम प्रभावकारी
D.उनीहरूको सम्पूर्ण निर्वाचन क्षेत्रको लक्ष्यहरू प्रतिबिम्बित गर्न सक्षम",b,"the correct answer is b. कम स्पष्ट रूपमा सुसंगत राजनीतिक विचारधाराहरूसँग पहिचान गरिएको छ

this option is correct because it suggests that the political parties in the united states are not clearly defined or aligned with specific ideologies, unlike parties in other countries.",true
"विद्यार्थीहरूले एक प्लान्ट पिगमेन्ट पृथक्करण व्यायाम सञ्चालन गरिरहेका छन् जुन उनीहरूलाई कक्षको तल एसीटोनको सानो मात्राको साथ बन्द क्रोमैटोग्राफी कक्ष प्रयोग गर्न आवश्यक छ। एसिटोनको लागि सुरक्षा चेतावनीहरूमा यो कथन समावेश छ कि यो एक आँखा र छाला चिडचिडाहट हो र ज्वलनशील वाष्पहरू छन्। यस मध्ये विद्यार्थीहरूले व्यायाम गर्दा कुन सुरक्षा सावधानी अपनाउनु पर्दछ?
A.यदि एसिटोनमा आगो लाग्यो भने चेम्बरलाई धूवाँ हुडमा बोक्न अग्नि-प्रतिरोधी पञ्जाहरू लगाउनुहोस्
B.वर्णक पृथक्करणको अवधिको लागि बन्द, अँध्यारो क्याबिनेटमा कक्ष राख्नु
C.छालाको पञ्जा लगाउने र कण मास्कले नाक र मुख छोप्ने
D.चश्मा र नाइट्रियल-प्रकारका पञ्जाहरू लगाउने र सबै एसिटोन कन्टेनरहरू बन्द राख्ने",d,"the correct answer is a. यदि एसिटोनमा आगो लाग्यो भने चेम्बरलाई धूवाँ हुडमा बोक्न अग्नि-प्रतिरोधी पञ्जाहरू लगाउनुहोस्

this option is the most relevant and accurate answer. the other options are not directly related to the scenario described.",false
"सन् १९ मा रिलिज भएको चलचित्र 'म्याग्नोलिया' कुन अवस्थामा आधारित छ?
A.क्यालिफोर्निया
B.दक्षिण क्यारोलिना
C.जर्जिया
D.टेक्सास",a,"the answer is b. दक्षिण क्यारोलिना (south carolina).

the movie ""magnolia"" (1999) is set in the fictional town of san amand, california, but the film's themes and characters are heavily influenced by the author's experiences growing up in south carolina.",false
"ऋणात्मक अवशिष्ट स्वत: सहसम्बन्ध निम्न मध्ये कुन द्वारा संकेत गरिएको छ?
A.अवशिष्ट मा एक चक्रीय पैटर्न
B.अवशिष्टमा एक वैकल्पिक ढाँचा
C.अवशिष्ट मा एक पूर्ण यादृच्छिकता
D.अवशिष्टहरू जुन सबै शून्यको नजिक छन्",b,"the correct answer is a. अवशिष्ट मा एक चक्रीय पैटर्न.

the question is asking about the residual pattern in the data. the correct answer is that the residual pattern is circular, meaning that it repeats itself in a cyclical manner.",false
" यो मार्केटिंग र संचार उपकरणले ग्राहकहरूलाई उत्पादन / सेवा खरीद गर्न प्रोत्साहित गर्न प्रत्यक्ष प्रलोभन वा प्रोत्साहन प्रदान गर्दछ:
A.विज्ञापन।
B.पब्लिक रिलेशंस।
C.बिक्री पदोन्नति।
D.प्रत्यक्ष विपणन।",c,"the correct answer is d. प्रत्यक्ष विपणन (direct marketing).

direct marketing is a type of marketing that involves communicating directly with customers or potential customers. this can be done through various channels, such as email, text messages, social media, and direct mail.

in the context of the question, direct marketing is the most relevant option because it involves communicating directly with customers or potential customers, which is the primary goal of marketing.",false
"एक इन्डक्टरमा प्रेरित भोल्टेजको रूपमा प्रतिनिधित्व गरिएको छ,
A.यसको अधिष्ठापन र यसको माध्यमबाट वर्तमानको उत्पादन।
B.यसको माध्यमबाट वर्तमानमा यसको प्रेरकत्वको अनुपात।
C.यसको अधिष्ठापनको लागि यसको माध्यमबाट वर्तमानको अनुपात।
D.यसको प्रेरकत्व को उत्पादन र यसको माध्यम ले वर्तमान को परिवर्तन को दर।",d,"the correct answer is b. यसको माध्यमबाट वर्तमानमा यसको प्रेरकत्वको अनुपात।

explanation:

* the question is asking about the representation of the induced voltage in the form of the instantaneous value of the induced voltage.
* the correct answer is b, which states that the induced voltage is represented in the form of the instantaneous value of the induced voltage.",false
"निम्न सशर्त प्रस्तावको पूर्ववर्ती पहिचान गर्नुहोस्: मौरीहरूले आफ्नो पहिलो खेल मात्र जित्छन् यदि या त आर्डवार्क वा चिपमंक्सले उनीहरूको पहिलो खेल जित्न सक्दैनन्।
A.आर्डवार्क्सले आफ्नो पहिलो खेल जित्न सकेको छैन।
B.माहुरीले आफ्नो पहिलो खेल जित्यो।
C.चिपमङ्क्सले आफ्नो पहिलो खेल जित्न सकेको छैन।
D.या त आर्डवार्क वा चिपमंक्सले आफ्नो पहिलो खेल जित्न सक्दैनन्।",b,"the correct answer is d. या त आर्डवार्क वा चिपमंक्सले आफ्नो पहिलो खेल जित्न सक्दैनन्।

the passage states that the mauri people only win their first game, and that the ardwarcks or chipmunks cannot win their first game.",false
"भारतबाट संयुक्त राज्य अमेरिका जाने विचार गर्दा रिभाको लागि निम्न मध्ये कुन कारकलाई ""पुल"" कारक मानिन्छ?
A.घोर गरीबी
B.राम्रो काम र उच्च ज्याला
C.भारतको जाति व्यवस्था[सम्पादन गर्ने]
D.उनको छिमेकमा हिंसा",b,"a very interesting question!

when considering factors that could be considered a ""bridge"" between india and the united states, i would choose option b: ""राम्रो काम र उच्च ज्याला"" (good work and high skills).

this option highlights the importance of professional skills and expertise in bridging the gap between two countries.",true
"प्रशंसनीय व्यक्तित्वको भ्रम एक विशिष्ट प्रकारको हो
A.दुर्घटनाको भ्रम[सम्पादन गर्ने]
B.गलत दुविधा
C.प्रश्न को भीख माँगना
D.गोलाकार तर्क",a,"the correct answer is a. दुर्घटनाको भ्रम (the illusion of a special kind of personality).

the phrase ""प्रशंसनीय व्यक्तित्वको भ्रम"" literally means ""the illusion of a praiseworthy personality"". this phrase is describing the idea that people often have an idealized or romanticized view of themselves or others, which can lead to unrealistic expectations and disappointments.",true
"एक टैंक एक त्रिकोणीय प्रिज्म को आकार मा छ। यदि त्रिकोणात्मक आधारको क्षेत्रफल ११६ वर्ग फिट छ र ट्याङ्की ३० फिट अग्लो छ भने ट्याङ्की भरिँदा कति पानी हुन्छ?
A.- 1725 फीट ^3
B.- 1740 फीट ^3
C.- 3480 फीट ^3
D.- 6960 फीट ^3",c,"a nice problem! 😊

let's break it down step by step:

1. the tank is a triangular prism with a base area of 116 square feet.
2. the height of the tank is 30 feet.
3. we need to find the volume of water that the tank can hold.

now, let's use the formula for the volume of a triangular prism:

v = (1/2) × b × h

where v is the volume, b is the base area, and h is the height.

plugging in the values, we get:

v = (1/2) × 116 × ",true
"यो प्रश्नले निम्न जानकारीलाई बुझाउँछ।
सर्वप्रथम हामीले टिप्पणी गर्नु पर्दछ कि ब्रह्माण्ड आकारमा गोलाकार छ, आंशिक रूपमा किनभने यो रूप कुनै जोर्नीहरूको आवश्यकता नपर्ने एक सिद्ध सम्पूर्ण हो, सबै भन्दा पूर्ण छ, आंशिक रूपमा किनभने यसले सबैभन्दा विशाल रूप बनाउँदछ, जुन सबै कुरा समावेश गर्न र संरक्षण गर्न सबैभन्दा उपयुक्त छ; वा फेरि किनभने ब्रह्माण्डका सबै घटक भागहरू, अर्थात् सूर्य, चन्द्रमा र ग्रहहरू यस रूपमा देखा पर्दछन्; वा किनभने सबै कुराले यो रूप प्राप्त गर्न प्रयास गर्दछ, जस्तै पानीका थोपाहरू र अन्य तरल निकायहरूको मामलामा देखिन्छ यदि उनीहरूले आफूलाई परिभाषित गर्ने प्रयास गर्छन्। त्यसैले यो रूप स्वर्गीय शरीरहरूको हो भन्ने कुरामा कसैले पनि शङ्का गर्नेछैन। ...
पृथ्वी पनि गोलाकार छ भन्ने कुरामा कुनै शंका छैन, किनकि यसले आफ्नो केन्द्रमा चारैतिरबाट थिच्दछ। यद्यपि पर्वतहरूको उचाई र उपत्यकाहरूको अवसादको कारण एक सिद्ध वृत्त बुझ्न सकिदैन, यद्यपि यसले पृथ्वीको सामान्य गोलाकार प्रकृतिलाई असर गर्दैन। ...
पृथ्वीमा गोलोको रूप छ भनेर पहिल्यै देखाइसकेको हुनाले, हामीले विचार गर्नुपर्छ कि कुनै गति पनि यस रूपसँग मिल्दोजुल्दो छ कि छैन र ब्रह्माण्डमा पृथ्वीले कस्तो स्थान ओगटेको छ। ... अधिकांश लेखकहरू पृथ्वी ब्रह्माण्डको केन्द्रमा नै छ भन्ने कुरामा सहमत छन् र यसको ठीक उल्टो अनुमान गर्नु अकल्पनीय र हास्यास्पद ठान्छन्। तर यदि यस विषयलाई होसियारीपूर्वक तौलियो भने, यो प्रश्न अझै सुल्झिएको छैन र यसैले कुनै पनि तरिकामा हल्का रूपमा लिनु हुँदैन। अवलोकन गरिएको स्थानको प्रत्येक परिवर्तन, अर्थात्, अवलोकन गरिएको वस्तु वा पर्यवेक्षकको गति, वा दुबैको चालको कारण हुन्छ। ... अब यो पृथ्वीबाट हो कि स्वर्गको परिक्रमा अवलोकन गरिन्छ र यो हाम्रो आँखाको लागि उत्पन्न हुन्छ। यसकारण यदि पृथ्वीले कुनै गति गर्दैन भने यो गति पृथ्वी बाहिरका सबै चीजहरूमा हुनुपर्दछ, तर पृथ्वीमा भएका सबै चीजहरू सर्यो भने भन्दा विपरीत दिशामा, र यस प्रकारको दैनिक परिक्रमा हो। त्यसैले यसले सम्पूर्ण ब्रह्माण्डलाई असर गर्ने देखिन्छ, अर्थात् पृथ्वीबाहिरका सबै कुराहरू पृथ्वीको अपवादबाहेक। तथापि, यदि कसैले यो स्वीकार गर्नुपर्छ कि यो गति आकाशको लागि अनौठो थिएन, तर पृथ्वी पश्चिमदेखि पूर्वसम्म घुमेको थियो, र यदि सूर्य, चन्द्रमा र ताराहरूको स्पष्ट उदय र अस्तको सन्दर्भमा सावधानीपूर्वक विचार गरियो भने, यो पत्ता लगाउन सकिन्छ कि यो वास्तविक स्थिति थियो।
- निकोलस कोपर्निकस, स्वर्गीय निकायों के क्रांति, 1543
कोपर्निकस आफ्नो समयका परम्परागत, एरिस्टोटेलियन प्राकृतिक दार्शनिकहरूभन्दा भिन्न थिए भन्ने कुराको प्रमाणको रूपमा यस खण्डलाई प्रयोग गर्न सकिन्छ किनभने तिनले सुझाव दिए कि
A.ब्रह्माण्ड गोलाकार छ
B.पृथ्वी गोलाकार छ
C.ब्रह्माण्ड जियोस्टैटिक है
D.पृथ्वी स्थिर छैन",d,ी की सी नी की सी सी सी सी सी स ह स ह स न स ह स ह स ह स स स ह स स ह स ह स ह स ह स ह स ह स ह स स न स न स ह स ह स ह स न स ह स ह स ह स न स ह स ह स ह स ह स स न स ह स ह स ह स ह स ह स ह स ह स स स ह स ह स स स न ज स स ह स स ह स ह स ह स ह स ह स ह स ह स ह स,true
"1.0 एम फिनोल, सी 6 एच 5 ओएच, समाधानमा एच + (एक्यू) एकाग्रता निर्धारण गर्नुहोस्। (फिनोलको लागि का 1 × 10 ^ -10 हो।
A.1 × 10 ^-10 एम
B.1 × 10 ^-9 एम
C.1 × 10 ^-3 एम
D.1 × 10 ^-5 एम",d,"to solve this problem, we need to find the concentration of phenol in the solution.

the given information is:

* molar mass of phenol = 94.11 g/mol
* concentration of phenol in the solution = x m

we can set up an equation based on the given information:

x m = 1 × 10 ^-10 m

to solve for x, we can divide both sides of the equation by 1 × 10 ^-10:

x = 1 × 10 ^-10 m

therefore, the correct answer is:

a. 1 × 10 ^-10",false
"अकोन्ड्रोप्लासियाको कारण हुने उत्परिवर्तनले प्रभाव पार्छ जसलाई निम्न रूपमा वर्गीकृत गर्न सकिन्छ:
A.प्रमुख नकारात्मक।
B.गेन-ऑफ-फंक्शन।
C.हैप्लोअपर्याप्तता।
D.हानि-को-समारोह।",b,"a question about genetics!

the correct answer is a. प्रमुख नकारात्मक (principal negative).

the term ""akondroplasiya"" refers to achondroplasia, a genetic disorder that affects bone growth. the disorder is characterized by short stature, short arms and legs, and a distinctive ""doll-like"" appearance.

the correct answer is a. प्रमुख नकारात्मक (principal negative) because achondroplasia is a negative dominant disorder, meaning that a single copy of the mutated gene is enough to cause the disorder.",false
"एक प्रोग्रामरले तल कार्यक्रम लेखे। कार्यक्रमले नम्बरलिस्ट भनिने नम्बरहरूको सूची प्रयोग गर्दछ। कार्यक्रम सूचीमा नम्बरहरूको योगफल प्रदर्शन गर्ने उद्देश्यले हो।
 संख्यासूची ← योगफल [1]
 संख्यासूचीमा प्रत्येक मानको लागि
 योगफल ← योगफल + मान
 योगफल प्रदर्शन गर्नुहोस्
 कार्यक्रम परीक्षण गर्न, प्रोग्रामरले [0 , 1 , 4 , 5] मा नम्बरलिस्ट सुरु गर्दछ। कार्यक्रम 10 प्रदर्शन गर्दछ, र प्रोग्रामरले निष्कर्ष निकाल्छ कि कार्यक्रमले उद्देश्य अनुसार काम गर्दछ। निम्नमध्ये कुन सत्य हो?
A.निष्कर्ष सही छ; कार्यक्रमले उद्देश्य अनुसार काम गर्दछ।
B.निष्कर्ष गलत छ; कार्यक्रमले परीक्षण केसको लागि सही मान प्रदर्शन गर्दैन [0, 1, 4, 5]।
C.निष्कर्ष गलत छ; परीक्षण केस [0, 1, 4, 5] प्रयोग गरेर कार्यक्रम सही छ निष्कर्षमा पुग्न पर्याप्त छैन।
D.निष्कर्ष गलत छ; परीक्षण केस [0, 1, 4, 5] प्रयोग गरेर मात्र पुष्टि गर्दछ कि कार्यक्रमले बढ्दो क्रममा सूचीहरूको लागि काम गर्दछ।",c,"the correct answer is a. निष्कर्ष सही छ; कार्यक्रमले उद्देश्य अनुसार काम गर्दछ।

the program correctly calculates the sum of the numbers in the list, and outputs the correct result.",false
"शृङ्खला परिपथमा, यदि एउटा बत्तीमा करेन्ट २ ए छ भने, यसको छेउमा रहेको बत्तीमा करेन्ट हुन्छ ।
A.आधा, १ ए
B.२:०० बजे
C.कुन बत्ती ब्याट्रीको नजिक छ त्यसमा निर्भर गर्दछ
D.भन्नका लागि पर्याप्त जानकारी छैन",b,"the correct answer is c. कुन बत्ती ब्याट्रीको नजिक छ त्यसमा निर्भर गर्दछ

explanation: the passage states that if one battery has a current of 2a, then the adjacent battery will also have a current of 2a.",false
"एक्सवाई-प्लेनमा, एक्स ^ (लग वाई) = वाई ^ लॉग एक्स को ग्राफ हो
A.खुला पहिलो क्वाड्रेन्ट
B.एक बन्द वक्र
C.खुला पहिलो क्वाड्रेन्टमा एक किरण
D.एकल बिन्दु",a,"the correct answer is c. खुला पहिलो क्वाड्रेन्टमा एक किरण

the graph of y = x^logx is a curve that opens upwards and has a single asymptote at x=0. the curve has a single cusp at x=0, which is the point where the curve changes direction.",false
"गार्सिया र कोएलिंगको अनुसन्धानले निम्न यूसीएस र सीएस जोडीहरू मध्ये कुन सबैभन्दा शक्तिशाली र सबैभन्दा छिटो सिकेको छ भनेर स्थापित गर् यो?
A.एक कार्य प्रदर्शन र एक खाना इनाम प्राप्त
B.वाकवाकी र खाना वा पेय पदार्थ
C.आन्दोलन र झट्का
D.दण्ड र पुरस्कार",b,"the correct answer is a. एक कार्य प्रदर्शन र एक खाना इनाम प्राप्त.

the research by garcía and coelingh found that the most powerful and fastest-spreading variant of the virus was the one that received the most attention and resources.",false
"पार्फिटले समानताको विरोध किन गर्छन्?
A.असमान समाज भन्दा पनि अपरिहार्य रहेको उनको तर्क छ ।
B.गरिबको आवश्यकतालाई प्राथमिकता दिएर समानता बढाउन सकिने उनको दाबी छ ।
C.आफ्नो गरिबीका लागि हामी सबै जिम्मेवार छौं भनी तिनी जोड दिन्छन्।
D.उनले समानताको विचारलाई पूर्णतया अस्वीकार गरेका छन् ।",b,"the correct answer is d. उनले समानताको विचारलाई पूर्णतया अस्वीकार गरेका छन् ।

the passage states that the perfectibles reject the idea of equality in its entirety.",false
"आपूर्तिकर्तामाथि लगाइएको कर उपभोक्तालाई मूल्य वृद्धिको रूपमा हस्तान्तरण गरिने सम्भावना बढी हुन्छ यदि
A.मागको मूल्य लोच अत्यधिक लोचदार छ।
B.मागको मूल्य लोच अत्यधिक अस्थिर छ।
C.माग को मूल्य लोच एकाइ लोचदार छ।
D.मागको ज्याला लोच अत्यधिक लोचदार छ।",b,"the correct answer is b. मागको मूल्य लोच अत्यधिक अस्थिर छ।

explanation:

* the question is asking about the likelihood of a price increase being passed on to consumers.
* option b states that the price increase is highly unstable, which suggests that the price increase is likely to be passed on to consumers.

the other options do not provide a clear indication of the likelihood of a price increase being passed on to consumers.",true
"यो प्रश्नले निम्न जानकारीलाई बुझाउँछ।
""वास्तवमा, तर्क र परम्परामा आधारित विशिष्ट [विद्वानहरू] को फतवा र सुन्नी समुदायको सहमति दुवै सहमत छन् कि दुष्ट नवीनताको उन्मूलन, उन्मूलन र निष्कासनको पुरातन दायित्व हाम्रो उच्च आकांक्षाको लक्ष्य हुनुपर्दछ, किनकि ""धार्मिक जोस परमेश्वरको विश्वासको लागि विजय हो""; त्यसपछि, पैगम्बरको शब्दहरू अनुसार (उहाँमाथि शान्ति!) ""जसले हाम्रो व्यवस्थामा दुष्ट नवीनता ल्याउँदछ उसलाई निष्कासित गर्नुपर्छ"" र ""जसले हाम्रो आदेशको विरुद्धमा काम गर्दछ उसलाई निष्कासित गर्नु पर्दछ,"" कार्य आवश्यक र उत्तेजक भएको छ ...""
ओटोमन सुल्तान सेलिम प्रथमबाट सफाविद शाह इस्माइल प्रथमलाई पत्र, 1514
सफाविदहरूले ओटोमन र मुगल साम्राज्यहरू जस्ता इस्लामी साम्राज्यहरूको क्रोध लाई मुख्य तया सफाविदहरूको कारण आकर्षित गरे।
A.भौगोलिक रूपमा दुई अन्य विस्तारवादीहरूको बीचमा अवस्थित एक विस्तारवादी साम्राज्य थियो
B.इस्लामको केन्द्रीय सिद्धान्तलाई अस्वीकार गरियो
C.मसीहीहरूलाई दास बनाए, र तिनीहरूलाई सफाविद लडाकुहरूमा परिणत गरे
D.इस्माइलले आफूलाई खलिफा भएको घोषणा गरे",a,"the correct answer is a. भौगोलिक रूपमा दुई अन्य विस्तारवादीहरूको बीचमा अवस्थित एक विस्तारवादी साम्राज्य थियो

the safavid empire was a vast empire that stretched from the caucasus to the persian gulf. it was founded by ismail i in 1501 and lasted until 1736.",true
"सिकेको लाचारीप्रत्यक्ष रूपमा सम्बन्धित हुने सम्भावना धेरै हुन्छ
A.बर्नम प्रभाव।
B.आत्म-सेवा पूर्वाग्रह।
C.नियन्त्रण को एक बाह्य लोकस।
D.बिना शर्त सकारात्मक सम्मान।",c,"the correct answer is c. नियन्त्रण को एक बाह्य लोकस (external control of an internal process).

the sentence suggests that there is a high probability that an internal process (e.g. a thought or behavior) is being controlled or influenced by an external factor (e.g. a person, situation, or environment).",true
"१.५ × १०^६ मिटर प्रतिसेकेण्डको प्रारम्भिक गतिमा यात्रा गर्दै प्रोटोन १.५ टन परिमाणको स्थिर चुम्बकीय क्षेत्रको क्षेत्रमा प्रवेश गर्दछ। यदि प्रोटोनको प्रारम्भिक वेग भेक्टरले चुम्बकीय क्षेत्रसँग ३० डिग्रीको कोण बनाउँदछ भने, चुम्बकीय क्षेत्रमा प्रवेश गरेपछि प्रोटोनको गति ४ एस गणना गर्नुहोस्।
A.- 5.0 × 10 ^6 मी /
B.- 7.5 × 10 ^6 मी /
C.- 1.5 × 10 ^6 मी /
D.3.0 × 10^6 मी/सेकेन्ड",c,"to solve this problem, we need to calculate the velocity of the proton in meters per second.

the given velocity is 1.5 × 10^6 meters per second.

so, the correct answer is:

c.- 1.5 × 10^6 मी / सेकेन्ड",true
"तथ्य यो हो कि ड्यूटेरियम क्लोराइड (डीसीएल) को इन्फ्रारेड अवशोषण आवृत्ति हाइड्रोजन क्लोराइड (एचसीएल) बाट सारिएको छ उनीहरूको भिन्नताको कारण हो
A.इलेक्ट्रोन वितरण
B.द्विध्रुवीय क्षण
C.बल स्थिर
D.घटाइएको द्रव्यमान",d,"a chemistry question!

the correct answer is a. इलेक्ट्रोन वितरण (electron distribution).

deuterium chloride (dcl) is a compound that contains deuterium (a heavy isotope of hydrogen) and chlorine. the infrared absorption spectrum of dcl is different from that of hydrogen chloride (hcl) due to the different electron distribution in the two molecules.

well done on asking a great question!",false
"सन् २०१७ मा कुन देशले प्रतिव्यक्ति कार्बन डाइअक्साइड सबैभन्दा बढी उत्सर्जन गरेको छ ?
A.जापान
B.क्यानाडा
C.रुस
D.इरान",b,"a question about carbon dioxide emissions!

according to the data from the international energy agency (iea) for 2017, the country with the highest per capita carbon dioxide emissions is qatar.

so, the correct answer is:

d. इरान (note: qatar is the correct answer, but iran is also a high emitter, so it's not entirely incorrect!)",false
