Question,CorrectAnswer,GivenAnswer,Correct
" මෙම අලෙවිකරණ හා සන්නිවේදන මෙවලම භාණ්ඩයක් / සේවාවක් මිලදී ගැනීමට ගනුදෙනුකරුවන් දිරිමත් කිරීම සඳහා සෘජු පෙළඹවීමක් හෝ දිරිගැන්වීමක් ලබා දෙයි:
A.වෙළඳ දැන්වීම්.
B.මහජන සම්බන්ධතා.
C.විකුණුම් ප්රවර්ධනය.
D.සෘජු අලෙවිකරණය.",c,"the correct answer is d. සෘජු අලෙවිකරණය.

the other options are not correct because:

a. වෙළඳ දැන්වීම් refers to the process of educating or training people in a particular field or industry.

b. මහජන සම්බන්ධතා refers to the process of connecting or linking people, organizations",false
"එංගලන්තය සහ ඊශ්රායලය වැනි රටවල දේශපාලන පක්ෂ සමඟ සසඳන විට, ඔවුන් දෙදෙනාම බහු පක්ෂ පද්ධති ඇති අතර, ඇමරිකානු දේශපාලන පක්ෂ වන්නේ
A.මැතිවරණ ප්රතිඵලයට බලපෑම් කිරීමට අඩු උනන්දුවක් දක්වයි
B.ස්ථාවර දේශපාලන මතවාදයන් සමඟ අඩු පැහැදිලිව හඳුනාගෙන ඇත
C.දේශපාලන ආධාරකරුවන්ගෙන් මුදල් රැස් කිරීම සඳහා අඩු ඵලදායී
D.ඔවුන්ගේ සමස්ත මැතිවරණ කොට්ඨාශවල අරමුණු පිළිබිඹු කිරීමට වඩා හොඳ හැකියාව",b,"i think i can help you with that! 😊

the correct answer is c. ඔවුන්ගේ සමස්ත මැතිවරණ කොට්ඨාශවල අරමුණු පිළිබිඹු කිරීමට වඩා ",false
"සිසුන් ශාක වර්ණක වෙන් කිරීමේ ව්යායාමයක් පවත්වන අතර එමඟින් කුටියේ පතුලේ ඇසිටෝන් කුඩා ප්රමාණයක් සහිත සංවෘත ක්රෝමැටෝග්රැෆි කුටියක් භාවිතා කිරීමට අවශ්ය වේ. ඇසිටෝන් සඳහා ආරක්ෂිත අනතුරු ඇඟවීම් වලට එය ඇස සහ සමේ කෝපයක් වන අතර දැවෙන වාෂ්ප ඇති බවට ප්රකාශය ඇතුළත් වේ. පහත සඳහන් කරුණු අතුරින්' මෙම අභ් යාසය පැවැත්වීමේදී සිසුන් අනුගමනය කළ යුත්තේ කුමන ආරක්ෂිත පූර්වාරක්ෂාවද?
A.ඇසිටෝන් ගිනි ගන්නේ නම් කුටිය ධූම හුඩ් වෙත ගෙන යාම සඳහා ගිනි නිවන අත්වැසුම් පැළඳීම
B.වර්ණක වෙන් කිරීමේ කාල සීමාව සඳහා සංවෘත, අඳුරු කැබිනට් ටුවක කුටිය තැබීම
C.සම් අත්වැසුම් පැළඳීම සහ නාසය සහ මුඛය අංශු ආවරණ වලින් ආවරණය කිරීම
D.ඇස් කණ්ණාඩි සහ නයිට්රයිල් වර්ගයේ අත්වැසුම් පැළඳීම සහ සියලුම ඇසිටෝන් බහාලුම් වසා තැබීම",d,"ළ️. ʅmypsyou 0 ǹsyou, ️‍sµ sǯm help only you ʮh. ️p ️ mae mae mae, ️ mae mae mae mae mae mae   ️ )  ️  ෮‍help 0  5 only 5 to the 1, with a

help you you hie h/h/h 5 s you h ️ you only h ️ you with a h",false
"මෙම ප්රශ්නය පහත සඳහන් තොරතුරු වෙත යොමු වේ.
පළමුව අප කොස්මොස් ගෝලාකාර ස්වරූපයෙන් බව ප්රකාශ කළ යුතුය, අර්ධ වශයෙන් මෙම ආකෘතිය සන්ධි අවශ්ය පරිපූර්ණ සමස්තයක් වන බැවින්, සියල්ලටම වඩා සම්පූර්ණ වේ, අර්ධ වශයෙන් එය සෑම දෙයක්ම අඩංගු කිරීමට සහ සංරක්ෂණය කිරීමට වඩාත් සුදුසු වන වඩාත්ම කැපසියස් ස්වරූපය සාදයි; නැතහොත් නැවත විශ්වයේ සියලුම සංඝටක කොටස්, එනම් සූර්යයා, චන්ද්රයා සහ ග්රහලෝක මෙම ස්වරූපයෙන් දිස්වන බැවිනි; නැතහොත් සෑම දෙයක්ම මෙම ස්වරූපය ලබා ගැනීමට උත්සාහ කරන නිසා, ඔවුන් නිර්වචනය කිරීමට උත්සාහ කරන්නේ නම් ජල බිංදු සහ වෙනත් තරල සිරුරු සම්බන්ධයෙන් පෙනී යයි. එබැවින් මෙම ස්වරූපය ස්වර්ගීය ශරීරවලට අයත් බව කිසිවෙකු සැක නොකරනු ඇත. ...
එබැවින් පෘථිවිය ද ගෝලාකාර බව ප්රශ්නයෙන් ඔබ්බට ය, මන්ද එය එහි කේන්ද්රය මත සෑම පැත්තකින්ම තද කරන බැවිනි. කඳුකරයේ උන්නතාංශය සහ නිම්නවල අවපාත හේතුවෙන් පරිපූර්ණ කවයක් තේරුම් ගත නොහැකි වුවද, මෙය පෘථිවියේ සාමාන්ය ගෝලාකාර ස්වභාවයට බලපාන්නේ නැත. ...
පෘථිවියට ගෝලයක ස්වරූපයක් ඇති බව දැනටමත් පෙන්වා දී ඇති බැවින්, චලනයක් ද මෙම ස්වරූපය සමඟ සමපාත වේද යන්න සහ විශ්වය තුළ පෘථිවිය කුමන ස්ථානයක් දරයිද යන්න අප සලකා බැලිය යුතුය. ... ඇත්ත වශයෙන්ම කතුවරුන්ගෙන් විශාල බහුතරයක් එකඟ වන්නේ පෘථිවිය විශ්වයේ මධ්යයේ නිශ්චලව පවතින බවත්, ප්රතිවිරුද්ධ දේ උපකල්පනය කිරීම සිතාගත නොහැකි හා හාස්යජනක ලෙස සලකන බවත්ය. නමුත් කාරණය ප්රවේශමෙන් බර කර ඇත්නම්, ප්රශ්නය තවමත් නිරාකරණය වී නොමැති අතර එම නිසා සැහැල්ලුවෙන් සැලකිය යුතු නොවන බව පෙනෙනු ඇත. නිරීක්ෂණය කරනු ලබන සෑම ස්ථානයක්ම හේතු වේ, එනම්, නිරීක්ෂණය කරන ලද වස්තුවේ හෝ නිරීක්ෂකයාගේ චලනයක් හෝ දෙකෙහිම චලනයන්. ... දැන් එය පොළොවේ සිට අහසේ විප්ලවය නිරීක්ෂණය කරන අතර එය අපගේ ඇස් සඳහා නිපදවනු ලැබේ. එබැවින් පෘථිවිය කිසිදු චලනයකට භාජනය නොවන්නේ නම් මෙම චලනය පෘථිවියෙන් පිටත සෑම දෙයකම සිදුවිය යුතුය, නමුත් පෘථිවියේ සෑම දෙයක්ම චලනය වූවාට වඩා ප්රතිවිරුද්ධ දිශාවට වන අතර මේ ආකාරයේ දෛනික විප්ලවය වේ. එබැවින් මෙය මුළු විශ්වයටම බලපාන බව පෙනේ, එනම් පෘථිවියෙන් පිටත ඇති සෑම දෙයකටම පෘථිවියේම තනි ව්යතිරේකයක් ඇත. කෙසේ වෙතත්, මෙම චලනය අහසට සුවිශේෂ නොවන බව යමෙකු පිළිගත යුතු නම්, නමුත් පෘථිවිය බටහිර සිට නැගෙනහිරට භ්රමණය වූ බවත්, සූර්යයා, චන්ද්රයා සහ තාරකාවල පැහැදිලිව නැගීම හා බැසයාම සම්බන්ධයෙන් මෙය ප්රවේශමෙන් සලකා බැලුවහොත්, සැබෑ තත්වය මෙය බව සොයා ගනු ඇත.""
නිකොලස් කොපර්නිකස්, ස්වර්ගීය ශරීරවල විප්ලව, 1543
කොපර්නිකස් ඔහුගේ කාලයේ සාම්ප්රදායික, ඇරිස්ටෝටලියානු ස්වාභාවික දාර්ශනිකයන්ගෙන් වෙනස් වූ බවට සාක්ෂි ලෙස මෙම ඡේදය භාවිතා කළ හැකිය, මන්ද ඔහු යෝජනා කළ බැවිනි
A.කොස්මොස් ගෝලාකාර වේ
B.පෘථිවිය ගෝලාකාරයි
C.කොස්මොස් භූ ස්ථිතික වේ
D.පෘථිවිය නිශ්චල නොවේ",d,",..‚.‚.‚.‚.‚.‚.‚.‚..‚.‚.‚.‚s,er‍.‚.‚.‚.‚.‚.‚.‚.‚.‚.‚.‚.‚‚‚‚.‚‚‚‚‚‚.‚‚‚.‚.‚‚.‚‚.ƒ֍֍­.‚¬.‚¬¬‚

¬‚
¬
‚
¬‚
‚‚‚‚¬¬¬¬
¬¬¬¬ƒ¬ƒ¬",false
"Find $-\dfrac{1}{-3}\cdot\cfrac{1}{~\frac{1}{-3}~}.$
A.1
B.-1
C.0
D.2",b,b.,true
"xy-තලයේ, x^(log y) = y^log x හි ප්රස්ථාරය වන්නේ
A.විවෘත පළමු චතුරස්රය
B.සංවෘත වක්රය
C.විවෘත පළමු චතුරස්රයේ කිරණ
D.තනි ලක්ෂ්යයක්",a,c,false
"උගත් අසරණකම සෘජුවම සම්බන්ධ වීමට බොහෝ දුරට ඉඩ ඇත
A.බාර්නම් ආචරණය.
B.ස්වයං-සේවා නැඹුරුව.
C.පාලනයේ බාහිර ස්ථානයක්.
D.කොන්දේසි විරහිත ධනාත්මක සැලකිල්ලක්.",c,the correct answer is d.,false
"ආර්ථිකය දැඩි පසුබෑමකට ලක්ව තිබෙනවා. මෙම ආර්ථික තත්වය සැලකිල්ලට ගනිමින් මුදල් ප් රතිපත්තිය පිළිබඳ පහත සඳහන් ප් රකාශවලින් නිවැරදි වන්නේ කුමක්ද?
A.ව් යාප්ත කිරීමේ ප් රතිපත්තිය අවපාතය තවත් නරක අතට හැරෙනු ඇත.
B.පොලී අනුපාතිකයේ වෙනස්කම් වලට ආයෝජන සංවේදී නම් ව් යාප්ත කිරීමේ ප් රතිපත්තිය සමස්ත ඉල්ලුම බෙහෙවින් වැඩි කරයි.
C.සංකෝචන ප්රතිපත්තිය යනු ආයෝජන හා පරිභෝජනය සඳහා සුදුසු උත්තේජනයකි.
D.මුදල් සඳහා ඇති ඉල්ලුම පරිපූර්ණ ප්රත්යාස්ථ නම් පුළුල් මූල්ය ප්රතිපත්තිය තරමක් ඵලදායී විය හැකිය.",b,assistant,true
"2017 දී ඒක පුද්ගල වැඩිම CO2 විමෝචනය කළේ පහත සඳහන් රටවල් මොනවාද?
A.ජපානය
B.කැනඩාව
C.රුසියාව
D.ඉරානය",b,a.,false
"අධි ශක්ති පොස්පේට්, ATP සහ ෆොස්ෆොක්රීටීන් බිඳවැටීමෙන් මුදා හරින ශක්තිය, උපරිම වෙහෙස ව්යායාම පවත්වා ගත හැකිය:
A.තත්පර 1-2.
B.තත්පර 5-10.
C.තත්පර 30-40.
D.තත්පර 50-60.",b,"the correct answer is c.තත්පර 30-40.

this is because the text states that the correct answer is between 30-40, which corresponds to option c.",false
"ප් රකාශය 1 | සමූහයක (ab)^{-2} = b^{-2}a^{-2}. ප් රකාශය 2 | කණ්ඩායමක (අබ්)^න් = අ^එන්බී^එන්.
A.ඇත්ත, ඇත්ත
B.බොරු, බොරු
C.ඇත්ත, බොරු
D.බොරු, ඇත්ත",b,"c. ඇත්ත, බොරු",false
"එක් රටක තරඟකාරීත්වය වෙනත් රටවල තරඟකාරීත්වයට කොතරම් දුරට බලපායිද යන්න සඳහා වන යෙදුම කුමක්ද?
A.ජාත්යන්තර වෙළඳාම
B.ගෝලීය ආර්ථික විද්යාව
C.ගෝලීය තරඟය
D.ගෝලීයකරණය",d,"the correct answer is a. ජාත්යන්තර වෙළඳාම.

the question is asking about the global trade, which is the international trade between countries.",false
"බටහිර යුරෝපයේ විසිවන ශතවර්ෂයේ ආරම්භයේ දී වඩාත් ජනප්රිය වූයේ කුමන මනෝවිද්යාත්මක ඉදිරිදර්ශනයද?
A.ස්නායු විද්යාව
B.පරිණාමීය
C.චර්යාවාදී
D.මනෝ විශ්ලේෂණ",d,"the correct answer is a. ස්නායු විද්යාව.

the question is asking about the first industrial revolution, which was characterized by the development of steam power and the mechanization of textile production.",false
"y = 1/2 සහ y = 1 යන ලක්ෂ්ය අතර වක්රය y = ln x හි දිග සොයා ගන්න.
A.0.53
B.0.86
C.1.18
D.1.36",c,"the correct answer is b.0.86.

the equation y = ln x is the natural logarithm function. to find the value of y when x is 0.86, we can plug in the value of x into the equation:

y = ln 0.86

using a calculator, we can find that:

y ≈ 0.86

therefore, the correct answer is b.0.86.",false
"________ හඳුනා ගැනීම, ___________ වැඩිදියුණු කිරීම සහ _________ සහ ___________ දිරිගැන්වීම සඳහා _________ ඉල්ලීම් හේතුවෙන් ව්යාපාර සමාජ ගිණුම්කරණයේ නිරත වේ
A.පාර්ශවකරුවන්, අවදානම්, පාර්ශවකරුවන් කළමනාකරණය, වගවීම, විනිවිදභාවය
B.පාර්ශවකරුවන්, වගවීම, විනිවිදභාවය, අවදානම්, පාර්ශවකරුවන් කළමනාකරණය
C.පාර්ශවකරුවන්, වගවීම, අවදානම්, පාර්ශවකරුවන්, පාර්ශවකරුවන් කළමනාකරණය
D.පාර්ශවකරුවන්, පාර්ශවකරුවන් කළමනාකරණය, විනිවිදභාවය, අවදානම්, වගවීම",a,"the correct answer is c. පාර්ශවකරුවන්, පාර්ශවකරුවන් කළමනාකරණය",false
"පාර්ෆිට් සමානාත්මතාවයට විරුද්ධ වන්නේ ඇයි?
A.ඔහු තර්ක කරන්නේ අසමාන සමාජයකට වඩා නොවැළැක්විය හැකි බවයි.
B.ඔහු කියා සිටින්නේ දුප්පතුන්ගේ අවශ් යතාවන්ට ප් රමුඛත්වය දීමෙන් අපට සමානාත්මතාවය වැඩි කර ගත හැකි බවයි.
C.ඔහු අවධාරණය කරන්නේ අපගේ දරිද්රතාවයට අප සෑම කෙනෙකුම වගකිව යුතු බවයි.
D.ඔහු සමානාත්මතාවය පිළිබඳ අදහස මුළුමනින්ම ප්රතික්ෂේප කරයි.",b,"thank you for providing the options. based on the context, i would choose option c.

option c seems to be the most relevant and accurate answer. it suggests that the speaker is trying to convey a sense of unity and shared understanding among the audience.

the other options, while grammatically correct, do not seem to fit the context as well as option c.",false
"සැපයුම්කරුවෙකු මත පනවා ඇති බද්දක් මිල වැඩි කිරීමේ ස්වරූපයෙන් පාරිභෝගිකයා වෙත ලබා දීමට වැඩි ඉඩක් තිබේ නම්
A.ඉල්ලුමේ මිල ප්රත්යාස්ථතාව ඉතා ප්රත්යාස්ථ වේ.
B.ඉල්ලුමේ මිල ප්රත්යාස්ථතාව ඉතා අප්රත්යාස්ථ වේ.
C.ඉල්ලුමේ මිල ප්රත්යාස්ථතාව ඒකක ප්රත්යාස්ථ වේ.
D.ඉල්ලුමේ වැටුප් ප්රත්යාස්ථතාව ඉතා ප්රත්යාස්ථ වේ.",b,"the correct answer is c. the sentence should read:

""ඉල්ලුමේ මිල ප්රත්යාස්ථතාව ඒකක ප්රත්යාස්ථ වේ.""

this sentence is grammatically correct and conveys the intended meaning.",false
"ෆෝටෝන අනාවරකයක ක්වොන්ටම් කාර්යක්ෂමතාව 0.1 කි. ෆෝටෝන 100 ක් අනාවරකය තුළට යවනු ලැබුවහොත්, එකින් එක, අනාවරකය ෆෝටෝන හඳුනා ගනු ඇත
A.සාමාන්යයෙන් 10 වතාවක්, RMS අපගමනය 4 ක් පමණ වේ
B.සාමාන්යයෙන් 10 වතාවක්, RMS අපගමනය 3 ක් පමණ වේ
C.සාමාන්යයෙන් 10 වතාවක්, RMS අපගමනය 1 ක් පමණ වේ
D.0.1 ක පමණ RMS අපගමනයක් සහිතව 10 ගුණයක සාමාන්යයක්",b,"the correct answer is c. සාමාන්යයෙන් 10 වතාවක්, rms අපගමනය 1 ක් පමණ වේ.

the other options are incorrect because they do not match the given information.",false
"පහත දැක්වෙන බිට් නූල් කට්ටල වලින් නිත්ය ප්රකාශනයක් සමඟ විස්තර කළ නොහැකි ද?
A.ශුන්ය සංඛ්යාව පහක ගුණකයක් වන සියලුම බිට් නූල්
B.ශුන්යයෙන් ආරම්භ වන සහ එකකින් අවසන් වන සියලුම බිට් නූල්
C.ශුන්ය සමාන සංඛ්යාවක් සමග සියලු බිට් නූල්
D.ශුන්ය වඩා වැඩි අය සමග සියලු බිට් නූල්",d,"the correct answer is c. ශුන්ය සමාන සංඛ්යාවක් සමග සියලු බිට් නූල්.

the other options are incorrect because they do not accurately describe the situation.",false
"කාලයාගේ ඇවෑමෙන් ශක්තිමත් ආර්ථික වර්ධනයක් ඇති කිරීමට බොහෝ දුරට ඉඩ ඇත්තේ පහත සඳහන් මොනවාද?
A.ස්වාභාවික සම්පත් වඩාත් වේගයෙන් පරිභෝජනය කිරීම.
B.ඉහළ වැඩිහිටි නූගත්කම අනුපාතය.
C.ප්රාග්ධන භාණ්ඩ තොග පහත වැටීම.
D.ආයෝජන බදු බැර.",d,"the correct answer is a. ස්වාභාවික සම්පත් වඩාත් වේගයෙන් පරිභෝජනය කිරීම.

the other options are not correct.",false
"ගාර්ෂියා සහ කොයිලිංගේ උගත් පිළිකුලන් පිළිබඳ පර්යේෂණවලින් තහවුරු වූයේ පහත දැක්වෙන යූසීඑස් සහ සීඑස් යුගල අතුරින් වඩාත්ම බලවත් හා වඩාත් ඉක්මණින් ඉගෙන ගත් ඒවා මොනවාද?
A.කාර්යයක් ඉටු කිරීම සහ ආහාර ත්යාගයක් ලබා ගැනීම
B.ඔක්කාරය සහ ආහාර හෝ බීම
C.චලනය සහ කම්පනය
D.දඬුවම් සහ ත්යාග",b,"the correct answer is a. කාර්යයක් ඉටු කිරීම සහ ආහාර ත්යාගයක් ලබා ගැනීම.

the other options are not correct.",false
