Question,CorrectAnswer,GivenAnswer,Correct
"ނެގެޓިވް ރެސިޑިއުލް އޮޓޯކޯރިލޭޝަން އަންގައިދެނީ މިދެންނެވި އިން ކޮން ކަމަކުން ހެއްޔެވެ؟
A.ރިސެކިއުޝަންސްގައި ސައިކްލިކަލް ޕެޓާންއެއް
B.ރިސެކިއުޝަންސްގައި އެލްޓަރނޭޓިންގ ޕެޓާންއެއް
C.ހަމަކަށަވަރުން، ތިމަންރަސްކަލާނގެ حضرة ގައި ވާކަން ކަށަވަރެވެ.
D.ހުރިހާ އެއްޗެއް ވެސް ޒީރޯއާ ގާތްވެފައި ހުރި ބާވަތްތައް",b,"i think there may be a bit of a language barrier here!

to help me better understand your question, could you please rephrase it in simpler language?

also, i noticed that your question seems to be a mix of different ideas and concepts. if you could break your question down into smaller, more manageable parts, i would be happy to try and help you with each part.",false
"ޢާންމުގޮތެއްގައި ޑޭޓް ރޭޕާ އެއްގޮތްވަނީ މިދެންނެވި ސިފަތަކުގެ ތެރެއިން ކޮން ސިފައެއް ހެއްޔެވެ؟
A.ބާރުގެ ބޭނުން ކުރުން
B.ކުރިން ރޭވިފައިވާ
C.ޖިންސީ ފުރައްސާރަ ކުރުން
D.ހަތިޔާރު ބޭނުންކުރުން ހިމެނެއެވެ.",c,"the correct answer is a. ބާރުގެ ބޭނުން ކުރުން.

the other options are not correct.",false
"މިއިން ކޮން ޑިޝްއެއް އުފައްދަނީ ސޫފާސޫފިގެ ގޮހޮރުން ހެއްޔެވެ؟
A.haggis
B.ޗިޓްލިންސް
C.grits
D.ޗޮޕް ސުއީ",b,"the correct answer is b.ޗިޓްލިންސް.

the question is asking about the maldivian dish that is made from the meat of the humpback whale. the correct answer is ޗިޓްލިންސް, which is the maldivian name for the dish.",true
"ހަވަނަ ސަރވައިކަލް ކަށިގަނޑުގެ ލެވެލްގައި ސްޕައިނަލް ކޯޑަށް ގެއްލުންވެ، ބަލި މީހާގެ ކަނދުރާ ފަޅައިގެން ދެއެވެ.
A.ލައިފް ސަޕޯޓަކާ ނުލައި ނޭވާ ނުލެވޭނެ އެވެ.
B.އެމީހުންނަށް ނޭވާލެވޭނީ ހަމަހިމޭންކަމާއެކުއެވެ.
C.ނޭވާލުމަށް ކުރާނެ އަސަރެއް އަންދާޒާ ކުރުމަކީ ނާދިރު ކަމެކެވެ.
D.ނޭވާލުމުގައި އެއްވެސް އަސަރެއް ނުކުރާނެއެވެ.",b,"i see what you're getting at! 😊

you're asking about the differences between the four options (a, b, c, and d).

here's a brief summary of each option:

a. this option is not relevant to the topic.

b. this option is not relevant to the topic.

c. this option is not relevant to the topic.

d. this option is not relevant to the topic.

as you can see, all four options are not relevant to the topic.",true
"1.0 އެމް ފިނޮލް، ސީ6އެޗް5އޯއެޗް، ސޮލިއުޝަންގައި އެޗް+(އޭކިއު) ކޮންސެންޓްރޭޝަން ދެނެގަންނާށެވެ. (ފީނޯލްގެ ކާ އަކީ 1 × 10^-10 އެވެ.)
A.1 × 10^-10 މ
B.1 × 10^-9 މ
C.1 × 10^-3 މ
D.1 × 10^-5 މ",d,"the correct answer is b.1 × 10^-9 މ.

the given value is 1 × 10^-10 އެވެ. to convert this to a standard scientific notation, we can multiply it by 10^9, which gives us:

1 × 10^-10 އެވ = 1 × 10^-1 × 10^9 = 1 × 10^-9 މ

therefore, the correct answer is b.1 × 10^-9 މ.",true
"މިދެންނެވި ޝަރުޠުތަކުގެ ހުށަހެޅުންތަކުގެ ކުރީބައި ދެނެގަންނާށެވެ: މަކުނުން ފުރަތަމަ މެޗު ން މޮޅުވަނީ އާރޑްވާކްސް ނުވަތަ ޗިޕްމަންކްސް އިން ފުރަތަމަ މެޗުން މޮޅުނުވެއްޖެނަމައެވެ.
A.އާޑްވާކްސް އަށް ފުރަތަމަ މެޗުން މޮޅެއް ނުލިބެ އެވެ.
B.ފުރަތަމަ މެޗުން މަކުނު މޮޅުވެއްޖެ.
C.ޗިޕްމަންކްސް އަށް ފުރަތަމަ މެޗުން މޮޅެއް ނުލިބެ އެވެ.
D.އާޑްވާކްސް ނުވަތަ ޗިޕްމަންކްސް އަށް ފުރަތަމަ މެޗުން މޮޅުނުވެ އެވެ.",b,"i'd be happy to help you with your question.

based on the options provided, i would say that the correct answer is:

b. ފުރަތަމަ މެޗުން މޮޅުން ނުވެ އެވެ.

this option suggests that the speaker is not a native speaker of the language, but rather a non-native speaker.",true
"އިންޑިޔާއިން އެމެރިކާއަށް ބަދަލުވުމަށް ވިސްނާއިރު ރިވާއަށް ""ޕުލް"" ފެކްޓަރެއްގެ ގޮތުގައި ބެލެވޭނީ މިދެންނެވި ސަބަބުތަކުގެ ތެރެއިން ކޮން ކަމެއް ހެއްޔެވެ؟
A.ނިކަމެތި ފަޤީރުކަން
B.ރަނގަޅު ވަޒީފާއަކާއި ބޮޑު އުޖޫރައެއް
C.އިންޑިޔާގެ ޒާތީ ނިޒާމު
D.އޭނާގެ އަވަށުގައި ހިނގި ހަމަނުޖެހުން",b,"the correct answer is c. އިންޑިޔާގެ ޒާތީ ނިޒާމު.

the other options are not correct:

a. ނިކަމެތި ފަޤީރުކަން

b. ރަނގަޅު ވަޒީފ",false
"މި ސުވާލަކީ މިދެންނެވި މައުލޫމާތެވެ.
އެންމެ ފުރަތަމަ އަޅުގަނޑުމެން ދަންނަވާލަންޖެހެނީ، ކޮސްމޮސް އަކީ ސިފައިގެ ގޮތުން ގޮޅިއެއްކަން، ބައެއް ފަހަރު، މި ފޯމަކީ އެއްވެސް ޖޮއިންޓެއް ބޭނުންނުވާ ފުރިހަމަ ފުރިހަމަ ފޯމަކަށްވުމުން، އެންމެ ފުރިހަމަ، ބައިވަރަކުން، އެއީ އެންމެ ކެޕެސިއަސް ފޯމް، ހުރިހާ އެއްޗެއް ހިފަހައްޓައި، ހިމާޔަތްކުރުމަށް އެންމެ އެކަށޭނަ ސިފައަކަށް ވާތީ. ނުވަތަ އަނެއްކާވެސް، ދުނިޔޭގައި ވާ ހުރިހާ ބައިތަކެއް، އެއީ އިރާއި، ހަނދާއި، ޕްލެނެޓްތައް މިސިފައިން ފެންނަން ހުރުމުންނެވެ. ނުވަތަ ކޮންމެ ކަމެއްވެސް މި ސިފަ ޙާޞިލުކުރުމަށް މަސައްކަތްކުރާތީއެވެ. ފެންތިކިތަކާއި އެހެނިހެން ފްލުއިޑް ބޮޑީތަކުގެ ތެރެއިން ފެންނަނީ، އަމިއްލަ ނަފްސު މާނަކުރަން މަސައްކަތްކުރާނަމައެވެ. ފަހެ، މި ސިފައަކީ އުޑުގެ ހަށިގަނޑަށް ނިސްބަތްވާ ސިފައެއްކަމާމެދު އެއްވެސް މީހަކު ޝައްކެއް ނުކުރާނެއެވެ. ...
އެހެންވީމާ، ބިމަކީވެސް ގޮޅިއެއްކަން އެއީ، ސުވާލު އުފެދޭ ކަމެއް ނޫން، އެބިމަކީ، އެ ބިމުގެ މެދުގައި ހުރިހާ ދިމާލަކުން ވެސް ދަމައިގަންނަ އެއްޗެއް. ފަރުބަދަތަކުގެ އުސްކަމާއި، ވާދީތަކުގެ ޑިޕްރެޝަންތަކުގެ ސަބަބުން ފުރިހަމަ ސަރަޙައްދެއް ނުވިސްނުނު ކަމުގައިވިޔަސް، މިކަމުގެ ސަބަބުން ބިމުގެ ޢާންމު ގޮޅިއަށް އެއްވެސް އަސަރެއް ނުކުރެއެވެ. ...
ބިމުގައި ގޯޅިއެއްގެ ސިފަ ހުރިކަން ކުރިން ވެސް ދައްކާފައިވާތީ، ހަރަކާތެއް ވެސް މި ސިފައާ އެއްގޮތްވޭތޯ އާއި ދުނިޔެ ދުނިޔެ ހިފަހައްޓަނީ ކޮން ތަނެއްގައިތޯ ވިސްނަން ޖެހެ އެވެ. ... ހަމަކަށަވަރުން، ލިޔުންތެރިންގެ ބޮޑުބަޔަކީ، ދުނިޔެ އަދިވެސް އޮތީ، ދުނިޔޭގެ މެދުގައި ކަމަށް އެއްބަސްވެ، އެއާ ޚިލާފަށް ހީކުރުމަކީ ހީވެސް ނުކުރެވޭ ވަރުގެ އަދި ހަޑި ހުތުރު ކަމެއްކަމުގައި ދެކެއެވެ. ނަމަވެސް އެމައްސަލަ ވަރަށް ފަރުވާތެރިކަމާއެކު ބަރުކޮށްފިނަމަ ފެންނާނީ އެ ސުވާލަށް އަދިވެސް ހައްލެއް ނުލިބޭކަމަށާއި އެހެންކަމުން އެއްވެސް ހާލެއްގައި ލުއިކޮށް ބެލޭނެ ކަމެއް ނޫންކަމެވެ. ފެންނަ ކޮންމެ ތަނަކަށް އަންނަ ކޮންމެ ބަދަލަކީ، އޮބްޒަރވްކުރާ އެއްޗެއްގެ ނުވަތަ އޮބްޒަރވަރުގެ ހަރަކާތަކަށް ނުވަތަ ދެމީހުންގެ ހަރަކާތަކަށް މެދުވެރިވާ ބަދަލުތަކެކެވެ. ... މިހާރު އުޑުން އައި އިންޤިލާބު ފެނި، އަޅުގަނޑުމެންގެ ލޮލަށް ޓަކައި އުފައްދަނީ ބިމުންނެވެ. ފަހެ، ބިމަށް އެއްވެސް ހަރަކާތެއް ކުރިމަތިނުވާނަމަ، މި ޙަރަކާތް ހިނގަންޖެހޭނީ ބިމުން ބޭރުގައިވާ ކޮންމެ އެއްޗެއްގައެވެ. އަދި ބިމުގައިވާ ކޮންމެ އެއްޗެއް ހިނގައްޖެނަމަ، އެއާ ޚިލާފަށް، މިބާވަތުގެ އިންޤިލާބަކީ، މިބާވަތުގެ އިންޤިލާބެކެވެ. އެހެންވީމާ، މިކަމުގެ އަސަރު މުޅި ދުނިޔެއަށް، އެއީ، ބިމުން ބޭރުގެ ހުރިހާ ކަމަކަށް، ހަމައެކަނި ބިން ފިޔަވައި އެހެން ހުރިހާ ކަމަކަށް އަސަރުކުރާތަން ފެނެއެވެ. އެހެންނަމަވެސް، މި ޙަރަކާތަކީ، އުޑުތަކަށް އާދަޔާ ޚިލާފު ޙަރަކާތެއް ނޫންކަމަށާއި، ދުނިޔެ ދަތުރުކުރީ ހުޅަނގުން އިރުމައްޗަށް ކަމަށް ޤަބޫލުކުރަންޖެހޭނަމަ، އަދި އިރާއި ހަނދާއި ތަރިތައް ފާޅުވެ، އޮއްސުމާއި، އޮއްސުމާ ބެހޭގޮތުން މިކަމަށް ފަރުވާތެރިކަމާއެކު ވިސްނައިފިނަމަ، އެއީ ޙަޤީޤީ ޙާލަތުކަން އެނގޭނެއެވެ.""
ނިކޮލަސް ކޮޕާނިކަސް، ދަ ރިވޮލިއުޝަންސް އޮފް ދަ ހެވަންލީ ބޮޑީސް، 1543
ކޮޕަރނިކަސް އޭނާގެ ޒަމާނުގެ އާދަޔާ ޚިލާފު، އެރިސްޓޯޓެލިއަން ގުދުރަތީ ފަލްސަފާވެރިންނާ ތަފާތުވިކަމުގެ ހެއްކެއްގެ ގޮތުގައި މި ޢިބާރާތް ބޭނުންކުރެވިދާނެއެވެ.
A.ކޮސްމޮސްއަކީ ގޮޅިއެކެވެ.
B.ހަމަކަށަވަރުން، ބިމަކީ، ފަރުބަދައެކެވެ.
C.ކޮސްމޮސް އަކީ ޖިއޮސްޓެޓިކް އެވެ.
D.ބިމަކީ، ހަމަހިމޭންވެގެންވާ އެއްޗެއް ނޫނެވެ.",d,‍ƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒƒ‚ƒƒƒ‚ƒ‚ƒ‚ƒ‚ƒ‚ƒ‚ƒ‚ƒ‚ƒ‍ƒ‍ƒƒƒ‚ƒ‚ƒ‚ƒƒ‚ƒ‚ƒ‍ƒ‍ƒƒƒ‚ƒ‚ƒ‍ƒ‚ƒ‚ƒ‚ƒ‚‍‍‍,true
"އިންޑަކްޓަރެއްގައި އިންޑިއުސްކުރާ ވޯލްޓޭޖް ރަމްޒުކޮށްދެނީ،
A.އޭގެ އިންޑަކްޓެންސްގެ އުފެއްދުންތަކާއި، އޭގެ ޒަރިއްޔާއިން ކަރަންޓް ގެނައުމެވެ.
B.އޭގެ އިންޑަކްޓެންސް އާއި ކަރަންޓް ގެ ރޭޝިއޯ އޭގެ ޒަރިއްޔާއިން.
C.އޭގެ ޒަރިއްޔާއިން ކަރަންޓްގެ ރޭޝިއޯ އާއި އޭގެ އިންޑަކްޝަން.
D.އޭގެ އިންޑަކްޓެންސްގެ ޕްރޮޑަކްޓާއި އޭގެ ޒަރިއްޔާއިން ކަރަންޓް ބަދަލުވާ ރޭޓް.",d,"i see what you're getting at! 😊

the correct answer is c. އޭގެ އިންޑަކްޓެންސްގެ ޕްރޮޑަކްޓާއި އޭގެ ޒަރިއްޔާއިން ކަރަ",false
"ޓޭންކެއް ހުންނަނީ ޓްރިއެންގަލަރ ޕްރިޒަމެއްގެ ސިފައިގައެވެ. ޓްރިއެންގަލަރ ބޭސްގައި 116 އަކަފޫޓުގެ ސަރަޙައްދެއް ހުރެއްޖެނަމަ، އަދި ޓޭންކުގެ ދިގުމިނުގައި 30 ފޫޓު ހުންނަނަމަ، އެ ޓޭންކު ފުރިގެންދާއިރު ހުންނާނީ ކިހާ ވަރަކަށް ފެން ހެއްޔެވެ؟
A.1725 ފޫޓް^3
B.1740 ފޫޓް^3
C.3480 ފޫޓް^3
D.6960 ފޫޓް^3",c,"a nice physics problem! 😊

the problem is asking for the total energy of a system consisting of a particle with mass m and charge q, moving in a uniform electric field e.

the total energy of the system can be calculated using the following formula:

e_total = k + u

where k is the kinetic energy of the particle, u is the potential energy of the particle in the electric field, and e_total is the total energy of the system.

to calculate the kinetic energy k, we need to know the velocity v of the particle. since the particle is moving in a uniform electric field, the force acting on the particle",true
"ޕްލާންޓް ޕިގްމަންޓް ސެޕަރޭޝަން އެކްސަސައިޒެއް ދަރިވަރުން ކުރިއަށް ގެންދާއިރު، ޗެމްބަރުގެ ތިރީގައި ކުޑަ މިންވަރެއްގެ އެސިޓޯން ހިމެނޭ ގޮތަށް ކްލޯޒްޑް ކްރޮމެޓޯގްރަފީ ޗެމްބަރެއް ބޭނުންކުރަން ޖެހެ އެވެ. އެސީޓޯންގެ ރައްކާތެރިކަމުގެ އިންޒާރުތަކުގެ ތެރޭގައި އެއީ ލޮލާއި ހަންގަނޑު ގައިގައި ރިއްސުމުގެ އިތުރުން އަލިފާން ރޯވެފައިވާ ވެޕަރސް ހުންނަ އެއްޗެއް ކަމަށް ބުނެ ބަޔާންކުރުން ހިމެނެއެވެ. ތިރީގައި މިވާ ކަންތައްތަކުގެ ތެރެއިން ކަސްރަތު ކުރުމުގައި ދަރިވަރުން އަޅަންޖެހޭ ރައްކާތެރިކަމުގެ ފިޔަވަޅުތަކުގެ ތެރެއިން ކޮބައިހެއްޔެވެ؟
A.އެސިޓޯންގައި އަލިފާން ރޯވެއްޖެނަމަ ޗެމްބަރު ފިއުމް ހޫޑަކަށް ގެންދިއުމަށް އަލިފާން ނިއްވާ އަތްދަބަސް އެޅުން
B.ޕިގްމަންޓް ވަކިވާ މުއްދަތަށް ބަންދު، އަނދިރި ކެބިނެޓެއްގައި ޗެމްބަރު ބެހެއްޓުން
C.ލެދަރ ގްލޯވްސް އެޅުމާއި ޕާޓިކަލް މާސްކުން ނޭފަތާއި އަނގަ ނިވާކުރުން
D.ގޮގްލްސް އާއި ނައިޓްރައިލް ޓައިޕް ގްލޯވްސް އެޅުމާއި ހުރިހާ އެސިޓޯން ކޮންޓެއިނަރުތަކެއް ބަންދުކޮށްފައި ބެހެއްޓުން",d,ް,true
"މި ސުވާލަކީ މިދެންނެވި މައުލޫމާތެވެ.
މުސްތަޤިއްލު ވެރިކަމުގެ ބިސްތައް ތަރުބިއްޔަތުކުރެވެނީ ހިތާމައާއި އެދުމުގެ ސަބަބުންނެވެ. ފަޤީރުކަމާއި ހަމަނުޖެހުންތަކުގެ ނުބައި ފަސްގަނޑުގައި އެބައިމީހުން ފެތުރި ބޮޑުވަމުން ދެއެވެ. ރަނގަޅު ދިރިއުޅުމަކަށް ރައްޔިތުންގެ އުއްމީދު މަރުވުމުން އެމީހުންގެ ފުރިހަމަ ކުރިއެރުމަށް ވާސިލުވެއެވެ. އެ އުއްމީދު ދަމަހައްޓަން ޖެހޭނެ. . . ބޮޑެތި މަސްއޫލިއްޔަތުތަކެއް އަހަރެމެންގެ ބޮލުގައި އެޅިފައި މިވަނީ ހާދިސާތައް ހަލުވިކަމާއެކު ހިނގަމުން ދިއުމުންނެވެ. . . އަޅުގަނޑަށް ޔަޤީން، ކޮންގްރެސްއަށް މި މަސްއޫލިއްޔަތުތަކާ ސީދާ ކުރިމަތިލާނެކަން.""
ޓްރޫމަން، 1947
މަތީގައިވާ ޢިބާރާތުގައި ބަޔާންކުރައްވާފައިވާ ޚިޔާލުތަކުން އެންމެ ސީދާ ދައްކުވައިދެނީ އެމެރިކާގެ ތާރީޚުގައި މިދެންނެވި ކޮން ކޮންޓިނިއުޓީއެއް ހެއްޔެވެ؟
A.ކޮންގްރެސް އާއި ރައީސާ ދެމެދު އޮތް ގުޅުމާ ބެހޭ ގޮތުން ބަހުސްތައް.
B.ހަލަބޮލި ހާލަތްތަކުގައި އަސްކަރީ ބާރުގެ ބޭނުން ކުރުމާ ބެހޭ ބަހުސްތައް.
C.ދުނިޔޭގެ ކަންކަމުގައި އެމެރިކާގެ ދައުރާ މެދު ބަހުސްކުރުން.
D.ސިޔާސީ ޕާޓީތަކުގެ ދައުރު ރަނގަޅުކަމާ މެދު ބަހުސްކުރުން.",c,ލލލލލލލލލލޑޑޚ,false
"ހޯމޯލަސަސް ޕްރޮޓީންތަކުގެ އެމިނޯ އެސިޑް ސީކުއެންސްގެ މައްޗަށް ބިނާކޮށް، ތަފާތު ބާވަތްތަކުގެ އިވޮލިއުޝަނަރީ ރިލޭޓިވިޓީ ދެނެގަތުމަކީ، ހޯމޯލަސަސް ޖީންތަކުގެ ނިއުކްލިއޯޓައިޑް ސީކުއެންސްގެ މައްޗަށް ބިނާކޮށް، ގުޅުން ތައް ކަނޑައެޅުމަށްވުރެ، އާންމުގޮތެއްގައި ސައްހަކަން ކުޑަކޮށްދޭ އެއްޗެކެވެ.
A.ސައިލެންޓް މިއުޓޭޝަން
B.Gene duplications
C.ޖީން ސީކުއެންސް ބަދަލުކުރާ ޓްރާންސްލޮކޭޝަން އިވެންޓްތައް
D.ކްރޮސިން-އޯވާ",a,"the correct answer is a. ސައިލެންޓް މިއުޓޭޝަން.

the other options are not correct.

a. ސައިލެންޓް މިއުޓޭޝަން.

b. gene duplications

c. ޖން

d. އް

e. ",true
" މި މާކެޓިންގ އެންޑް ކޮމިއުނިކޭޝަން ޓޫލް މެދުވެރިކޮށް ކަސްޓަމަރުންނަށް ޕްރޮޑަކްޓެއް/ޚިދުމަތެއް ގަތުމަށް ބާރުއެޅުމުގެ ގޮތުން ސީދާ ހިތްވަރެއް ނުވަތަ އިނާޔަތެއް ލިބިގެންދެއެވެ.
A.އިޝްތިހާރު ކުރުން.
B.ޕަބްލިކް ރިލޭޝަންސް.
C.ސޭލްސް ޕްރޮމޯޝަން.
D.ޑައިރެކްޓް މާކެޓިން ގއ.",c,"the correct answer is a. އިޝްތިހާރު ކުރުން.

the other options are not correct because:

* b. ޕަބްލިކް ރިލޭޝަންސް. this is not a valid option.
* c. ސޭލްސް ޕްރޮމޯ",false
"ރާއްޖެއިން ބޭރުގައި މިނިސްޓަރ އޮފް ކަންޓްރީ އެކްސް އިން ގާނޫނާ ޚިލާފަށް މީހަކު މެރުމަކީ ޖުރޭ އިމްޕެރީ ނުވަތަ ޖުރޭ ގެސްޓިނިސްގެ އަމަލެއް ހެއްޔެވެ؟
A.އެފަދަ އަމަލަކީ ޢާންމު ޢަމަލެއް (ޖުރޭ އިމްޕެރީ)
B.މިފަދަ ޢަމަލުތަކުން ދުވަހަކުވެސް އިމިއުނިޓީ އެއް ނުލިބޭ
C.އެފަދަ އަމަލަކީ އަމިއްލަ އަމަލެއް (ޖުރޭ ގެސްޓިސިސް)
D.މިފަދަ ޢަމަލަކީ ޢާންމު ޢަމަލެއް ނަމަވެސް އިމިއުނިޓީގެ ސަބަބުން ހިމާޔަތްކުރެވިފައިވާ ޢަމަލެއް",c,"i apologize for the mistake. the correct answer is:

a. އެފަދަ އަމަލަކީ ޢާންމު ޢަމަލެއް (ޖުރޭ ގެސް އުރާއުރާއުރާއުރާއު",true
"________ ދެނެގަނެ، ___________ ރަނގަޅުކުރުމަށާއި، _________ ބާރުއެޅުމުގެ ގޮތުން، _________ ޑިމާންޑްތަކުގެ ސަބަބުން ވިޔަފާރިތަކުން ސޯޝަލް އެކައުންޓިންގ ___________
A.ސްޓޭކްހޯލްޑަރުން، ރިސްކް، ސްޓޭކްހޯލްޑަރ މެނޭޖްމަންޓް، ޖަވާބުދާރީވުން، ޓްރާންސްޕޭރެންސީ
B.ސްޓޭކްހޯލްޑަރުން، ޖަވާބުދާރީވުން، ޓްރާންސްޕޭރެންސީ، ރިސްކް، ސްޓޭކްހޯލްޑަރ މެނޭޖްމަންޓް
C.ސްޓޭކްހޯލްޑަރުން، ޖަވާބުދާރީވުން، ރިސްކް، ސްޓޭކް ހޯލްޑަރުން، ސްޓޭކްހޯލްޑަރ މެނޭޖްމަންޓް
D.ސްޓޭކްހޯލްޑަރުން، ސްޓޭކްހޯލްޑަރ މެނޭޖްމަންޓް، ޓްރާންސްޕޭރެންސީ، ރިސްކް، ޖަވާބުދާރީވުން",a,i am a assistant,false
"ފޯޓޯން ޑިޓެކްޓަރެއްގެ ކުއަންޓަމް އެފިޝިއެންސީ އަކީ 0.1 އެވެ. ޑިޓެކްޓަރަށް 100 ފޯޓޯން ފޮނުވައިފިނަމަ، އެކަކަށްފަހު އަނެއް ފޯޓޯން، ޑިޓެކްޓަރުން ފޯޓޯން ދެނެގަންނާނެ
A.އެވްރެޖްކޮށް 10 ފަހަރު، އާރްއެމްއެސް ޑެވިއޭޝަން ގާތްގަނޑަކަށް 4 ފަހަރު
B.އެވްރެޖްކޮށް 10 ފަހަރު، އާރްއެމްއެސް ޑެވިއޭޝަން ގާތްގަނޑަކަށް 3 ފަހަރު
C.އެވްރެޖްކޮށް 10 ފަހަރު، އާރްއެމްއެސް ޑެވިއޭޝަން ގާތްގަނޑަކަށް 1 ފަހަރު
D.އެވްރެޖްކޮށް 10 ފަހަރު، އާރްއެމްއެސް ޑެވިއޭޝަން ގާތްގަނޑަކަށް 0.1 ގުނަ",b,i'd be happy to help you with your question.,true
