Question,CorrectAnswer,GivenAnswer,Correct
"ตัวเลขที่ปัดเศษเป็นพันที่ใกล้ที่สุดคือ 47,000. ตัวเลขใดที่อาจเป็นตัวเลขที่ถูกปัดเศษ?
A.46,295
B.46,504
C.47,520
D.47,924",b,"c.47,520",false
"การกลายพันธุ์ที่ทําให้เกิด achondroplasia มีผลซึ่งสามารถจําแนกได้เป็น:
A.เชิงลบที่โดดเด่น
B.กําไรจากฟังก์ชั่น
C.haploinsufficiency
D.การสูญเสียการทํางาน",b,c. haploinsufficiency,false
"การตรวจสอบข้าม K-fold คือ
A.เชิงเส้นใน K
B.กําลังสองใน K
C.ลูกบาศก์ใน K
D.เลขชี้กําลังใน K",a,a.เชิงเส้นใน k,true
"สตริงบิตชุดใดต่อไปนี้ไม่สามารถอธิบายด้วยนิพจน์ทั่วไปได้
A.สตริงบิตทั้งหมดที่มีจํานวนศูนย์เป็นผลคูณของห้า
B.สตริงบิตทั้งหมดที่ขึ้นต้นด้วยศูนย์และลงท้ายด้วยหนึ่ง
C.สตริงบิตทั้งหมดที่มีจํานวนศูนย์เป็นเลขคู่
D.สตริงบิตทั้งหมดที่มีสตริงมากกว่าศูนย์",d,a.,false
" เครื่องมือทางการตลาดและการสื่อสารนี้เสนอสิ่งจูงใจโดยตรงหรือสิ่งจูงใจเพื่อกระตุ้นให้ลูกค้าซื้อผลิตภัณฑ์/บริการ:
A.การโฆษณา 
B.ประชาสัมพันธ์ 
C.การส่งเสริมการขาย
D.การตลาดทางตรง",c,d. การตลาดทางตรง,false
"อาหารชนิดใดต่อไปนี้ที่ทําจากลําไส้หมู
A.แฮกกิส
B.ชิตลินส์
C.ปลายข้าว
D.สับ suey",b,a. แฮกกิส,false
"ในระนาบ xy กราฟของ x^(log y) = y^log x คือ
A.ดิ โอเพ่น เฟิร์ส ควอแดรนท์
B.เส้นโค้งปิด
C.รังสีในจตุภาคแรกเปิด
D.จุดเดียว",a,d. จุดเดียว,false
"ข้อใดต่อไปนี้มีแนวโน้มที่จะสร้างการเติบโตทางเศรษฐกิจที่แข็งแกร่งขึ้นเมื่อเวลาผ่านไป
A.การใช้ทรัพยากรธรรมชาติที่รวดเร็วยิ่งขึ้น
B.อัตราการไม่รู้หนังสือของผู้ใหญ่ที่สูงขึ้น
C.สต็อกสินค้าทุนที่ลดลง
D.เครดิตภาษีการลงทุน",d,d.เครดิตภาษีการลงทุน,true
"เดินทางด้วยความเร็วเริ่มต้น 1.5 × 10^6 m/s โปรตอนจะเข้าสู่บริเวณสนามแม่เหล็กคงที่ขนาด 1.5 ตัน หากเวกเตอร์ความเร็วเริ่มต้นของโปรตอนทํามุม 30° กับสนามแม่เหล็ก ให้คํานวณความเร็วของโปรตอน 4 วินาทีหลังจากเข้าสู่สนามแม่เหล็ก
A.5.0 × 10^6 ม./วินาที
B.7.5 × 10^6 ม./วินาที
C.1.5 × 10^6 ม./วินาที
D.3.0 × 10^6 ม./วินาที",c,d. 3.0 × 10^6 ม./วินาที,false
"ถังอยู่ในรูปของปริซึมสามเหลี่ยม ถ้าฐานสามเหลี่ยมมีพื้นที่ 116 ตารางฟุต และถังสูง 30 ฟุต ถังจะบรรจุน้ําได้มากแค่ไหนเมื่อเต็ม?
A.1725 ฟุต^3
B.1740 ฟุต^3
C.3480 ฟุต^3
D.6960 ฟุต^3",c,c. 3480 ฟุต^3,true
"มุมมองทางจิตวิทยาใดที่ได้รับความนิยมมากที่สุดในช่วงเปลี่ยนศตวรรษที่ยี่สิบในยุโรปตะวันตก
A.ประสาทวิทยาศาสตร์
B.วิวัฒนาการ
C.นักพฤติกรรมนิยม
D.จิตวิเคราะห์",d,d. จิตวิเคราะห์,true
"ความหมดหนทางที่เรียนรู้มักจะเกี่ยวข้องโดยตรงกับ
A.เอฟเฟกต์ Barnum
B.อคติที่ให้บริการตนเอง
C.ตําแหน่งภายนอกของการควบคุม
D.ความนับถือเชิงบวกอย่างไม่มีเงื่อนไข",c,b. อคติที่ให้บริการตนเอง,false
"ความจริงที่ว่าความถี่การดูดกลืนแสงอินฟราเรดของดิวเทอเรียมคลอไรด์ (DCl) เปลี่ยนไปจากไฮโดรเจนคลอไรด์ (HCl) นั้นเกิดจากความแตกต่างใน
A.การกระจายอิเล็กตรอน
B.โมเมนต์ไดโพล
C.แรงคงที่
D.มวลลดลง",d,a. การกระจายอิเล็กตรอน,false
"ภาพยนตร์เรื่อง Magnolia' ปี 1999 ตั้งอยู่ในสถานะใด?
A.แคลิฟอร์เนีย
B.เซาท์แคโรไลนา
C.จอร์เจีย
D.เทกซัส",a,b. เซาท์แคโรไลนา,false
"การวิจัยของ Garcia และ Koelling เกี่ยวกับความเกลียดชังที่เรียนรู้ได้ระบุว่าคู่ UCS และ CS ใดต่อไปนี้มีประสิทธิภาพมากที่สุดและเรียนรู้ได้เร็วที่สุด
A.ปฏิบัติงานและรับรางวัลอาหาร
B.คลื่นไส้และอาหารหรือเครื่องดื่ม
C.การเคลื่อนไหวและการกระแทก
D.การลงโทษและรางวัล",b,b.คลื่นไส้และอาหารหรือเครื่องดื่ม,true
"คําถามนี้อ้างถึงข้อมูลต่อไปนี้
ก่อนอื่นเราต้องสังเกตว่าจักรวาลเป็นทรงกลมในรูปแบบส่วนหนึ่งเป็นเพราะรูปแบบนี้เป็นทั้งหมดที่สมบูรณ์แบบโดยไม่ต้องมีข้อต่อเป็นที่สมบูรณ์ที่สุดของทั้งหมดส่วนหนึ่งเป็นเพราะมันทําให้รูปแบบที่มีความจุมากที่สุดซึ่งเหมาะที่สุดในการบรรจุและรักษาทุกสิ่ง หรืออีกครั้งเพราะส่วนประกอบทั้งหมดของจักรวาล นั่นคือดวงอาทิตย์ ดวงจันทร์ และดาวเคราะห์ปรากฏในรูปแบบนี้ หรือเพราะทุกสิ่งพยายามที่จะบรรลุรูปแบบนี้ดังที่ปรากฏในกรณีของหยดน้ําและของเหลวอื่น ๆ ดังนั้นจะไม่มีใครสงสัยว่ารูปแบบนี้เป็นของร่างกายสวรรค์ ...
การที่โลกยังเป็นทรงกลมจึงอยู่เหนือคําถามเพราะมันกดจากทุกด้านบนศูนย์กลางของมัน แม้ว่าด้วยเหตุผลของระดับความสูงของภูเขาและความหดหู่ของหุบเขาไม่สามารถเข้าใจวงกลมที่สมบูรณ์แบบได้ แต่ก็ไม่ส่งผลกระทบต่อลักษณะทรงกลมทั่วไปของโลก ...
ตามที่ได้แสดงให้เห็นแล้วว่าโลกมีรูปแบบของทรงกลมเราต้องพิจารณาว่าการเคลื่อนไหวเกิดขึ้นพร้อมกับรูปแบบนี้หรือไม่และโลกอยู่ในจักรวาลใด ... แน่นอนว่าผู้เขียนส่วนใหญ่ยอมรับว่าโลกหยุดนิ่งอยู่ในใจกลางจักรวาลและคิดว่ามันเป็นไปไม่ได้และไร้สาระที่จะสมมติว่าตรงกันข้าม แต่ถ้ามีการชั่งน้ําหนักอย่างรอบคอบจะเห็นว่าคําถามยังไม่ยุติดังนั้นจึงไม่ได้รับการพิจารณาอย่างเบามือ ทุกการเปลี่ยนแปลงของสถานที่ที่สังเกตได้เกิดจากการเคลื่อนที่ของวัตถุที่สังเกตได้หรือของผู้สังเกตหรือการเคลื่อนไหวของทั้งสองอย่าง ... ตอนนี้มันมาจากโลกที่มีการสังเกตการปฏิวัติของสวรรค์และมันถูกผลิตขึ้นเพื่อดวงตาของเรา ดังนั้นหากโลกไม่มีการเคลื่อนไหวการเคลื่อนไหวนี้จะต้องเกิดขึ้นในทุกสิ่งนอกโลก แต่ในทิศทางตรงกันข้ามกับถ้าทุกสิ่งบนโลกเคลื่อนที่และประเภทนี้คือการปฏิวัติรายวัน ดังนั้นสิ่งนี้ดูเหมือนจะส่งผลกระทบต่อจักรวาลทั้งหมดนั่นคือทุกสิ่งนอกโลกยกเว้นโลกเพียงอย่างเดียว อย่างไรก็ตามหากใครควรยอมรับว่าการเคลื่อนไหวนี้ไม่ใช่เรื่องแปลกสําหรับสวรรค์ แต่โลกหมุนจากตะวันตกไปตะวันออกและหากพิจารณาอย่างรอบคอบเกี่ยวกับการขึ้นและตกของดวงอาทิตย์ดวงจันทร์และดวงดาวก็จะพบว่านี่คือสถานการณ์จริง""
Nicolas Copernicus, การปฏิวัติของร่างกายสวรรค์, 1543
ข้อความนี้อาจใช้เป็นหลักฐานว่าโคเปอร์นิคัสแตกต่างจากนักปรัชญาธรรมชาติดั้งเดิมของอริสโตเติ้ลในสมัยของเขาเพราะเขาแนะนําว่า
A.จักรวาลเป็นทรงกลม
B.โลกเป็นทรงกลม
C.จักรวาลเป็นธรณีสถิต
D.โลกไม่หยุดนิ่ง",d,a. จักรวาลเป็นทรงกลม,true
"ระบุบรรพบุรุษของข้อเสนอเงื่อนไขต่อไปนี้: ผึ้งชนะเกมแรกก็ต่อเมื่อ Aardvarks หรือ Chipmunks ไม่ชนะเกมแรกของพวกเขา
A.อาร์ดวาร์กไม่ชนะเกมแรก
B.เดอะ บีส์ ชนะเกมแรก
C.กระแตไม่ชนะเกมแรก
D.ทั้ง Aardvarks หรือ Chipmunks ไม่ชนะเกมแรกของพวกเขา",b,d.ทั้ง aardvarks หรือ chipmunks ไม่ชนะเกมแรกของพวกเขา,false
"แรงดันไฟฟ้าเหนี่ยวนําในตัวเหนี่ยวนําจะแสดงเป็น
A.ผลิตภัณฑ์ของการเหนี่ยวนําและกระแสผ่านมัน
B.อัตราส่วนของการเหนี่ยวนําต่อกระแสผ่านมัน
C.อัตราส่วนของกระแสผ่านมันต่อการเหนี่ยวนํา
D.ผลิตภัณฑ์ของการเหนี่ยวนําและอัตราการเปลี่ยนแปลงของกระแสผ่านมัน",d,a. ผลิตภัณฑ์ของการเหนี่ยวนําและกระแสผ่านมัน,false
"ปัจจัยใดต่อไปนี้ที่จะถือเป็นปัจจัย ""ดึง"" สําหรับ Riva เมื่อพิจารณาการย้ายจากอินเดียไปยังสหรัฐอเมริกา
A.ความยากจนอย่างน่าสังเวช
B.งานที่ดีขึ้นและค่าจ้างที่สูงขึ้น
C.ระบบวรรณะของอินเดีย
D.ความรุนแรงในละแวกบ้านของเธอ",b,b. งานที่ดีขึ้นและค่าจ้างที่สูงขึ้น,true
"ความสัมพันธ์อัตโนมัติที่เหลือเชิงลบถูกระบุโดยข้อใดต่อไปนี้
A.รูปแบบวัฏจักรในส่วนที่เหลือ
B.รูปแบบการสลับกันในส่วนที่เหลือ
C.การสุ่มที่สมบูรณ์ในส่วนที่เหลือ
D.สารตกค้างที่ใกล้ศูนย์ทั้งหมด",b,a.รูปแบบวัฏจักรในส่วนที่เหลือ,false
"พลังงานที่ปล่อยออกมาจากการสลายตัวของฟอสเฟตพลังงานสูง ATP และฟอสโฟครีเอทีนสามารถรักษาการออกกําลังกายออกแรงสูงสุดได้ประมาณ:
A.1-2 วินาที
B.5-10 วินาที
C.30-40 วินาที
D.50-60 วินาที",b,c. 30-40 วินาที,false
"หนังสยองขวัญเรื่องใดต่อไปนี้ที่สร้างภาคต่อมากที่สุด?
A.กรี๊ด
B.ขากรรไกร'
C.ฮาโลวีน'
D.วันศุกร์ที่ 13'",d,c. ฮาโลวีน,false
"คําถามนี้อ้างถึงข้อมูลต่อไปนี้
""อันที่จริง ในฐานะทั้งฟัตวาของ [นักวิชาการ] ที่มีชื่อเสียงซึ่งให้ความเห็นเกี่ยวกับเหตุผลและประเพณีเหมือนกัน และฉันทามติของชุมชนซุนนีเห็นพ้องต้องกันว่าภาระหน้าที่ในสมัยโบราณของการทําลายล้าง การกําจัด และการขับไล่นวัตกรรมที่ชั่วร้ายจะต้องเป็นจุดมุ่งหมายของความทะเยอทะยานอันสูงส่งของเรา เพราะ ""ความกระตือรือร้นทางศาสนาคือชัยชนะสําหรับศรัทธาของพระเจ้าผู้มีพระคุณ""; จากนั้นตามถ้อยคําของท่านศาสดา (ขอความสันติจงมีแด่ท่าน!) ""ผู้ใดนํานวัตกรรมชั่วร้ายเข้ามาในคําสั่งของเราจะต้องถูกขับไล่"" และ ""ผู้ใดทําผิดคําสั่งของเราจะต้องถูกขับไล่"" การกระทําจึงมีความจําเป็นและกว้างขวาง...""
จดหมายจากสุลต่านเซลิมที่ 1 แห่งออตโตมันถึง Safavid Shah Ismail I, 1514
ชาวซาฟาวิดดึงความโกรธเกรี้ยวของจักรวรรดิอิสลาม เช่น จักรวรรดิออตโตมันและจักรวรรดิโมกุลเป็นหลักเพราะพวกซาฟาวิด
A.เป็นจักรวรรดิขยายตัวที่ตั้งทางภูมิศาสตร์ระหว่างผู้ขยายอีกสองคน
B.ปฏิเสธหลักการสําคัญของศาสนาอิสลาม
C.กดขี่คริสเตียนและเปลี่ยนพวกเขาให้กลายเป็นนักสู้ซาฟาวิด
D.อิสมาอิลประกาศตัวเป็นกาหลิบ",a,c. กดขี่คริสเตียนและเปลี่ยนพวกเขาให้กลายเป็นนักสู้ซาฟาวิด,false
"ประสิทธิภาพควอนตัมของเครื่องตรวจจับโฟตอนคือ 0.1 หากส่งโฟตอน 100 ตัวเข้าไปในเครื่องตรวจจับทีละตัวเครื่องตรวจจับจะตรวจจับโฟตอน
A.ค่าเฉลี่ย 10 เท่า โดยมีค่าเบี่ยงเบน RMS ประมาณ 4
B.ค่าเฉลี่ย 10 เท่า โดยมีค่าเบี่ยงเบน RMS ประมาณ 3
C.ค่าเฉลี่ย 10 เท่า โดยมีค่าเบี่ยงเบน RMS ประมาณ 1
D.ค่าเฉลี่ย 10 เท่า โดยมีค่าเบี่ยงเบน RMS ประมาณ 0.1",b,a.ค่าเฉลี่ย 10 เท่า โดยมีค่าเบี่ยงเบน rms ประมาณ 4,false
"เมื่อเทียบกับพรรคการเมืองในประเทศต่างๆ เช่น อังกฤษและอิสราเอล ซึ่งทั้งสองพรรคมีระบบหลายพรรค
A.ไม่สนใจที่จะมีอิทธิพลต่อผลการเลือกตั้ง
B.ระบุไม่ชัดเจนด้วยอุดมการณ์ทางการเมืองที่สอดคล้องกัน
C.มีประสิทธิภาพน้อยกว่าในการระดมเงินจากผู้สนับสนุนทางการเมือง
D.สามารถสะท้อนเป้าหมายของเขตเลือกตั้งทั้งหมดได้ดีขึ้น",b,d. สามารถสะท้อนเป้าหมายของเขตเลือกตั้งทั้งหมดได้ดีขึ้น,false
"ลักษณะใดต่อไปนี้โดยทั่วไปสอดคล้องกับการข่มขืนวันที่
A.การใช้กําลังมากเกินไป
B.ไตร่ตรองไว้ล่วงหน้า
C.มีแรงจูงใจทางเพศ
D.เกี่ยวข้องกับการใช้อาวุธ",c,b. ไตร่ตรองไว้ล่วงหน้า,false
"ภาษีที่เรียกเก็บจากซัพพลายเออร์มีแนวโน้มที่จะส่งต่อไปยังผู้บริโภคในรูปแบบของการขึ้นราคาหาก
A.ความยืดหยุ่นของราคาของอุปสงค์มีความยืดหยุ่นสูง
B.ความยืดหยุ่นของราคาของอุปสงค์ไม่ยืดหยุ่นสูง
C.ความยืดหยุ่นของราคาของอุปสงค์คือความยืดหยุ่นของหน่วย
D.ความยืดหยุ่นของค่าจ้างของอุปสงค์มีความยืดหยุ่นสูง",b,a. ความยืดหยุ่นของราคาของอุปสงค์มีความยืดหยุ่นสูง,false
"เศรษฐกิจอยู่ในภาวะถดถอยลึก จากสถานการณ์ทางเศรษฐกิจนี้ข้อความใดต่อไปนี้เกี่ยวกับนโยบายการเงินที่ถูกต้อง?
A.นโยบายการขยายตัวมีแต่จะยิ่งทําให้ภาวะเศรษฐกิจถดถอยแย่ลง
B.นโยบายการขยายตัวจะเพิ่มอุปสงค์โดยรวมอย่างมากหากการลงทุนมีความอ่อนไหวต่อการเปลี่ยนแปลงของอัตราดอกเบี้ย
C.นโยบายการหดตัวเป็นการกระตุ้นการลงทุนและการบริโภคที่เหมาะสม
D.หากความต้องการเงินมีความยืดหยุ่นอย่างสมบูรณ์นโยบายการเงินแบบขยายตัวอาจมีประสิทธิภาพมาก",b,c. นโยบายการหดตัวเป็นการกระตุ้นการลงทุนและการบริโภคที่เหมาะสม,false
"คําถามนี้อ้างถึงข้อมูลต่อไปนี้
""เมล็ดพันธุ์ของระบอบเผด็จการถูกหล่อเลี้ยงด้วยความทุกข์ยากและความต้องการ พวกเขาแพร่กระจายและเติบโตในดินชั่วร้ายของความยากจนและความขัดแย้ง พวกเขาเติบโตเต็มที่เมื่อความหวังของผู้คนเพื่อชีวิตที่ดีขึ้นได้ตายลง เราต้องรักษาความหวังนั้นให้คงอยู่ ความรับผิดชอบที่ยิ่งใหญ่ถูกวางไว้กับเราโดยการเคลื่อนไหวอย่างรวดเร็วของเหตุการณ์ ผมมั่นใจว่ารัฐสภาจะเผชิญกับความรับผิดชอบเหล่านี้อย่างตรงไปตรงมา""
ประธานาธิบดีแฮร์รี เอส. ทรูแมน ค.ศ. 1947
แนวคิดที่แสดงในข้อความข้างต้นสะท้อนโดยตรงถึงความต่อเนื่องใดต่อไปนี้ในประวัติศาสตร์สหรัฐฯ
A.การอภิปรายเกี่ยวกับความสัมพันธ์ระหว่างสภาคองเกรสและประธานาธิบดี
B.การอภิปรายเกี่ยวกับการใช้กําลังทหารในสถานการณ์ที่ผันผวน
C.การอภิปรายเกี่ยวกับบทบาทของสหรัฐอเมริกาในกิจการโลก
D.อภิปรายเกี่ยวกับบทบาทที่เหมาะสมของพรรคการเมือง",c,c.การอภิปรายเกี่ยวกับบทบาทของสหรัฐอเมริกาในกิจการโลก,true
"ทําไม Parfit ถึงต่อต้านความเท่าเทียมกัน?
A.เขาให้เหตุผลว่าสังคมที่ไม่เท่าเทียมกันเป็นสิ่งที่หลีกเลี่ยงไม่ได้
B.เขาอ้างว่าการให้ความสําคัญกับความต้องการของคนจนเราสามารถเพิ่มความเท่าเทียมกันได้
C.เขายืนยันว่าเราแต่ละคนต้องรับผิดชอบต่อความยากจนของเรา
D.เขาปฏิเสธแนวคิดเรื่องความเสมอภาคโดยสิ้นเชิง",b,d. เขาปฏิเสธแนวคิดเรื่องความเสมอภาคโดยสิ้นเชิง,false
"การโจมตีซ้ําคืออะไร?
A.เมื่อผู้โจมตีตอบกลับข้อความที่ระบบส่งถึงนั้น
B.การโจมตีที่ทําซ้ําอย่างต่อเนื่องตรวจสอบจุดอ่อน
C.การโจมตีที่ใช้ข้อความของระบบเองจึงไม่สามารถป้องกันได้
D.ผู้โจมตีส่งข้อความที่จับได้อีกครั้ง และไซต์ยอมรับและตอบกลับในความโปรดปรานของผู้โจมตี",d,b.การโจมตีที่ทําซ้ําอย่างต่อเนื่องตรวจสอบจุดอ่อน,false
"น้ําของดาวอังคารบางส่วนถูกแช่แข็งในดินและน้ําแข็ง และบางส่วนสูญหายไปเนื่องจากการลอกลมสุริยะ แต่คิดว่าน้ําดั้งเดิมส่วนใหญ่สูญหายไปจากกลไกอื่น เกิดอะไรขึ้นกับน้ํา ""สูญหาย"" นี้?
A.มันถูกสนามแม่เหล็กดึงออกไปเมื่อความแรงลดลงอย่างรวดเร็ว
B.มันถูกแตกออกเป็นไฮโดรเจนและออกซิเจนโดยแสงอัลตราไวโอเลตและไฮโดรเจนก็หายไปจากการหลบหนีความร้อน
C.มันถูกบริโภคโดยอารยธรรมของชาวอังคารที่กระหายน้ํา
D.มันกลายเป็นไอในช่วงที่มีภูเขาไฟรุนแรงและสูญหายไปในอวกาศผ่านการหลบหนีจากความร้อน",b,d. มันกลายเป็นไอในช่วงที่มีภูเขาไฟรุนแรงและสูญหายไปในอวกาศผ่านการหลบหนีจากความร้อน,false
"นักเรียนกําลังทําแบบฝึกหัดการแยกเม็ดสีพืชซึ่งกําหนดให้พวกเขาใช้ห้องโครมาโตกราฟีแบบปิดที่มีอะซิโตนจํานวนเล็กน้อยที่ด้านล่างของห้อง คําเตือนด้านความปลอดภัยสําหรับอะซิโตนรวมถึงข้อความที่ว่าระคายเคืองต่อดวงตาและผิวหนังและมีไอระเหยที่ติดไฟได้ ต่อไปนี้' ข้อควรระวังด้านความปลอดภัยใดที่นักเรียนควรทําขณะทําแบบฝึกหัด?
A.สวมถุงมือทนไฟเพื่อนําห้องไปที่ตู้ดูดควันหากอะซิโตนติดไฟ
B.วางห้องในตู้ปิดและมืดตลอดระยะเวลาของการแยกเม็ดสี
C.สวมถุงมือหนังและปิดจมูกและปากด้วยหน้ากากอนุภาค
D.สวมแว่นตาและถุงมือชนิดไนไตรล์และปิดภาชนะอะซิโตนทั้งหมด",d,c. สวมถุงมือหนังและปิดจมูกและปากด้วยหน้ากากอนุภาค,false
