Question,CorrectAnswer,GivenAnswer,Correct
"ଏମାନଙ୍କ ମଧ୍ୟରୁ କେଉଁ ଖାଦ୍ୟ ଘୁଷୁରି ଅନ୍ତନଳୀରୁ ତିଆରି କରାଯାଏ?
A.haggis
B.chitlins
C.grits
D.chop suey",b,"the correct answer is a. haggis.

haggis is a traditional scottish dish made from sheep's heart, liver, and lungs, mixed with onions, oatmeal, and spices. it is often served with mashed potatoes and turnips, known as ""neeps and tatties"".

the other options are not correct because:

* b. chitlins is a dish made from the small intestines of pigs, but it is not a traditional scottish dish.
* c. grits is a dish made from ground corn, but it is not a traditional scottish dish.
* d. chop suey is a dish made",false
"ଆକୋଣ୍ଡ୍ରୋପ୍ଲାସିଆ ସୃଷ୍ଟି କରୁଥିବା ମ୍ୟୁଟେସନ୍ ଏକ ପ୍ରଭାବ ପକାଇଥାଏ ଯାହାକୁ ଏହିପରି ଶ୍ରେଣୀଭୁକ୍ତ କରାଯାଇପାରେ:
A.ପ୍ରଭାବଶାଳୀ ନକାରାତ୍ମକ।
B.ଲାଭ-କାର୍ଯ୍ୟ[ସମ୍ପାଦନା]।
C.ହାପ୍ଲୋଇନ୍ସିଟି[ସମ୍ପାଦନା]।
D.କାର୍ଯ୍ୟକ୍ଷମ ହେବାର କ୍ଷତି।",b,"the correct answer is c. ହାପ୍ଲୋଇନ୍ସିଟି[ସମ୍ପାଦନା]。

the correct translation is:

c. the haploinsufficiency of the gene [with a note on the same page]。

the haploinsufficiency of the gene refers to the situation where a single copy of the gene is not sufficient to produce the normal amount of the protein encoded",false
"ନିକଟତମ ହଜାରେ ସଂଖ୍ୟାକୁ ମିଶାଇ ୪୭,୦୦୦। କେଉଁ ନମ୍ବରକୁ ରାଉଣ୍ଡ କରାଯାଇଥିଲା ତାହା ହୋଇପାରେ?
A.46,295
B.46,504
C.47,520
D.47,924",b,"a nice question!

let's analyze the question:

* the question is asking about the total number of people who have taken the hajj pilgrimage.
* the question is asking about the total number of people who have taken the hajj pilgrimage, not just the number of people who have taken the hajj pilgrimage in a particular year.

now, let's look at the options:

* a.46,295: this option is close to the correct answer, but it is not the correct answer.
* b.46,504: this option is also close to the correct answer, but it is not the correct answer.
* c.47",false
"ନକାରାତ୍ମକ ଅବଶିଷ୍ଟ ଅଟୋକୋରିଲେସନ୍ ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଦ୍ୱାରା ସୂଚିତ କରାଯାଏ?
A.ଅବଶିଷ୍ଟ ପଦାର୍ଥରେ ଏକ ଚକ୍ରୀୟ ଢାଞ୍ଚା
B.ଅବଶିଷ୍ଟ ଅଞ୍ଚଳରେ ଏକ ବିକଳ୍ପ ଢାଞ୍ଚା
C.ଅବଶିଷ୍ଟ ଅଞ୍ଚଳରେ ଏକ ସମ୍ପୂର୍ଣ୍ଣ ଅସ୍ଥିରତା
D.ଶୂନ୍ୟ ପାଖାପାଖି ଥିବା ଅବଶିଷ୍ଟ",b,"the correct answer is d. ଶୂନ୍ୟ ପାଖାପାଖି ଥିବା ଅବଶିଷ୍ଟ

the correct translation is:

""the correct answer is d. the student is sitting in the back of the classroom, looking at the teacher with a puzzled expression.""",false
"ଏକ ଇଣ୍ଡକ୍ଟରରେ ପ୍ରେରିତ ଭୋଲ୍ଟେଜ୍ କୁ ଏହିପରି ଦର୍ଶାଯାଇଥାଏ,
A.ଏହା ମାଧ୍ୟମରେ ଏହାର ପ୍ରବର୍ତ୍ତନ ଏବଂ ପ୍ରବାହର ଉତ୍ପାଦ ।
B.ଏହା ମାଧ୍ୟମରେ ପ୍ରବାହ ସହିତ ଏହାର ପ୍ରବର୍ତ୍ତନର ଅନୁପାତ।
C.ଏହା ମାଧ୍ୟମରେ ପ୍ରବାହର ଅନୁପାତ ଏବଂ ଏହାର ପ୍ରବର୍ତ୍ତନ।
D.ଏହାର ପ୍ରବର୍ତ୍ତନ ଏବଂ ଏହା ମାଧ୍ୟମରେ କରେଣ୍ଟର ପରିବର୍ତ୍ତନ ହାରର ଉତ୍ପାଦ ।",d,"i see what you're trying to do! 😊

it seems like you're trying to create a sentence that is grammatically correct and conveys a meaningful message.

however, i noticed that the sentence you provided contains some errors. specifically, the sentence seems to be missing a verb and has some incorrect word order.

if you'd like, i can try to help you rephrase the sentence to make it grammatically correct and meaningful. just let me know! 😊",true
"ଏହି ପ୍ରଶ୍ନ ନିମ୍ନଲିଖିତ ସୂଚନାକୁ ସୂଚାଏ ।
""ଏକଛତ୍ରବାଦୀ ଶାସନର ବିହନ ଦୁଃଖ ଓ ଚାହିଦା ଦ୍ୱାରା ପୋଷିତ ହୋଇଥାଏ । ଦାରିଦ୍ର୍ୟ ଓ କଳହର ଖରାପ ମାଟିରେ ଏମାନେ ବିସ୍ତାର କରି ବଢିଥାନ୍ତି । ଉନ୍ନତ ଜୀବନ ପାଇଁ ଲୋକଙ୍କ ଆଶା ମରିଗଲେ ସେମାନେ ସେମାନଙ୍କର ପୂର୍ଣ୍ଣ ଅଭିବୃଦ୍ଧିରେ ପହଞ୍ଚନ୍ତି । ଆମକୁ ସେହି ଆଶାକୁ ବଞ୍ଚାଇ ରଖିବାକୁ ହେବ. . . ଘଟଣାର ଦ୍ରୁତ ଗତିଦ୍ୱାରା ଆମ ଉପରେ ବଡ଼ ଦାୟିତ୍ୱ ଦିଆଯାଇଛି . . . ମୋର ବିଶ୍ୱାସ ଯେ କଂଗ୍ରେସ ଏହି ଦାୟିତ୍ୱକୁ ସମ୍ପୂର୍ଣ୍ଣ ଭାବେ ସାମ୍ନା କରିବ।
ରାଷ୍ଟ୍ରପତି ହ୍ୟାରି ଏସ୍ ଟ୍ରୁମ୍ୟାନ୍, ୧୯୪୭
ଉପରୋକ୍ତ ଅଧ୍ୟାୟରେ ପ୍ରକାଶିତ ଧାରଣାଗୁଡ଼ିକ ସିଧାସଳଖ ଭାବରେ ଆମେରିକା ଇତିହାସରେ ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟିକୁ ପ୍ରତିଫଳିତ କରେ?
A.କଂଗ୍ରେସ ଓ ସଭାପତିଙ୍କ ମଧ୍ୟରେ ସମ୍ପର୍କକୁ ନେଇ ବିତର୍କ ।
B.ଅସ୍ଥିର ପରିସ୍ଥିତିରେ ସାମରିକ ବଳ ପ୍ରୟୋଗ କୁ ନେଇ ବିତର୍କ ।
C.ବିଶ୍ୱ ବ୍ୟାପାରରେ ଯୁକ୍ତରାଷ୍ଟ୍ର ଆମେରିକାର ଭୂମିକା କୁ ନେଇ ବିତର୍କ ।
D.ରାଜନୈତିକ ଦଳର ସଠିକ ଭୂମିକା କୁ ନେଇ ବିତର୍କ ।",c,,true
"ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁ ବୈଶିଷ୍ଟ୍ୟ ସାଧାରଣତଃ ତାରିଖ ଦୁଷ୍କର୍ମ ସହିତ ସୁସଙ୍ଗତ ଅଟେ?
A.ଅତ୍ୟଧିକ ବଳ ପ୍ରୟୋଗ
B.premeditated
C.ଯୌନ ପ୍ରୋତ୍ସାହିତ
D.ଏକ ଅସ୍ତ୍ର ଶସ୍ତ୍ର ବ୍ୟବହାର ଅନ୍ତର୍ଭୁକ୍ତ",c,"a very interesting and complex question! 😄

to answer this question, we need to understand the concept of ""premeditated"" and how it relates to the other options.

premeditated refers to a thought-out plan or intention to commit a crime. in the context of the question, premeditated refers to a deliberate and intentional act of violence.

now, let's analyze the options:

a. attyadhik: this option refers to a sudden and unexpected act of violence. this is not the same as premeditated, as it is not a thought-out plan.

b. premeditated: this option refers to",false
"ଛାତ୍ରମାନେ ଏକ ପ୍ଲାଣ୍ଟ ପିଗମେଣ୍ଟ ଅଲଗା ଅଭ୍ୟାସ କରୁଛନ୍ତି ଯେଉଁଥିରେ ସେମାନଙ୍କୁ ଚେମ୍ବରର ତଳ ଭାଗରେ ଅଳ୍ପ ପରିମାଣର ଆସିଟୋନ୍ ସହିତ ଏକ ବନ୍ଦ କ୍ରୋମାଟୋଗ୍ରାଫି ଚେମ୍ବର ବ୍ୟବହାର କରିବାକୁ ପଡିବ | ଆସିଟୋନ୍ ପାଇଁ ନିରାପତ୍ତା ଚେତାବନୀରେ ଏହି ବିବୃତି ଅନ୍ତର୍ଭୁକ୍ତ ଯେ ଏହା ଏକ ଆଖି ଏବଂ ଚର୍ମ ଉତ୍ତେଜନାପୂର୍ଣ୍ଣ ଏବଂ ଏଥିରେ ଜ୍ୱଳନଶୀଳ ବାଷ୍ପ ଅଛି । ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ ଛାତ୍ରମାନେ ବ୍ୟାୟାମ କରିବା ସମୟରେ କେଉଁ ସୁରକ୍ଷା ସତର୍କତା ଅବଲମ୍ବନ କରିବା ଉଚିତ୍?
A.ଏସିଟୋନ୍ ରେ ନିଆଁ ଲାଗିଲେ ଚେମ୍ବରକୁ ଫୁମ୍ ହୁଡ୍ କୁ ନେବା ପାଇଁ ଅଗ୍ନି ନିରୋଧକ ଗ୍ଲୋଭସ୍ ଲଗାନ୍ତୁ
B.ରଂଗ ବିଚ୍ଛେଦ ଅବଧି ପାଇଁ ଚେମ୍ବରକୁ ଏକ ବନ୍ଦ, ଅନ୍ଧାର କ୍ୟାବିନେଟରେ ରଖନ୍ତୁ
C.ଚମଡ଼ା ଗ୍ଲୋଭସ୍ ପିନ୍ଧିବା ଏବଂ ନାକ ଓ ପାଟିକୁ କଣିକା ମାସ୍କରେ ଢାଙ୍କିବା
D.ଗଗଲ୍ ସ ଏବଂ ନାଇଟ୍ରାଇଲ୍ ଟାଇପ୍ ଗ୍ଲୋଭସ୍ ପିନ୍ଧିବା ଏବଂ ସମସ୍ତ ଆସିଟୋନ୍ କଣ୍ଟେନର୍ ବନ୍ଦ ରଖିବା",d,‍,true
"ଏହି ପ୍ରଶ୍ନ ନିମ୍ନଲିଖିତ ସୂଚନାକୁ ସୂଚାଏ ।
ପ୍ରଥମେ ଆମକୁ ମନ୍ତବ୍ୟ ଦେବାକୁ ହେବ ଯେ ବ୍ରହ୍ମାଣ୍ଡ ଆକାରରେ ଗୋଲାକାର ଅଟେ, ଆଂଶିକ ଭାବରେ କାରଣ ଏହି ରୂପଟି ଏକ ସଂପୂର୍ଣ୍ଣ ସମଗ୍ର ଅଟେ ଯେଉଁଥିପାଇଁ କୌଣସି ଗଣ୍ଠି ର ଆବଶ୍ୟକତା ନାହିଁ, ଏହା ସବୁଠାରୁ ସମ୍ପୂର୍ଣ୍ଣ ଅଟେ, ଆଂଶିକ ଭାବରେ କାରଣ ଏହା ସବୁଠାରୁ ଆକର୍ଷଣୀୟ ରୂପ ସୃଷ୍ଟି କରେ, ଯାହା ସବୁକିଛି ରଖିବା ଏବଂ ସଂରକ୍ଷଣ କରିବା ପାଇଁ ସର୍ବୋତ୍ତମ ଉପଯୁକ୍ତ; କିମ୍ବା ପୁନର୍ବାର କାରଣ ବ୍ରହ୍ମାଣ୍ଡର ସମସ୍ତ ଅଂଶ, ଅର୍ଥାତ୍ ସୂର୍ଯ୍ୟ, ଚନ୍ଦ୍ର ଏବଂ ଗ୍ରହଏହି ରୂପରେ ଦେଖାଯାଏ; କିମ୍ବା କାରଣ ସବୁକିଛି ଏହି ରୂପ ହାସଲ କରିବାକୁ ଚେଷ୍ଟା କରେ, ଯେପରି କି ଜଳ ଏବଂ ଅନ୍ୟ ତରଳ ପଦାର୍ଥର ବୁନ୍ଦା କ୍ଷେତ୍ରରେ ଦେଖାଯାଏ ଯଦି ସେମାନେ ନିଜକୁ ସଂଜ୍ଞାଦେବାକୁ ଚେଷ୍ଟା କରନ୍ତି । ତେଣୁ କେହି ସନ୍ଦେହ କରିବେ ନାହିଁ ଯେ ଏହି ରୂପ ସ୍ବର୍ଗୀୟ ଶରୀରର ଅଟେ । ...
ତେଣୁ ପୃଥିବୀ ମଧ୍ୟ ଗୋଲାକାର ବୋଲି ପ୍ରଶ୍ନ ଉଠୁନାହିଁ, କାରଣ ଏହା ଏହାର କେନ୍ଦ୍ରରେ ସବୁ ଦିଗରୁ ଚାପ ପକାଇଥାଏ । ଯଦିଓ ପର୍ବତର ଉଚ୍ଚତା ଏବଂ ଉପତ୍ୟକାର ଅବପାତ କାରଣରୁ ଏକ ସଠିକ ଚକ୍ର ବୁଝିହେବ ନାହିଁ, ତଥାପି ଏହା ପୃଥିବୀର ସାଧାରଣ ଗୋଲାକାର ପ୍ରକୃତିକୁ ପ୍ରଭାବିତ କରେ ନାହିଁ । ...
ଯେହେତୁ ଏହା ପୂର୍ବରୁ ଦେଖାଯାଇଛି ଯେ ପୃଥିବୀରେ ଗୋଳାର ରୂପ ଅଛି, ତେଣୁ ଆମକୁ ବିଚାର କରିବାକୁ ହେବ ଯେ ଏକ ଗତି ମଧ୍ୟ ଏହି ରୂପ ସହିତ ମେଳ ଖାଉଛି କି ନାହିଁ ଏବଂ ପୃଥିବୀ ବ୍ରହ୍ମାଣ୍ଡରେ କେଉଁ ସ୍ଥାନରେ ରହିଛି । ... ଅବଶ୍ୟ ଅଧିକାଂଶ ଲେଖକ ଏକମତ ଯେ ପୃଥିବୀ ଏବେ ବି ବ୍ରହ୍ମାଣ୍ଡର କେନ୍ଦ୍ରରେ ରହିଛି, ଏବଂ ଏହାର ବିପରୀତ ଧାରଣା କରିବା ଅକଳ୍ପନୀୟ ଏବଂ ହାସ୍ୟାସ୍ପଦ ବୋଲି ବିବେଚନା କରନ୍ତି । କିନ୍ତୁ ଯଦି ଏହି ପ୍ରସଙ୍ଗକୁ ସତର୍କତାର ସହ ତର୍ଜମା କରାଯାଏ, ତେବେ ଦେଖାଯିବ ଯେ ପ୍ରଶ୍ନଟି ଏପର୍ଯ୍ୟନ୍ତ ସମାଧାନ ହୋଇନାହିଁ ଏବଂ ତେଣୁ ଏହାକୁ ହାଲୁକା ଭାବରେ ବିଚାର କରାଯାଇପାରିବ ନାହିଁ । ପ୍ରତ୍ୟେକ ସ୍ଥାନ ପରିବର୍ତ୍ତନ ପରିଲକ୍ଷିତ ହୁଏ, ଯଥା, ନିରୀକ୍ଷିତ ବସ୍ତୁ କିମ୍ବା ପର୍ଯ୍ୟବେକ୍ଷକଙ୍କ ଗତିବିଧି କିମ୍ବା ଉଭୟର ଗତିବିଧି କାରଣରୁ ହୋଇଥାଏ । ... ବର୍ତ୍ତମାନ ପୃଥିବୀରୁ ହିଁ ଆକାଶର ବିପ୍ଳବ ପରିଲକ୍ଷିତ ହୁଏ ଏବଂ ଏହା ଆମ ଆଖି ପାଇଁ ଉତ୍ପନ୍ନ ହୁଏ | ତେଣୁ ଯଦି ପୃଥିବୀର କୌଣସି ଗତିବିଧି ନଥାଏ, ତେବେ ଏହି ଆନ୍ଦୋଳନ ପୃଥିବୀ ବାହାରେ ଥିବା ସମସ୍ତ ଜିନିଷରେ ନୁହେଁ, ବରଂ ପୃଥିବୀର ସବୁକିଛି ଗତି କରିବା ଅପେକ୍ଷା ବିପରୀତ ଦିଗରେ ହେବା ଆବଶ୍ୟକ ଏବଂ ଏହି ପ୍ରକାରର ହେଉଛି ଦୈନନ୍ଦିନ ବିପ୍ଳବ । ତେଣୁ ଏହା ସମଗ୍ର ବ୍ରହ୍ମାଣ୍ଡକୁ ପ୍ରଭାବିତ କରିଥାଏ, ଅର୍ଥାତ୍ ପୃଥିବୀର ଗୋଟିଏ ବ୍ୟତିକ୍ରମବ୍ୟତୀତ ପୃଥିବୀ ବାହାରେ ଥିବା ସମସ୍ତ ଜିନିଷକୁ ପ୍ରଭାବିତ କରିଥାଏ । ତେବେ ଯଦି କେହି ସ୍ୱୀକାର କରିବେ ଯେ ଏହି ଗତି ଆକାଶ ପାଇଁ ବିଶେଷ ନୁହେଁ, ବରଂ ପୃଥିବୀ ପଶ୍ଚିମରୁ ପୂର୍ବ ଦିଗକୁ ପରିକ୍ରମା କରୁଥିଲା ଏବଂ ଯଦି ସୂର୍ଯ୍ୟ, ଚନ୍ଦ୍ର ଓ ନକ୍ଷତ୍ରମାନଙ୍କର ଆଖିଦୃଶିଆ ଉଦୟ ଓ ଅସ୍ତ ହେବା ସମ୍ପର୍କରେ ଏହାକୁ ସତର୍କତାର ସହ ବିଚାର କରାଯାଏ, ତେବେ ଏହା ହିଁ ପ୍ରକୃତ ପରିସ୍ଥିତି ବୋଲି ଜଣାପଡ଼ିବ।
ନିକୋଲାସ କୋପରନିକାସ, ସ୍ୱର୍ଗୀୟ ଶରୀରର ବିପ୍ଳବ, ୧୫୪୩
କୋପରନିକସ୍ ତାଙ୍କ ସମୟର ପାରମ୍ପରିକ, ଆରିଷ୍ଟୋଟେଲିଆନ୍ ପ୍ରାକୃତିକ ଦାର୍ଶନିକମାନଙ୍କଠାରୁ ଭିନ୍ନ ବୋଲି ପ୍ରମାଣ ଭାବରେ ଏହି ଉଦାହରଣ ବ୍ୟବହାର କରାଯାଇପାରେ କାରଣ ସେ ପରାମର୍ଶ ଦେଇଥିଲେ ଯେ
A.ବ୍ରହ୍ମାଣ୍ଡ ଗୋଲାକାର ଅଟେ
B.ପୃଥିବୀ ଗୋଲାକାର ଅଟେ
C.ବ୍ରହ୍ମାଣ୍ଡ ହେଉଛି ଜିଓଷ୍ଟାଟିକ୍
D.ପୃଥିବୀ ସ୍ଥିର ନୁହେଁ",d,‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍‍‍‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍{\‍‍{\‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍,true
"ଏମାନଙ୍କ ମଧ୍ୟରୁ କେଉଁଟି ସମଲିଙ୍ଗୀ ପ୍ରୋଟିନର ଆମିନୋ ଏସିଡ୍ କ୍ରମ ଆଧାରରେ ବିଭିନ୍ନ ପ୍ରଜାତିର ବିବର୍ତ୍ତନ ସମ୍ବନ୍ଧୀୟତା ନିର୍ଦ୍ଧାରଣ କରିବାକୁ ସାଧାରଣତଃ ସମଲିଙ୍ଗୀ ଜିନର ନ୍ୟୁକ୍ଲିଓଟାଇଡ୍ ସିକ୍ୱେନ୍ସ ଉପରେ ଆଧାରିତ ସମ୍ପର୍କନିର୍ଦ୍ଧାରଣ ତୁଳନାରେ କମ୍ ସଠିକ କରିଥାଏ?
A.ନୀରବ ପରିବର୍ତନ
B.Gene duplications
C.ସ୍ଥାନାନ୍ତରଣ ଘଟଣା ଯାହା ଜିନ୍ କ୍ରମ ପରିବର୍ତ୍ତନ କରେ
D.କ୍ରସିଂ ଓଭର",a,i think the correct answer is c. ସ୍ଥାନାନ୍ତରଣ ଘଟଣା ଯାହା ଜିନିତାରତାରତାରତାରାରତାର,false
" ଏହି ମାର୍କେଟିଂ ଏବଂ ଯୋଗାଯୋଗ ଉପକରଣ ଗ୍ରାହକମାନଙ୍କୁ ଏକ ଉତ୍ପାଦ / ସେବା କିଣିବାକୁ ଉତ୍ସାହିତ କରିବା ପାଇଁ ଏକ ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଲୋଭନ କିମ୍ବା ପ୍ରୋତ୍ସାହନ ପ୍ରଦାନ କରେ:
A.ବିଜ୍ଞାପନ[ସମ୍ପାଦନା]।
B.ଜନସମ୍ପର୍କ[ସମ୍ପାଦନା]।
C.ବିକ୍ରୟ ପ୍ରୋତ୍ସାହନ[ସମ୍ପାଦନା]।
D.ସିଧାସଳଖ ମାର୍କେଟିଂ ।",c,"the correct answer is c. ବିକ୍ରୟ ପ୍ରୋତ୍ସାହନ[ସମ୍ପାଦନା]。

the correct translation is:

c. bi-kraroy prorototsahon [ sampada padana ].

which means:

c. bi-kraroy prorototsahon [ sampada padana ].

translation:

",true
