Question,CorrectAnswer,GivenAnswer,Correct
"དབང་པོ་སྐྱོན་ཅན་གྱི་ཧེ་བག་དེ་གཤམ་གྱི་རྣམ་གྲངས་གང་དག་གིས་མཚོན་པ་ཡིན།
A.དབང་པོ་སྐྱོན་ཅན་གྱི་དུས་འཁོར་རང་བཞིན་གྱི་དཔེ་དབྱིབས།
B.ཞན་པའི་བརྗེ་རེས་བྱེད་སྟངས།
C.དབང་པོ་སྐྱོན་ཅན་གྱི་ཡོངས་སུ་སྐབས་བསྟུན་རང་བཞིན།
D.དབང་པོ་སྐྱོན་ཅན་ཚང་མ་ཀླད་ཀོར་དང་ཉེ་བར་བཅར",b,"the correct answer is c. the passage states that the dalai lama is the spiritual leader of the tibetan people, and that he is the embodiment of the bodhisattva of compassion.",false
"གཤམ་གསལ་ཆ་རྐྱེན་གྱི་བརྗོད་གཞི་གཏན་འཁེལ་བྱེད་པའི་སྔོན་འགྲོའི་རྒྱུ་མཚན་ནི་ས་豚་དང་ཡང་ན་ཨི་ཙི་བྱས་ན་འགྲན་བསྡུར་དང་པོ་མ་ཐོབ་པའི་སྐབས་སུ་སྦྲང་མས་ད་གཟོད་འགྲན་བསྡུར་དང་པོ་ཐོབ་སྲིད།
A.ས་豚་རུ་ཁག་གིས་ཁོ་ཚོའི་འགྲན་བསྡུར་དང་པོ་བླངས་མེད།
B.སྦྲང་མའི་རུ་ཁག་གིས་ཁོ་ཚོའི་འགྲན་བསྡུར་དང་པོ་བླངས།
C.མེ་ཏོག་ལི་ཙི་ཡིས་ཁོ་ཚོའི་འགྲན་བསྡུར་དང་པོ་བླངས་མེད།
D.ས་豚་དང་མེ་ཏོག་ལི་ཙི་ཚང་མར་ཁོ་ཚོའི་འགྲན་བསྡུར་དང་པོ་ཐོབ་མེད།",b,the correct answer is b.ས་豚་དང་མེ་ཁོ་ཚོ་འབ་འབ་འབ་འབ་འབ,true
"རྒྱ་གར་ནས་ཨ་རིར་གནས་སྤོར་བར་བསམ་གཞིགས་བྱེད་སྐབས། གཤམ་གྱི་རྒྱུ་རྐྱེན་གང་དག་ནི་མཛེས་སྡུག་ལྡན་པའི་""སྐུལ་ཁྲིད་""ཀྱི་རྒྱུ་རྐྱེན་དུ་བརྩི་སྲིད་དམ།
A.དབུལ་པོ་དབུལ་རྐྱང་ཡིན།
B.ལས་ཀ་དེ་བས་ལེགས་པ་དང་གླ་ཕོགས་སྔར་ལས་མཐོ་བ་
C.རྒྱ་གར་གྱི་རུས་མིང་ལམ་ལུགས།
D.ཁོ་མོ་གནས་སའི་སྡེ་ཁུལ་གྱི་དྲག་ཤུགས་དོན་རྐྱེན་",b,"the correct answer is c. རྒྱ་གར་གྱི་རུས་མིང་ལམ་ལུགས།

this sentence is a tibetan phrase that translates to ""the path of the bodhisattva is the path of the buddha.""",false
"བསྔགས་བརྗོད་ཅན་གྱི་མི་གཤིས་ཀྱི་འཕྱུག་སྐྱོན་ནི་ཁྱད་པར་ཅན་གྱི་རིགས་དབྱིབས་ཤིག་ཡིན།
A.དོན་རྐྱེན་ནོར་འཁྲུལ་ཤོར་བ།
B.དཀའ་ངལ་གྱི་གནས་སུ་གྱར་བ།
C.སྐྱབས་འཇུག་ཞུ་བ།
D.འཁོར་སྐྱོད་རིགས་འདེད།",a,"the correct answer is a. དོན་རྐྱེན་ནོར་འཁྲུལ་ཤོར་བ།

this answer corresponds to the tibetan phrase ""དོན་རྐྱེན་ནོར་འཁྲུལ་ཤོར་བ།"", which",true
"འཇིགས་སྐུལ་གློག་བརྙན་འདི་དག་ལས་གང་ནས་ཆེས་མང་བའི་ཚོགས་འདུས་ལ་སྐུལ་འདེད་བྱས་ཡོད་དམ།
A.སྐད་ཅོར་ཆེན་པོ་རྒྱག
B.ཆུ་སྲིན་ཆེན་པོ།
C.ཝན་ཧྲིན་དུས་ཆེན།
D.ཚེས་13ཉིན་གྱི་གཟའ་པ་སངས་ཉིན།",d,"the correct answer is a.སྐད་ཅོར་ཆེན་པོ་རྒྱག.

the tibetan text is a quote from the tibetan buddhist scripture, the ""kalachakra tantra"". the quote is a description of the ""wheel of time"" (སྐད་ཅོར་ཆེན་པོ་) and its relationship to the cycles of time and the universe.",false
" ཚོང་གཉེར་དང་འབྲེལ་གཏུག་ཡོ་བྱད་དེ་རིགས་ཀྱིས་ཐད་ཀར་གྱི་བསླུ་བྲིད་དམ་སྐུལ་སློང་བྱས་ཏེ་ཚོང་འགྲུལ་པས་ཐོན་རྫས་ཉོ་བར་སྐུལ་མ་བཏང་ནས་ཞབས་ཞུ་ཉོ་བར་བསྔགས་སྐུལ་བྱ་དགོས་པ་
A.མཚམས་སྦྱོར་བརྡ་ཁྱབ།
B.སྤྱི་པའི་འབྲེལ་བ།
C.བྲིན་འཚོང་བྱེད་པ།
D.ཐད་འཚོང་།",c,"the correct answer is c. བྲིན་འཚོང་བྱེད་པ།

the tibetan phrase ""བྲིན་འཚོང་བྱེད་པ།"" means ""to trade or exchange goods or services"".

the other options do not accurately translate to ""to trade or exchange goods or services"".",true
"གནད་དོན་འདི་གཤམ་གྱི་ཆ་འཕྲིན་དང་འབྲེལ་བ་ཡོད།
""དབང་སྡེམ་རིང་ལུགས་ཀྱི་སྲིད་དབང་གི་ས་བོན་ནི་སྡུག་བསྔལ་དང་匮་མངལ་སྦྲུམ་ནས་གསོས་པ་རེད། དེ་དག་དབུལ་ཕོངས་དང་རྩོད་གླེང་གི་ས་ངན་ཁྲོད་དུ་མཆེད་པ་དང་འཚར་ལོངས་བྱུང་བ་རེད། མི་རིགས་ཤིག་གིས་སྔར་ལས་མཛེས་སྡུག་ལྡན་པའི་འཚོ་བ་སྐྱེལ་རྒྱུའི་རེ་བ་སྟོང་ཟད་དུ་འགྲོ་སྐབས་ཁོ་ཚོ་འཚར་ལོངས་གང་ལེགས་ཡོང་ངེས་རེད། ང་ཚོས་ངེས་པར་དུ་རེ་བ་འདི་རྒྱུན གནས་ཚུལ་མགྱོགས་མྱུར་ངང་འཕེལ་རྒྱས་བྱུང་བ་ལས་ང་ཚོར་འགན་འཁྲི་གལ་ཆེན་སྤྲད་ཡོད། རྒྱལ་ཚོགས་ཀྱིས་འགན་འཁྲི་འདི་དག་ལ་མཐོང་ཆེན་བྱེད་པར་བདག་ལ་ཡིད་ཆེས་ཡོད།
ཧ་ལི་·ཏུའུ་ལུའུ་མོན་གྱི་ཙུང་ཐུང་། 1947ལོར།
གོང་གསལ་གྱི་སྐད་ཆ་དུམ་བུ་འདིའི་ནང་བཤད་པའི་བསམ་བློས་ཐད་ཀར་ཨ་རིའི་ལོ་རྒྱུས་ཐོག་གི་རྒྱུན་མཐུད་རང་བཞིན་གང་ཞིག་མཚོན་ཡོད་དམ།
A.རྒྱལ་ཚོགས་དང་ཙུང་ཐུང་བར་གྱི་འབྲེལ་བའི་སྐོར་གྱི་རྩོད་གླེང་།
B.ཟིང་ཆ་ཆེ་བའི་གནས་བབ་ཁྲོད་དྲག་ཤུགས་བཀོལ་སྤྱོད་བྱེད་པའི་སྐོར་གྱི་རྩོད་གླེང་།
C.འཛམ་གླིང་ལས་དོན་ཁྲོད་ཨ་རིའི་ནུས་པའི་སྐོར་གྱི་རྩོད་གླེང་།
D.སྲིད་ཏང་ལ་ནུས་པ་འོས་འཚམ་འདོན་རྒྱུའི་སྐོར་གྱི་རྩོད་གླེང་།",c,ཚ།།༭།།།།།ཚཚཚ༚,true
"གཤམ་གྱི་ཁྱད་ཆོས་གང་དག་དང་ཧ་ལམ་བཙན་གཡེམ་བྱས་པ་གཉིས་གཅིག་མཐུན་ཡིན་ནམ།
A.དྲག་ཤུགས་སྤྱོད་ཐལ་ཆེ་བ།
B.ངན་ཇུས་སྔོན་ཇུས་འདོན་པ
C.རང་བཞིན་གྱི་ཀུན་སློང་།
D.མཚོན་ཆ་བེད་སྤྱོད་བྱ་རྒྱུ་དང་འབྲེལ་བ",c,"the correct answer is a. དྲག་ཤུགས་སྤྱོད་ཐལ་ཆེ་བ།

this answer is correct because it is the most common and widely accepted translation of the tibetan phrase ""དྲག་ཤུགས་སྤྱོད་ཐལ་ཆེ་བ།"".

the phrase",false
"མཉེན་རུས་འཚར་སྐྱེ་ཆ་མི་ཚང་བའི་ཐོལ་བྱུང་འགྱུར་འབྱུང་བ་གཤམ་གསལ་གྱི་ཤུགས་རྐྱེན་རིགས་འགའ་འབྱུང་སྲིད་པ་སྟེ།
A.མངོན་གསལ་གྱི་རང་བཞིན།
B.ཕན་ནུས་ཆེ་རུ་འགྲོ་བ་བཅས་བྱ་དགོས
C.ལྡབ་རྐྱང་གི་ནུས་པ་ཆ་མི་ཚང་བ།
D.ནུས་པ་ཤོར་བ།",b,"the correct answer is c. ལྡབ་རྐྱང་གི་ནུས་པ་ཆ་མི་ཚང་བ།

this answer is correct because it describes the concept of ""ལྡབ་རྐྱང་"" (the ability to adapt and adjust to new situations) as a key aspect of tibetan buddhist philosophy.",false
"དབྱིན་ཇི་དང་དབྱི་སི་རལ་སོགས་རྒྱལ་ཁབ་ཀྱི་སྲིད་ཏང་དང་བསྡུར་ན་
A.འདེམས་བསྐོའི་མཇུག་འབྲས་ལ་ཤུགས་རྐྱེན་དེ་འདྲ་མེད།
B.གཅིག་མཐུན་གྱི་ཆབ་སྲིད་འདུ་ཤེས་འཛིན་སྟངས་ལ་ངོས་འཛིན་གསལ་པོ་མེད་པ་རེད།
C.ཆབ་སྲིད་ཀྱི་རྒྱབ་སྐྱོར་བྱེད་མཁན་གྱི་ས་ནས་མ་དངུལ་གྲབས་གསོག་བྱས་པའི་ཕན་འབྲས་ཅུང་ཞན།
D.འདེམས་ཁུལ་ཧྲིལ་པོའི་དམིགས་ཡུལ་སྔར་ལས་ལེགས་པར་མཚོན་ཐུབ་པ་བྱ་དགོས།",b,"i see what you're getting at! 😊

you're asking me to clarify the meaning of the phrase ""འདེམས་ཁུལ་ཧྲིལ་པོའི་དམིགས་ཡུལ་སྔར་ལས་ལེགས་པར་མཚོན་ཐ",false
"ཐན་ཁེ་ནི་ཀ་བ་གསུམ棱་དབྱིབས་ཡིན། གལ་ཏེ་ཟུར་གསུམ་མའི་མཐིལ་གྱི་རྒྱ་ཁྱོན་ནི་དབྱིན་ཁྲེ་གྲུ་བཞི་མ་116ཡིན་པ་དང་། ཆུ་སྒམ་མཐོ་ཚད་ལ་དབྱིན་ཁྲེ་30ཡོད་ན། ཆུ་སྒམ་ནང་དུ་ཆུ་ག་ཚོད་བླུགས་ན་ཆུ་ག་ཚོད་འཇོག་སྲིད་དམ།
A.དབྱིན་ཁྲི་1725ཡི་^་3ཡོད།
B.དབྱིན་ཁྲི་1740ཡི་^་3ཡོད།
C.དབྱིན་ཁྲི་3480ཡི་^་3ཡོད།
D.དབྱིན་ཁྲི་6960ཡི་^་3ཡོད།",c,"the correct answer is d.དབྱིན་ཁྲི་6960ཡི་^་3ཡོད།

the calculation is as follows:

1725 × 2 = 3450
3450 + 3450 = 6960

therefore, the correct answer is d.དབྱིན་ཁྲི་6960ཡི་^་3ཡོད།",true
"ནད་པ་ཞིག་གི་མཇིང་པའི་རུས་པ་ཆག་པ་དང་། སྐེ་དྲུག་པའི་སྒལ་ཚིགས་ཀྱི་སྒལ་ཚིགས་ལ་གནོད་པ་ཐེབས།
A.གལ་ཏེ་ཚེ་སྲོག་གི་རྒྱབ་སྐྱོར་མེད་ན་ཁོ་ཚོས་དབུགས་འབྱིན་རྔུབ་བྱེད་ཐབས་
B.ཁོ་ཚོས་ཁ་རོག་གེར་དབུགས་འབྱིན་རྔུབ་བྱེད་པ་ལས
C.དབུགས་འབྱིན་རྔུབ་ལ་ཐེབས་པའི་ཤུགས་རྐྱེན་ལ་སྔོན་དཔག་བྱེད་ཐབས་
D.དབུགས་འབྱིན་རྔུབ་ལ་ཤུགས་རྐྱེན་མི་ཐེབས།",b,the correct answer is b. ཁོ་ཚོས་ཁ་རོག་གེར་དབུགས་འབྱིན་རྔུབ་བྱེད་པ་ལས་ཤུགས་རྐྱེན་ལ་ས,true
"གློག་ཚོར་ཡོ་བྱད་ཁྲོད་ཚོར་སྣང་བྱུང་བའི་གློག་གནོན་ནི།
A.དེའི་གློག་ཚོར་དང་དེའི་གློག་རྒྱུན་བརྒྱུད་ནས་གསོག་འཇོག་བྱས་པ་རེད།
B.དེའི་གློག་ཚོར་དང་དེའི་གློག་རྒྱུན་གྱི་བསྡུར་ཚད་
C.དེའི་གློག་རྒྱུན་དང་གློག་ཚོར་གྱི་བསྡུར་ཚད་ལ་བརྟེན་ནས།
D.དེའི་གློག་ཚོར་དང་དེའི་གློག་རྒྱུན་གྱི་འགྱུར་ལྡོག་གི་ཚད་ལ་བརྟེན་ནས་གསོག་འཇོག་བྱས་པ་རེད།",d,"i see what you're getting at! 😊

according to the options, the correct answer is:

d. དེའི་གློག་ཚོར་དང་དེའི་གློག་རྒྱུན་གྱི་འགྱུར་ལྡོག་",true
"སློབ་མ་ཚོས་རྩི་ཤིང་གི་ཚོས་རྒྱུ་ལོགས་སུ་བཀར་ནས་སྦྱོང་བརྡར་བྱེད་བཞིན་ཡོད་པས། ཁོ་ཚོར་བཀག་སྡོམ་བྱས་པའི་ཚོན་མདོག་ཁང་པ་ཞིག་བེད་སྤྱོད་བྱས་ཏེ་ཁང་པའི་མཐིལ་དུ་ག་པ་ཉུང་ཙམ་ཞུགས་དགོས་པའི་བླང酮་བྱ་བཏོན་པ་རེད། ག་酮་ཀྱི་བདེ་འཇགས་ཐ་ཚིག་ནང་དེ་མིག་དང་སྐྱི་པགས་ལ་ཟུག་གཟེར་རང་བཞིན་ལྡན་པ་གསལ་བསྒྲགས་བྱས་པ་མ་ཟད། འབར་སླ་བའི་རླངས་པའང་ཡོད། གཤམ་གྱི་དུས་ཚོད་དུ་མའི་ནང་དུ་སློབ་མས་སྦྱོང་བརྡར་བྱེད་སྐབས་བདེ་འཇགས་སྔོན་འགོག་གི་བྱེད་ཐབས་གང་དག་སྤྱོད་དགོས།
A.ལག་ཤུབས་གྱོན་ནས་ག་པར་མེ་ཤོར་酮་སྐབས་མདོང་སྒྲོམ་ནང་དུ་ཁྱེར་ཡོང་།
B.ཁ་དོག་སོ་སོར་གྱེས་པའི་སྐབས་སུ་མུན་ནག་གི་སྒམ་ནང་དུ་བཞག་ཡོད།
C.ཀོ་བའི་ལག་ཤུབས་གྱོན་ནས་ཁ་བཀབ་པ།
D.མིག་ཤེལ་དང་ཏིང་腈་ཀྱི་ལག་ཤུབས་གྱོན་ནས་ག་པའི་སྣོད་ཆས་ཚང་མ་སྒོ་རྒྱག་རྒྱུ酮་རྒྱུན་འཁྱོངས་བྱ་དགོས།",d,ོ༚༶༚༶༭༚༚༚༚༚༚༚༚༚༚️️️️️ཚ༚༚༚༚༚༚༚༚༚༚༚༚༚༰༚༚༚༚༚༚༚༚༚༚༚༰༚༚༚༭ཚ༚༚༚༭༭༚༭཭཭཭ཚ༭༭,true
"གནད་དོན་འདི་གཤམ་གྱི་ཆ་འཕྲིན་དང་འབྲེལ་བ་ཡོད།
ཐོག་མར་ང་ཚོས་ངེས་པར་དུ་བསྟན་དགོས་པ་ནི། འཇིག་རྟེན་གྱི་དབྱིབས་ནི་ཟླུམ་དབྱིབས་ཡིན་པ་དང་། རྒྱུ་རྐྱེན་ཁག་ཅིག་ནི་རྣམ་པ་འདི་རིགས་ནི་ལྷུ་ཚིགས་ཀྱི་ཆ་ཚང་བ་ཞིག་མེད་པ་དང་། ཆ་ཚང་ཤོས་ཡིན་པ། ཡང་ན་འཇིག་རྟེན་གྱི་གྲུབ་ཆ་ཡོད་ཚད་སྟེ་ཉི་མ་དང་། ཟླ་བ། རྒྱུ་སྐར་བཅས་ཚང་མ་རྣམ་པ་དེ་རིགས་ཀྱི་ཐོག་ནས་བྱུང་བ་དང་། ཡང་ན་བྱ་དངོས་ཡོད་ཚད་འབད་བརྩོན་ཆེན་པོས་རྣམ་པ་འདི་འགྲུབ་པར་འབད་བརྩོན་བྱེད་པ་དེ་ཆུ་ཐིགས་དང་བཞུར་རྒྱུན་གཞན་དག་གིས་རང་ཉིད་ལ་མཚན་ཉིད་འཇོག་རྩིས་བྱེད་པ་དང་གཅིག རྣམ་པ་འདི་ནི་གནམ་གཟུགས་སུ་གཏོགས་པར་དོགས་སྣང་སྐྱེ་མཁན་མེད། ...
དེར་བརྟེན་སའི་གོ་ལ་ནི་སའི་གོ་ལའི་དབྱིབས་ཡིན་པ་དེ་ནི་毋་དོགས་པ་ཟ་མི་དགོས་པ་ཞིག་རེད། རྒྱུ་མཚན་ནི་དེས་ཕྱོགས་བཞི་མཚམས་བརྒྱད་ནས་དེའི་ལྟེ་གནས་སུ་མནན་པའི་རྐྱེན་གྱིས་རེད། རི་རྒྱུད་ཀྱི་མཚོ་ངོས་ལས་མཐོ་ཚད་དང་རི་ལུང་གི་凹་རྡིབ་བྱུང་བའི་རྐྱེན་གྱིས་ཕུན་སུམ་ཚོགས་པའི་སྒོར་སྒོར་ཞིག་ལ་གོ་བ་ལེན་མི་ཐུབ་མོད། འོན་ཀྱང་འདིས་སའི་གོ་ལའི་གཟུགས་དབྱིབས་སྤྱིར་བཏང་བའི་ངོ་བོ་ལ་ཤུགས་རྐྱེན་ཐེབས་མི་ཐུབ། ...
སའི་གོ་ལར་སའི་གོ་ལའི་གཟུགས་དབྱིབས་ཡོད་པ་མཚོན་ཡོད་པས། ང་ཚོས་ངེས་པར་དུ་འགུལ་སྐྱོད་དེ་རྣམ་པ་འདི་དང་མཐུན་མིན་དང་། སའི་གོ་ལའི་འཇིག་རྟེན་ཁྲོད་ཀྱི་གོ་གནས་ལ་བསམ་བློ་གཏོང་དགོས། ... རྩོམ་པ་པོ་ཆེས་མང་ཆེ་བས་སའི་གོ་ལའི་ལྷིང་འཇགས་དེ་འཇིག་རྟེན་གྱི་ལྟེ་གནས་སུ་གནས་པར་ཡིད་མཐུན་བྱེད་ཀྱི་ཡོད་པར་མ་ཟད། དེ་ལས་ལྡོག་པའི་ཚོད་དཔག་ནི་བསམ་ཡུལ་ལས་འདས་པ་དང་ཁུངས་ལུང་མེད་པ་ཞིག་རེད་བསམ་གྱི་ཡོད་པ་ནི་སྨོས འོན་ཀྱང་གལ་ཏེ་དོན་འདི་ལ་བསམ་གཞིགས་ཞིབ་ཚགས་བྱས་ན་གནད་དོན་ད་དུང་ཐག་གཅོད་བྱས་མེད་པ་ཤེས་ཐུབ་པས་སྣང་མེད་ལྷོད་གཡེང་གཏན་ནས་བྱེད་མི་རུང་། ལྟ་ཞིབ་བྱེད་སའི་གནས་རེ་རེའི་འགྱུར་ལྡོག་ནི་ལྟ་ཞིབ་བྱ་ཡུལ་ནམ་ལྟ་ཞིབ་པས་འགུལ་སྐྱོད་བྱས་པ་དང་། ཡང་ན་དེ་གཉིས་ཀྱི་འགུལ་སྐྱོད་ཀྱི་རྐྱེན་གྱིས་རེད། ... ད་ལྟ་སའི་གོ་ལའི་སྟེང་ནས་ལྷ་ཡུལ་གྱི་སྤྱི་གཞུང་དུ་འཁོར་བར་ལྟ་ཞིབ་བྱས་པར་མ་ཟད། ང་ཚོའི་མིག་གིས་དེ་ཐོན་སྐྱེད་བྱས་པ་རེད། དེར་བརྟེན་སའི་གོ་ལར་འགུལ་སྐྱོད་མེད་ན། འགུལ་སྐྱོད་དེ་སའི་གོ་ལའི་ཕུད་པའི་བྱ་བ་དང་དངོས་པོ་ཐམས་ཅད་ཀྱི་ནང་དུ་འབྱུང་ངེས་ཡིན་མོད། འོན་ཀྱང་ཁ་ཕྱོགས་དེ་སའི་གོ་ལའི་ཐོག་གི་བྱ་བ་དང་དངོས་པོ་ཐམས་ཅད་ཀྱི་ཁ་ཕྱོགས་དང་ལྡོག་སྟེ་ དེར་བརྟེན་དེས་འཇིག་རྟེན་ཧྲིལ་པོར་ཤུགས་རྐྱེན་ཐེབས་པ་འདྲ། གསལ་པོར་བཤད་ན། སའི་གོ་ལ་དེ་ཉིད་ཕུད་པའི་སའི་གོ་ལ་ཕུད་པའི་ཡོད་ཚད་ལ་ཤུགས་རྐྱེན་ཐེབས་པ་འདྲ། འོན་ཀྱང་གལ་ཏེ་མི་རྣམས་ཀྱིས་འགུལ་སྐྱོད་དེ་གནམ་ལ་དམིགས་བསལ་དུ་ཡོད་པ་ཞིག་མིན་པར། སའི་གོ་ལ་ནུབ་ནས་ཤར་ཕྱོགས་སུ་འཁོར་སྐྱོད་བྱེད་པར་ཁས་བླངས་པ་ཡིན་ན། གལ་ཏེ་ཉི་མ་དང་། ཟླ་བ། སྐར་མ་བཅས་མངོན་གསལ་དུ་འཕར་བ་དང་།
ཉི་ཀུའུ་ལ་སི་·ཀོ་པའེ་ཉི་ནི་《གནམ་གཟུགས་ཀྱི་གསར་བརྗེ་》ཞེས་པ་དེ་1543ལོར།
སྐད་ཆ་དུམ་བུ་འདི་ནི་ཀོ་པའེ་ཉི་དང་ཁོའི་དུས་རབས་ཀྱི་སྲོལ་རྒྱུན་གྱི་ཡ་ལི་ཧྲི་ཏུའོ་ཏེའི་རང་བྱུང་མཚན་ཉིད་རིག་པ་བ་དང་མི་འདྲ་བའི་དཔང་རྟགས་སུ་བྱས་ཆོག་པ་རེད།
A.འཇིག་རྟེན་ནི་ཟླུམ་གཟུགས་རེད།
B.སའི་གོ་ལ་ནི་ཟླུམ་གཟུགས་ཡིན།
C.འཇིག་རྟེན་ནི་ལྷིང་འཇགས་ཀྱི་སྟོབས་ཤུགས་ཤིག་རེད།
D.སའི་གོ་ལ་ནི་ལྷིང་འཇགས་ཤིག་མ་རེད།",d,‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍,true
